Año,Semana,Ubigeo,casos,pluvio_min,pluvio_max,temp_min,temp_max,humedad,agua_procedencia_1,conexión_sanitario_1,satisf_barrido,satisf_basura,agua_potable,barrido_calle,basura_recolec,separacion_basura,exposicion_basurales,exposicion_inundaciones,exposicion_precipicios,exposicion_deslizamientos,vivienda_pared,vivienda_techo,tipo_envase,prueba_cloro,indice_riqueza,sanitario_compartido,purificacion_agua,conserva_agua,tapa_agua
2022,41,150109,0.0,0.0,0.0,17.0,21.0,11.0,1,1,3,3,0.9983555549967654,0.8953428734328248,0.9983636814337165,0.4684121948927469,0.1165420933460944,0.0131129362762392,0.0108642204269838,0.0936549485716685,2,2,3,3,2,0.1068247053031498,1.0,1.0,1.0
2022,41,150110,0.0,0.0,0.0,16.34318929446187,20.0,13.0,1,1,2,3,1.0,0.67744,1.0,0.2700864516129032,0.0568226086956521,0.0,0.0,0.14336,2,1,3,1,3,0.1491371346339733,0.9752541739746258,0.9889022882471702,0.9791180469025548
2022,41,150111,0.0,0.0,0.0,13.0,20.0,12.0,1,1,3,3,1.0,0.8864618693982076,0.9978430269826932,0.3428999636514818,0.0704866210281554,0.0024673066044638,0.0018533995460686,0.0641735483889196,2,1,3,1,4,0.2471884840305892,0.9759773428412482,0.9325910538445484,0.92488021478818
2022,41,150112,0.0,0.0,0.0,14.0,19.0,13.0,1,1,3,3,1.0,0.0827286652078774,1.0,0.263,0.0931208226221079,0.0983578947368421,0.112,0.4679527896995707,2,1,3,1,2,0.1657401563942659,0.988177184506066,0.9866885215920712,0.9847845167711566
2022,41,150113,0.0,0.0,0.0,14.25,18.0,12.0,1,1,3,3,0.9995364925725008,0.899367116495037,0.9991747848882582,0.3618578057565589,0.0628500252974605,0.0054664704230963,0.0050763636363636,0.069762399173451,2,1,3,0,4,0.0,1.0,1.0,1.0
2022,41,150114,0.0,0.0,0.0,15.0,20.0,14.0,1,1,3,3,0.9995364925725008,0.8673477329666507,0.9991747848882582,0.4177917510350531,0.0940117392999946,0.0089648868453837,0.0042436099850305,0.070138062270866,2,1,3,1,4,0.0544502468700719,1.0,0.94317878173971,0.9212705777257136
2022,41,70104,0.0,0.0,0.0,14.0,16.0,13.0,1,1,3,3,1.0,1.0,1.0,0.006059229953898,0.112,0.0,0.0,0.0,2,1,3,1,4,0.0374782234859535,0.9597646854914468,0.951280379321626,0.9378206811158528
2022,41,70105,0.0,0.0,0.0,14.0,16.0,13.0,1,1,3,3,0.9992466360612544,0.9213319864905444,0.9991747848882582,0.3549888381425127,0.104088640103996,0.0048641106016848,0.0057745454545454,0.0666519751133641,2,1,3,1,4,0.0727797115186988,0.9451176482274792,0.9722661925427064,0.926766831394706
2022,41,150115,0.0,0.0,0.0,13.0,19.0,12.0,1,1,3,3,0.9995364925725008,0.898921742533664,0.9991747848882582,0.3681286027847162,0.0548308010997911,0.0040431506494747,0.0057246782654778,0.0697360222550784,2,1,3,0,4,0.1156154860559315,0.9964756817681985,0.9932407828857532,0.9909877105143376
2022,41,150101,0.0,0.0,0.0,13.0,18.0,12.0,1,1,3,3,1.0,0.899401505761844,0.9989607554080276,0.3912833763267008,0.0764313002434804,0.0048290909090909,0.0022690909090909,0.0641735483889196,2,1,3,1,4,0.153271274035606,0.991841805316792,0.9984461569852304,0.9944340921059254
2022,41,150116,0.0,0.0,0.0,14.0,18.0,13.0,1,1,3,3,0.9992466360612544,0.8982179918828801,0.9991747848882582,0.3360547655607138,0.0705609204017055,0.0054664704230963,0.0050763636363636,0.069762399173451,2,1,3,0,4,0.0,1.0,0.9729631315430132,0.8212410863298437
2022,41,150117,0.0,0.0,0.0,14.0,18.0,13.0,1,1,3,3,1.0,0.8889753239436622,0.998593643646544,0.3840188697324349,0.1021149771398192,0.0044837536656891,0.0038981818181818,0.063541938210893,2,1,3,1,4,0.0911923848798417,0.9873749539019698,0.9988209992488468,0.98050327568467
2022,41,150118,0.0,0.0,0.0,17.0,24.0,11.0,1,1,3,3,0.9982955919946616,0.8533874627644318,0.9974074310794552,0.4620555266416808,0.0973661168065049,0.0156177310614248,0.0078730373010533,0.0982549067207638,2,1,3,1,3,0.1469393368153196,0.9879886714206242,0.987287352071006,0.9823907601274464
2022,41,150119,0.0,0.0,0.0,15.66666666666667,18.0,12.0,1,1,3,3,0.9983742887249316,0.9112339258183432,0.9983636814337165,0.454842252183024,0.1207712650632661,0.0164039623352059,0.015934780058651,0.1009916637405009,1,2,3,2,2,0.1071358139738098,1.0,1.0,0.994122419900655
2022,41,150120,0.0,0.0,0.0,14.0,17.0,13.0,1,1,3,3,0.9995364925725008,0.9266838333394656,0.9991747848882582,0.3361169442037191,0.0768875563646486,0.0040701067867327,0.0050763636363636,0.066718021921057,2,1,3,1,4,0.0576543771810043,0.9669759938568054,0.9211893629053391,0.9216716488905838
2022,41,70107,0.0,0.0,0.0,14.0,18.0,13.0,1,1,3,3,0.9991866730591508,0.8586569879362815,0.9985993247744368,0.4109281171413743,0.1203963572757132,0.0066588186162373,0.0121804892722315,0.1003539367536845,2,1,3,1,3,0.1755299689064263,0.9992985660920084,0.9857142857142858,0.9857142857142858
2022,41,150122,0.0,0.0,0.0,14.0,18.0,13.0,1,1,3,3,0.9995364925725008,0.9924231947712828,0.999931731232242,0.0328190608225752,0.0067273495045578,0.0013547027812452,0.0009454545454545,0.0043636141391851,2,1,3,0,4,0.0081929904415111,1.0,0.978986496737976,0.974681383705052
2022,41,150123,0.0,0.0,0.0,17.0,19.0,10.0,1,1,3,3,0.9983555549967654,0.8944779193915082,0.9983636814337165,0.4526644923295934,0.1118345377905388,0.01557429970048,0.0109614611631482,0.1019843168980386,2,1,3,3,1,0.0704494064728571,1.0,1.0,1.0
2022,41,150124,0.0,0.0,0.0,13.0,16.0,14.0,1,1,3,3,0.9991181565810068,0.8828160931416054,0.9991747848882582,0.4502859500687005,0.0986680966044847,0.0124384770029788,0.0140013294232649,0.0775955035773992,2,1,3,1,3,0.1036320815287741,0.9875797395990724,0.9899244984136706,0.9753750699007492
2022,41,150121,0.0,0.0,0.0,14.0,17.0,13.0,1,1,3,3,0.9995364925725008,0.8991509449030102,0.9991747848882582,0.3551619316436484,0.0698761891281831,0.0057856740729608,0.0057246782654778,0.0697299055107261,2,1,3,1,4,0.1334587762491842,0.9557661273637608,0.9460343650432408,0.9460343650432408
2022,41,150125,0.0,0.0,0.0,14.0,19.0,13.0,1,1,3,3,1.0,0.896,1.0,0.6647791922891805,0.0,0.0,0.013,0.091,2,1,3,1,2,0.1178849558095562,0.9761416040638627,1.0,0.9908276306832936
2022,41,150126,0.0,0.0,0.0,16.0,19.0,13.0,1,1,3,3,0.9991181565810068,0.9106143020181848,0.9989435449147026,0.4599137506881121,0.126425787057401,0.0164118876318273,0.017453137829912,0.0916238590251772,2,1,3,1,3,0.0972316357141507,0.986757417509714,0.986396553157802,0.9694588761792838
2022,41,150127,0.0,0.0,0.0,16.0,20.0,12.0,1,1,3,3,0.9991181565810068,0.9134467029441034,0.9989435449147026,0.4614545240320719,0.1199094234210373,0.0160397005090809,0.0166348387096774,0.0941072529645711,2,2,3,1,1,0.0133405395579356,0.9995545614609384,0.9983112621161232,0.9955287783153244
2022,41,150128,0.0,0.0,0.0,13.0,20.0,12.0,1,1,3,3,0.999476529570397,0.8781111369589745,0.997874314049426,0.3714700619563308,0.0872563825863536,0.0059566126413139,0.0050763636363636,0.0617421777019385,2,1,3,1,4,0.1648230151950667,0.9825137708355886,0.968432082028772,0.968432082028772
2022,41,150129,0.0,0.0,0.0,14.66666666666667,19.0,12.0,1,1,3,3,0.9991181565810068,0.9911553789211254,0.999890128671129,0.4890126310444199,0.0067273495045578,0.0013547027812452,0.0010306868385817,0.0036900132350963,2,1,3,1,2,0.0,1.0,1.0,1.0
2022,41,150130,0.0,0.0,0.0,13.0,19.0,12.0,1,1,3,3,0.9995364925725008,0.8978735908152046,0.9991747848882582,0.37827387509443,0.0595698390295226,0.0040431506494747,0.0057246782654778,0.0697390447372715,2,1,3,0,4,0.0034990896677287,1.0,0.9469723115603862,0.9406539976238611
2022,41,150131,0.0,0.0,0.0,14.0,18.0,13.0,1,1,3,3,0.9995364925725008,0.8998906341936898,0.9991747848882582,0.349937603639362,0.0663931140183048,0.0061646522412781,0.0050763636363636,0.069762399173451,2,1,3,5,4,0.0,0.9896012044396204,0.9774692762858442,0.9774692762858442
2022,41,150132,0.0,0.0,0.0,14.0,23.0,13.0,1,1,3,3,1.0,0.8577459250753792,0.9983833212229688,0.5137317364739071,0.0998983056885114,0.0131353690954565,0.0083641055718475,0.1257094531035598,2,1,3,1,3,0.1165207401233995,0.9798790175386608,0.9886320347454398,0.9774944495928064
2022,41,150133,0.0,0.0,0.0,14.0,18.0,12.0,1,1,3,2,1.0,0.0570050180881866,1.0,0.6049647769365288,0.0,0.0,0.0,0.112,2,1,3,1,3,0.1150800227575874,0.9868254896220772,0.9700175647337912,0.9624978738238176
2022,41,150134,0.0,0.0,0.0,13.0,20.0,12.0,1,1,3,3,0.9995364925725008,0.8988507279570193,0.9991747848882582,0.3527218590903917,0.0632188089687704,0.0057856740729608,0.0057246782654778,0.0697299055107261,2,1,3,1,4,0.0707202141650578,0.9956172431297532,0.9943592859195288,0.9950111043016828
2022,41,150135,0.0,0.0,0.0,14.0,17.0,13.0,1,1,2,3,1.0,0.9257142857142856,1.0,0.2237714285714285,0.377630596175478,0.0,0.0,0.0,2,1,3,1,4,0.1039216200217725,0.989159002566216,0.977467449367,0.9635884023702505
2022,41,150136,0.0,0.0,0.0,14.0,17.0,13.0,1,1,3,3,1.0,1.0,1.0,0.4702857142857142,0.0,0.0,0.0,0.0,2,1,3,1,4,0.024562333612602,0.974302903168352,0.9043235765831188,0.8982835831852819
2022,41,150137,0.0,0.0,0.0,14.0,21.0,12.0,1,1,3,3,1.0,1.0,1.0,0.6133333333333333,0.0,0.016,0.0,0.0,2,1,3,1,3,0.1674242241535626,0.9945587080425852,0.99480060221981,0.9873452948257148
2022,41,150138,0.0,0.0,0.0,13.0,17.0,13.0,1,1,3,3,0.9991181565810068,0.8103804388006648,0.9991747848882582,0.4119972165755245,0.0938467501858344,0.0113464579165886,0.0117322385141739,0.0770811309270683,2,1,3,1,4,0.0959047460655506,0.9849320066078776,0.9828569458787462,0.9614900656559004
2022,41,150139,0.0,0.0,0.0,14.0,18.0,13.0,1,1,3,3,0.999476529570397,0.7734681895850798,0.9984043560402056,0.4558545147092401,0.0953949835383394,0.0101973162925094,0.0126472727272727,0.1022555844343845,1,2,3,2,1,0.1800780969264307,0.9857700692331648,1.0,1.0
2022,41,150140,0.0,0.0,0.0,14.0,18.0,13.0,1,1,3,3,1.0,1.0,1.0,0.7192727272727273,0.0,0.0,0.0,0.0,2,1,3,1,4,0.0428930236147771,0.9741565552441078,0.8454652614871095,0.8238400891827525
2022,41,150141,0.0,0.0,0.0,14.0,18.0,13.0,1,1,3,3,0.9995364925725008,0.9916095795243896,0.999931731232242,0.3308328930699619,0.0067273495045578,0.0013547027812452,0.0009454545454545,0.0043636141391851,2,1,3,1,4,0.0056326809285389,0.9519546856824964,0.7837960855712334,0.7762858443331816
2022,41,70106,0.0,0.0,0.0,14.0,17.0,13.0,1,1,3,3,1.0,0.9670306077321412,0.9900471101375882,0.5835616760686104,0.0640783505154639,0.0432597297073211,0.0106791842499033,0.0889050133491545,2,2,3,1,2,0.0622573373724701,0.9888340666051392,0.9873768751257342,0.9850071397018936
2022,41,150142,0.0,0.0,0.0,15.0,17.0,13.0,1,1,2,2,1.0,0.4698666666666666,1.0,0.405102754337715,0.1414,0.0779706342555124,0.1024,0.1279999999999999,2,1,3,1,3,0.1080206576258177,0.9745642453613216,0.9883749488533454,0.9692906259281464
2022,41,150143,0.0,0.0,0.0,15.0,18.0,12.0,1,1,2,3,1.0,0.9623937984496124,1.0,0.4122666666666666,0.1459440162271805,0.0,0.0069333333333333,0.0277333333333333,2,2,3,1,2,0.1109670205441691,0.9857067801508848,0.9853785585846498,0.969802610533106
2022,42,150102,0.0,0.0,0.0,15.0,20.0,12.0,4,5,3,2,0.9956170554061334,0.2881536277825553,0.9064074849502834,0.631331937658653,0.3069729308525969,0.0048463172477237,0.0050064516129032,0.3222331701967832,2,2,3,1,2,0.0551766777461221,0.9672338331731822,0.961535369377214,0.9571427474938377
2022,42,150103,0.0,0.0,0.0,14.0,21.0,11.0,1,1,3,3,1.0,0.9853333333333332,0.9853333333333332,0.4176220708563595,0.190204677238568,0.0724151472650771,0.013193019566367,0.0961430870718382,2,1,3,1,3,0.1371703013571439,0.98214161775397,0.9551234676682826,0.9485071308197268
2022,42,150104,0.0,0.0,0.0,15.0,18.0,12.0,1,1,3,3,0.997450152822707,0.8432270606792067,0.9991747848882582,0.342643264801146,0.0743760713430477,0.0086765849549693,0.0061875324675324,0.0647678227452235,2,1,3,0,4,0.0266108066944435,0.991129731101852,0.6791952594450801,0.6803024361309638
2022,42,70102,0.0,0.0,0.0,15.0,16.0,13.0,1,1,3,3,1.0,1.0,1.0,0.5555488721804511,0.0195555555555555,0.0,0.0,0.0,2,1,3,1,4,0.052675473209212,0.9697109559572576,0.9491895387124472,0.949636617690076
2022,42,150105,0.0,0.0,0.0,15.0,18.0,14.0,1,1,3,3,0.9979889544100086,0.8910183660438672,0.9991747848882582,0.3279976414960907,0.0744045358409388,0.0075589562934581,0.0061875324675324,0.064758611455719,2,1,3,1,4,0.0931248951920082,0.9703245302280096,0.96848868985464,0.9314862608675696
2022,42,70101,0.0,0.0,0.0,15.0,16.0,13.0,1,1,3,3,0.9545806451612904,0.9798857142857142,0.9849142857142856,0.4005351561999402,0.1024362099420705,0.0100571428571428,0.0,0.0,2,1,3,1,4,0.1152626205210278,0.982525407798152,0.9846236971577176,0.965411882726784
2022,42,150106,0.0,0.0,0.0,14.0,20.0,10.0,6,5,2,3,1.0,0.9624101265822784,0.9765333333333333,0.2112,0.0185148312308216,0.0,0.0,0.0,2,1,3,1,4,0.1434122561875511,0.9596992245821764,0.9724663099027574,0.9642075501010772
2022,42,70103,0.0,0.0,0.0,15.0,17.0,13.0,1,1,3,3,0.956,0.9559933682092556,0.9994652606075912,0.310372441983594,0.0692631578947368,0.0014727272727272,0.0029875324675324,0.0442734244690793,2,1,3,1,3,0.1846810903109264,0.9671384615035484,0.9813130404951862,0.9671981026872865
2022,42,150107,0.0,0.0,0.0,16.0,23.0,6.0,1,1,3,3,0.996812347497826,0.8540674719806304,0.9985993247744368,0.4056915315259052,0.094347441361031,0.0121071812696722,0.0065039726848285,0.0644131415266141,2,1,3,1,3,0.1368921167993608,0.9863773941461466,0.9858290207709712,0.9745154019140996
2022,42,150108,0.0,0.0,0.0,15.0,17.0,14.0,1,1,3,3,0.9984312056300024,0.8824655055072228,0.9989579277454012,0.3840065202673126,0.0878703853980515,0.0099744072464651,0.005905548552762,0.0646588024053757,2,1,3,1,3,0.2059569354154157,0.9829853034126274,0.9892053109886294,0.9816388806216624
2022,42,150109,0.0,0.0,0.0,16.0,22.0,8.0,1,1,3,3,0.9944341861428982,0.8901260287120213,0.9983636814337165,0.4507119115847825,0.1072916539359652,0.0141146499069831,0.0108692866412857,0.0822512016045976,2,2,3,3,2,0.110280832861137,1.0,1.0,1.0
2022,42,150110,0.0,0.0,0.0,16.39678249594695,20.0,12.0,1,1,2,3,1.0,0.76672,1.0,0.2617972580645161,0.0789004347826086,0.0,0.0,0.10368,2,1,3,1,3,0.1491642003821941,0.9749188585496144,0.989166363731354,0.9794482429370176
2022,42,150111,0.0,0.0,0.0,15.0,20.0,11.0,1,1,3,3,1.0,0.9178876019754896,0.9984400462999836,0.2411904205388216,0.0982710193870197,0.001396499150801,0.0011733861776389,0.0464112269598436,2,1,3,1,4,0.249643288911381,0.9754253748798868,0.934976603347554,0.9267772797074494
2022,42,150112,0.0,0.0,0.0,15.0,19.0,13.0,1,1,3,3,1.0,0.2831859956236324,1.0,0.294,0.0597609254498714,0.0656526315789473,0.081,0.3888583690987124,2,1,3,1,2,0.1647513039228847,0.9883996604519156,0.9870299027983244,0.98540576905641
2022,42,150113,0.0,0.0,0.0,15.0,18.0,13.0,1,1,3,3,0.9984312056300024,0.8941738642539642,0.9991747848882582,0.3489096281691493,0.0694761125718679,0.0093660357576927,0.0061875324675324,0.0648560924438938,2,1,3,0,4,0.0,1.0,1.0,1.0
2022,42,150114,0.0,0.0,0.0,15.0,20.0,13.0,1,1,3,3,0.9984312056300024,0.8667799790064595,0.9991747848882582,0.4023863668744634,0.0925399438434695,0.0118961404916684,0.0061659478411749,0.0661594165124734,2,1,3,1,4,0.0546200590387908,1.0,0.942747668941746,0.9200295345508884
2022,42,70104,0.0,0.0,0.0,15.0,16.0,13.0,1,1,3,3,1.0,1.0,1.0,0.0226221343061386,0.081,0.0,0.0,0.0,2,1,3,1,4,0.0375514349098922,0.9599129256792104,0.9519836962670634,0.9384911941851076
2022,42,70105,0.0,0.0,0.0,15.0,16.0,13.0,1,1,3,3,0.997450152822707,0.912725754618002,0.9991747848882582,0.3423724467918115,0.0982851386448047,0.0075589562934581,0.0066924675324675,0.0622549392160393,2,1,3,1,4,0.0744519690350084,0.9504214674991344,0.97438631436852,0.9278863852143168
2022,42,150115,0.0,0.0,0.0,13.5,19.0,15.0,1,1,3,3,0.9984312056300024,0.8955902728142074,0.9991747848882582,0.3552076360898492,0.0599445220650905,0.007134493558427,0.006916886425286,0.0647769616887758,2,1,3,0,4,0.1167710060462238,0.9969979529691404,0.9942343252162038,0.9923124336216051
2022,42,150101,0.0,0.0,0.0,13.0,18.0,12.0,1,1,3,3,1.0,0.9272457318456192,0.9992484034647342,0.3541135015933432,0.0765398302762433,0.0034924675324675,0.0016410389610389,0.0464112269598436,2,1,3,1,4,0.154149412579025,0.991554359487283,0.9986745575209666,0.9952576036468136
2022,42,150116,0.0,0.0,0.0,14.0,18.0,11.0,1,1,3,3,0.997450152822707,0.8906707917956257,0.9991747848882582,0.3242508208686201,0.0748781422914162,0.0093660357576927,0.0061875324675324,0.0648560924438938,2,1,3,0,4,0.0,1.0,0.9769373008648156,0.822183580513832
2022,42,150117,0.0,0.0,0.0,15.0,18.0,13.0,1,1,3,3,1.0,0.9197053682092556,0.9989829029943754,0.3523398851048402,0.0884186794258373,0.0032427147046501,0.0028192207792207,0.0459544374560923,2,1,3,1,4,0.0901629578909322,0.9870848685500134,0.9989967045896492,0.9810542988189832
2022,42,150118,0.0,0.0,0.0,15.0,23.0,8.0,1,1,3,3,0.9942312344434704,0.8507939756224617,0.997434580213612,0.4485359136904401,0.0934233137600121,0.0171537783369349,0.0084196538554368,0.0904346299840421,2,1,3,1,3,0.1477975335771624,0.9877126874399432,0.9869473248543824,0.9826824250161206
2022,42,150119,0.0,0.0,0.0,15.66666666666667,19.0,8.0,1,1,3,3,0.9944903873273973,0.902763632655186,0.9983636814337165,0.4401754797354749,0.1103502513385626,0.0168430276230538,0.0150469878508588,0.087557218824914,1,2,3,2,2,0.1077254950193572,1.0,1.0,0.9949863697532207
2022,42,150120,0.0,0.0,0.0,15.0,17.0,13.0,1,1,3,3,0.9984312056300024,0.914456001850979,0.9991747848882582,0.3247267268755242,0.0793774259315454,0.0083561656278226,0.0061875324675324,0.062453079639118,2,1,3,1,4,0.0589791002882718,0.9669277582448546,0.9208855648327264,0.9213500414032034
2022,42,70107,0.0,0.0,0.0,14.0,18.0,13.0,1,1,3,3,0.9972472011232792,0.8555578434774663,0.9985993247744368,0.4093456970749086,0.1100791126707788,0.0089605080706723,0.0127465569247669,0.0991138188158164,2,1,3,1,3,0.175553087919759,0.999406622547338,0.9857142857142858,0.9857142857142858
2022,42,150122,0.0,0.0,0.0,14.0,18.0,13.0,1,1,3,3,0.9984312056300024,0.9726787072313434,0.999762185092256,0.1119193541096011,0.023506894552118,0.0048463172477237,0.0032,0.0147691555480114,2,1,3,0,4,0.0069886967076316,1.0,0.9820878428496772,0.9784265278093864
2022,42,150123,0.0,0.0,0.0,16.0,19.0,9.0,1,1,3,3,0.9944341861428982,0.8785606123793234,0.9983636814337165,0.4371584483925236,0.1038870825073938,0.0163316193629659,0.0112001677577109,0.092570178716463,2,1,3,3,1,0.0705222116741829,1.0,1.0,1.0
2022,42,150124,0.0,0.0,0.0,14.0,17.0,14.0,1,1,3,3,0.9970152991972538,0.883503704342472,0.9991747848882582,0.4278700600977144,0.0943649241496225,0.0135655075291794,0.0133131908951263,0.0704244743400733,2,1,3,1,3,0.1031029002646661,0.9872943596026892,0.9895975330643592,0.9748092635298832
2022,42,150121,0.0,0.0,0.0,15.0,17.0,12.0,1,1,3,3,0.9984312056300024,0.8959804794776455,0.9991747848882582,0.3443885710378568,0.0731578439447274,0.0085957151986436,0.006916886425286,0.064758611455719,2,1,3,1,4,0.1336791654255061,0.9555798511974548,0.9462304589242508,0.9462304589242508
2022,42,150125,0.0,0.0,0.0,14.0,18.0,13.0,1,1,3,3,1.0,0.648,1.0,0.6593375768675414,0.0,0.0,0.044,0.308,2,1,3,1,2,0.1176979752834042,0.9760037961781716,1.0,0.9908323234583326
2022,42,150126,0.0,0.0,0.0,16.0,21.0,12.0,1,1,3,3,0.9970152991972538,0.903770311633818,0.9989435449147026,0.4449157399953354,0.1144396824236066,0.0168497109280833,0.01614508588186,0.0807822886290102,2,1,3,1,3,0.0971848622697392,0.986592911246373,0.9864135713475304,0.9695855928574512
2022,42,150127,0.0,0.0,0.0,16.0,21.0,10.0,1,1,3,3,0.9970152991972538,0.9066644416073454,0.9989435449147026,0.4463346516306744,0.1097269551508793,0.0165365010470668,0.0155532802681189,0.0825783146030362,2,2,3,1,1,0.0113796037664335,0.9996229967795122,0.998562149921042,0.9961860065027708
2022,42,150128,0.0,0.0,0.0,15.0,19.0,12.0,1,1,3,3,0.9982282539305746,0.8818561925699256,0.997874314049426,0.3571893211896436,0.0854480697166778,0.0076572416331248,0.0061875324675324,0.053536024578418,2,1,3,1,4,0.1667719913830191,0.9830449708290184,0.968684490369312,0.968684490369312
2022,42,150129,0.0,0.0,0.0,14.66666666666667,20.0,13.0,1,1,3,3,0.9970152991972538,0.968368507262736,0.9996281278099752,0.4628119819964981,0.023506894552118,0.0048463172477237,0.0036011514248361,0.0129246876120795,2,1,3,1,2,0.0,1.0,1.0,1.0
2022,42,150130,0.0,0.0,0.0,15.0,19.0,12.0,1,1,3,3,0.9984312056300024,0.8937745212206318,0.9991747848882582,0.3551426978287228,0.0655208968632786,0.007134493558427,0.006916886425286,0.0647860291353552,2,1,3,0,4,0.002967099430094,1.0,0.9477936020721638,0.9424138855316396
2022,42,150131,0.0,0.0,0.0,15.0,18.0,12.0,1,1,3,3,0.9984312056300024,0.8943400276684638,0.9991747848882582,0.3432795279663038,0.0724776717984022,0.0098709708226278,0.0061875324675324,0.0648560924438938,2,1,3,5,4,0.0,0.991129731101852,0.9807810840540132,0.9807810840540132
2022,42,150132,0.0,0.0,0.0,14.0,21.0,12.0,1,1,3,3,1.0,0.7542626779563011,0.9988307948130398,0.5369582374204798,0.0932002040366275,0.0254026720119666,0.014977612065354,0.224843443762396,2,1,3,1,3,0.1158276081863521,0.9797439766171258,0.9888930372543112,0.9776300950875622
2022,42,150133,0.0,0.0,0.0,15.0,17.0,14.0,1,1,3,2,1.0,0.19601505426456,1.0,0.5666975467360795,0.0,0.0,0.0,0.081,2,1,3,1,3,0.1144742742311446,0.9869814035012988,0.9696522784553558,0.9622834271528956
2022,42,150134,0.0,0.0,0.0,15.0,20.0,15.0,1,1,3,3,0.9984312056300024,0.8954688830758143,0.9991747848882582,0.3389763334609593,0.0665630911265739,0.0085957151986436,0.006916886425286,0.064758611455719,2,1,3,1,4,0.0700323716025997,0.9962614678085976,0.995188418660524,0.9957653563202942
2022,42,150135,0.0,0.0,0.0,15.0,18.0,13.0,1,1,2,3,1.0,0.7485714285714284,1.0,0.2804571428571428,0.3226060742407199,0.0,0.0,0.0,2,1,3,1,4,0.1034263922121262,0.989154533114673,0.9773763312521696,0.9631939549888114
2022,42,150136,0.0,0.0,0.0,15.0,17.0,13.0,1,1,3,3,1.0,1.0,1.0,0.3994285714285714,0.0,0.0,0.0,0.0,2,1,3,1,4,0.0246951791982991,0.9742119610786084,0.9042261159029148,0.8990100442441061
2022,42,150137,0.0,0.0,0.0,15.0,21.0,12.0,1,1,3,3,1.0,1.0,1.0,0.4861538461538461,0.0,0.0541538461538461,0.0,0.0,2,1,3,1,3,0.1667153468810656,0.9953617187566244,0.995564865550926,0.987938257755029
2022,42,150138,0.0,0.0,0.0,14.0,18.0,13.0,1,1,3,3,0.9970152991972538,0.8241105625729519,0.9991747848882582,0.3895158299518227,0.0901144159221474,0.0126824121468416,0.0116721519340874,0.068683520754338,2,1,3,1,4,0.095685798571456,0.9851149556341908,0.9833934520762028,0.9616743324378624
2022,42,150139,0.0,0.0,0.0,14.0,18.0,12.0,1,1,3,3,0.9982282539305746,0.792687566916347,0.9984583206005732,0.4492549267587176,0.0919977620214281,0.0117604166839043,0.0129210389610389,0.1007328568954023,1,2,3,2,1,0.1830064322161799,0.9878617372972712,1.0,1.0
2022,42,150140,0.0,0.0,0.0,14.0,18.0,13.0,1,1,3,3,1.0,1.0,1.0,0.646,0.0,0.0,0.0,0.0,2,1,3,1,4,0.0427119035942269,0.9739796187045304,0.8436819803811725,0.8227690107705075
2022,42,150141,0.0,0.0,0.0,14.0,18.0,13.0,1,1,3,3,0.9984312056300024,0.9699084658328332,0.999762185092256,0.3288852540388758,0.023506894552118,0.0048463172477237,0.0032,0.0147691555480114,2,1,3,1,4,0.0048047289864967,0.9508507497597734,0.7788283739189805,0.7724220686036514
2022,42,70106,0.0,0.0,0.0,15.0,17.0,13.0,1,1,3,3,1.0,0.9549202482924538,0.993873421439998,0.6139172568960086,0.0816636229749631,0.0443506176933919,0.0068712251382841,0.0757681400177988,2,2,3,1,2,0.0619441655548394,0.9887325030491992,0.9873797357262962,0.9850507313844318
2022,42,150142,0.0,0.0,0.0,15.0,17.0,14.0,1,1,2,2,1.0,0.4320761904761905,1.0,0.408288096939598,0.2060571428571428,0.0695241581544286,0.0740571428571428,0.0925714285714285,2,1,3,1,3,0.1065534780814635,0.9739798086963506,0.9885779576128804,0.9693347422491524
2022,42,150143,0.0,0.0,0.0,15.0,17.0,13.0,1,1,2,3,1.0,0.8658480620155039,1.0,0.5011333333333333,0.1661870182555781,0.0,0.0234666666666666,0.0938666666666666,2,2,3,1,2,0.1106527288043261,0.9855285114177692,0.9852271009152558,0.9693911820944412
2022,43,150102,0.0,0.0,0.0,15.5,21.0,12.0,1,1,3,3,0.9919313974522002,0.5304646329633405,0.947834558333801,0.5597234970264733,0.2047196486799432,0.0096161025835498,0.00921642228739,0.2292652004111352,2,2,3,1,2,0.053062678062678,0.966545289030496,0.960727078427104,0.957038336202859
2022,43,150103,0.0,0.0,0.0,14.32692307692308,21.5,11.0,1,1,3,3,1.0,0.973,0.973,0.4170885490296877,0.1861765810752434,0.0790575035063113,0.0062147012162876,0.0511921655747739,2,1,3,1,3,0.1383768277180634,0.9820230621706296,0.955731156252514,0.9491264409098532
2022,43,150104,0.0,0.0,0.0,14.5,19.0,12.32692307692308,1,1,3,3,0.9953059631508924,0.8540351098300175,0.9991747848882582,0.3329846772699295,0.0767125556638155,0.0120199457028598,0.0075137662337662,0.0577808699365129,2,1,3,0,4,0.0223206470361682,0.9925597843212772,0.6771367496700511,0.6780740893355846
2022,43,70102,0.0,0.0,0.0,15.0,16.5,13.0,1,1,3,3,1.0,1.0,1.0,0.5421954887218046,0.036,0.0,0.0,0.0,2,1,3,1,4,0.052012625912806,0.9707555757851616,0.9490103890438266,0.9494368923787124
