Año,Semana,Ubigeo,P129G,P142A,P172C_1,P172C_2,P129B,P172B_1,P172B_2,P172D,P172G,P908_5,P908_6,P908_7,P908_8,P908_9,P910_1,P910_2,P910_3,P910_4,HV201,HV205,HV213,HV214,HV215,SH49,SH227,HV270,HV225,HV237,SH48,SH50
2021,16,150122,1,1,3,3,1.0,0.6896824002358601,0.9954941440138808,0.21621659115581826,0.2681004526276433,0.9756752640621911,0.024510954421275693,0.10051122319279271,0.9342345772812238,0.1491944971421293,0.060180929941646644,0.024682276580316898,0.003002707007984219,0.028363216664865645,1,1,2,2,1,3,0,4,0.04174463665033192,0.9763547288510306,0.8145076501099985,0.7542894074305871
2021,16,150123,1,1,2,3,1.0,0.44631411517775155,0.9954941440138808,0.6881893648372255,0.1163147383419291,0.9065911621943196,0.025035981620723503,0.35376435028265557,0.759829999703259,0.25344895435980247,0.07582448501668519,0.0745272834916598,0.01224879840353841,0.08310348963428801,1,1,5,2,2,3,1,2,0.07021252951292739,0.9862069251631012,1.0,0.9785441058092685
2021,16,150124,1,1,3,3,0.9586776859504134,0.45155292313416323,0.9828519202669777,0.35479023780188873,0.11488590636437476,0.9371341381864737,0.022205337705427902,0.3363015100423553,0.8225141270042431,0.2031754157536379,0.07473861109849587,0.045943735034665395,0.007630333588857675,0.06475927089047326,1,1,5,2,2,3,1,3,0.05444445300300916,1.0,1.0,1.0
2021,16,150121,1,1,3,3,1.0,0.985271546635183,0.9954941440138808,0.264521138797154,0.15381473834192907,0.9861113214728582,0.020746912237748914,0.04090150745350499,0.9757843285917442,0.09871824715072855,0.05226196329032751,0.01771757761566012,0.002104897939543429,0.018761945313097925,1,1,2,2,1,3,0,4,0.04829162916718389,0.9895542927856167,0.972986208016913,0.972986208016913
2021,16,150125,1,1,3,3,1.0,0.4074488684709142,0.9962208125980054,0.3929948167963523,0.1163147383419291,0.9147900053702535,0.027565449353775067,0.25222670449004236,0.8112704276909922,0.15537806004616134,0.08550553822878487,0.04070525447678444,0.007800513237127883,0.05465315916395538,1,1,5,2,1,3,1,2,0.15985911208444226,0.9829960228453419,0.9908770213677205,0.973212322892389
2021,16,150126,1,1,3,3,0.9586776859504134,0.5070308666809153,0.9821101470154996,0.354848387828247,0.11488590636437476,0.9163257727687589,0.02366696856528484,0.3792574683654252,0.7737341777586815,0.22508822950939314,0.07546478526301649,0.0673397062108149,0.009631671367039157,0.0745262406521965,1,1,5,2,1,3,1,1,0.09145917626940893,0.985065455738871,0.9817274536595458,0.9688959292003154
2021,16,150127,1,1,3,3,0.9586776859504134,0.5070308666809153,0.9821101470154996,0.354848387828247,0.11488590636437476,0.9156360624402824,0.02366696856528484,0.39184645082251846,0.7671301399546995,0.23333857402042388,0.07546478526301649,0.06931713114319397,0.009631671367039157,0.07246843572104264,1,1,5,2,1,3,1,1,0.09410326616894177,0.9835698987541027,0.9804951309227082,0.9691655387240282
2021,16,150128,1,1,3,3,1.0,0.8552009293520753,0.9962208125980054,0.34377551162748454,0.08729458582504449,0.9784988228574713,0.026339630105238786,0.08865363820292618,0.9484386594528682,0.1477211199917008,0.06490632218959935,0.026014335679852955,0.003153364150125929,0.026153427290941347,1,1,5,2,1,3,1,2,0.10246806455166546,0.971754911664754,0.9811707014118823,0.9811707014118823
2021,16,150129,1,1,3,3,0.9586776859504134,0.47027571628578346,0.9823772462464962,0.3555275154880828,0.11488590636437476,0.9221948448583839,0.022744712752916153,0.3725530496700239,0.7905033706760206,0.22439988588829365,0.07461062439633574,0.04231766477230857,0.00947678883617131,0.05661796876539975,3,2,5,2,1,3,1,1,0.0,0.9034484761417084,0.9720323976091881,0.9555203785411104
2021,16,150130,1,1,3,3,1.0,0.9224770369171771,0.9897545279457336,0.5416590229910214,0.1229292043929682,0.9776161456162228,0.024724258949961903,0.06438602667148022,0.9636230201076696,0.14621264999271413,0.05663668816072431,0.022520037077227065,0.0036648745719039338,0.01738429533157423,1,1,2,2,1,3,1,4,0.08802276443097912,1.0,0.8220722911724622,0.762431127855662
2021,16,150131,1,1,3,3,1.0,0.9415786366743305,0.8954941440138809,0.3734294407317047,0.15381473834192907,0.9749063114287386,0.02492465586702231,0.10149762704623425,0.9515387932963377,0.1410018254562873,0.06021919784302329,0.024315013581973383,0.0032174558560955483,0.027275376856519533,1,1,2,2,1,3,0,4,0.0,0.9620220755575785,0.9177144970414202,0.9177144970414202
2021,16,150132,1,1,3,3,1.0,0.5521034672328353,1.0,0.4527972027972028,0.0611888111888112,0.8885654992847578,0.022824057579939935,0.3149950941949983,0.7790452153275839,0.21782435210546636,0.0909708630533466,0.07938233210693414,0.028905456459026757,0.10928857804127318,1,1,5,2,1,3,1,1,0.13016554258585697,0.9902225322745536,0.9866399512775885,0.9761910770500163
2021,16,150133,1,1,3,3,1.0,0.31188590564712093,0.9891174298586356,0.2982379703594425,0.06048938012969775,0.9604000403412865,0.023771397108958245,0.20372937836649221,0.8837943016672306,0.1724435569050275,0.05777357078944055,0.030583760034966646,0.00590946486038665,0.028091528341812326,1,1,5,2,1,3,1,3,0.08493725848224282,0.9849598923244296,0.9678309952307395,0.9337653109575511
2021,16,150134,1,1,3,3,1.0,0.9434990361322151,0.9875060269270594,0.3332992514922435,0.11488590636437476,0.9793787986572279,0.02113948131497943,0.05662738405964227,0.9656091852288748,0.11540465426225466,0.061251553757850796,0.02334061970870284,0.003091006820663639,0.025056352878851374,1,1,3,2,1,3,1,3,0.19738495397321162,0.9839935299909236,0.9793992860129258,0.8964735361094637
2021,16,150135,1,1,3,3,1.0,0.557723064166743,1.0,0.5082798570136526,0.07642255267335409,0.9449868550184926,0.02650866202945986,0.1512040221772213,0.8536804514360505,0.16723157896567745,0.06888332973656351,0.037727330526567994,0.005539497458106408,0.03461278725639006,1,1,5,2,1,3,1,4,0.12349999918937278,0.9915894993054442,0.9781733745334866,0.970271624461555
2021,16,150136,1,1,3,3,1.0,1.0,0.96875,0.375,0.1875,0.9789421032977672,0.03169368794867597,0.037970042236851936,0.977298267380302,0.1298152904352142,0.05319846095057796,0.020444695390268545,0.002402536103080892,0.01581197628709963,1,1,2,2,1,3,0,4,0.038519417064225965,0.9763346635293574,0.9640387101600477,0.9412382583655131
2021,16,150137,1,1,3,3,1.0,0.41651023447145863,0.9954941440138808,0.18890662194107277,0.039994930603137205,0.9685420169008429,0.023713922640791973,0.14056522558164275,0.9201428620108256,0.17112391593816184,0.06753156900509792,0.033433862625247085,0.0060347771637202655,0.03212550458181587,1,1,5,2,1,3,1,3,0.18879850654137853,0.9521208750836295,0.9651013010373787,0.9651013010373787
2021,16,150138,1,1,3,3,0.9586776859504134,0.5870739858427663,0.984179027179977,0.3375878326059794,0.11488590636437476,0.9517817929599184,0.02063186703130531,0.29857303036685734,0.8416314727735511,0.19297647982631075,0.05892177415523127,0.03146887903031771,0.005803913134273457,0.04807589456176038,1,1,5,2,1,3,1,3,0.09937313649226774,0.9765751621220694,0.9648183268803784,0.9496883988660695
2021,16,150139,1,1,3,3,0.9931145874327691,0.627271331451122,0.9908724793234263,0.5525697175615445,0.17568810114251407,0.9265381405182951,0.03493623155991425,0.1702013866155303,0.7770972799716521,0.18764119817681488,0.13805371491528717,0.04787984941974966,0.004178626854322977,0.054600699216732974,1,1,5,2,1,3,1,1,0.054862183656012774,0.948030208657739,0.942069085685025,0.942069085685025
2021,16,150140,1,1,3,3,1.0,0.8260869565217392,1.0,0.45962732919254656,0.15838509316770183,0.9693173714463419,0.023750572672330772,0.10307820043443147,0.9267812229123953,0.16292340538194142,0.05171120176375765,0.02218553299310042,0.0020865004384635695,0.0316961568609414,1,1,5,2,1,3,1,4,0.025133800030587555,0.9898250688773288,0.9230769230769231,0.9147664969579483
2021,16,150141,1,1,3,3,1.0,1.0,1.0,0.17666350889051152,0.32863071699006174,0.9928297283943511,0.02758117379909997,0.02837235674735667,0.9826314854818923,0.11722853650991441,0.05293932573196927,0.01434891919095062,0.0011848671605875153,0.010789647074368948,1,1,1,2,1,3,2,4,0.020571375739644966,1.0,0.9786857856951078,0.9202998177970031
2021,16,70106,1,1,3,3,1.0,0.7125044490591497,0.9583366784798125,0.32231276255071106,0.1167341430499325,0.878517344489465,0.02722752286596803,0.3702509328152364,0.6784604941784013,0.1956417734934697,0.09851606804776372,0.05389279040540526,0.026621776800349387,0.08462144058032661,1,1,5,2,2,3,1,1,0.09167011081347941,0.9900513267801063,0.9836272992487574,0.978298830202509
2021,16,150142,1,1,3,3,1.0,0.43647601026618005,0.9933816447927929,0.3008973578480032,0.06107116802244567,0.9488992062320291,0.022122865561193566,0.31732617866658125,0.7771209278131178,0.19460853906171008,0.09081216790986396,0.03549873556499999,0.008156877536356192,0.0448511540060724,1,1,5,2,1,3,1,3,0.1297706215120789,0.9826204361265483,0.9626300414905415,0.960854493627648
2021,16,150143,1,1,3,3,1.0,0.8499233249809818,0.9886427558381541,0.2561078837710956,0.06107116802244567,0.9200793462031941,0.020420583184904695,0.3055926239012333,0.7905270077643243,0.21420074986633875,0.07303864805775266,0.035631908536318375,0.025357182126110402,0.06784193448170742,1,1,5,2,2,3,1,1,0.07504970196196048,0.991974646537289,0.9974344548512883,0.9989050535926477
2021,17,150102,1,1,3,3,1.0,0.7025504877897222,0.9935150308472094,0.46265767896581333,0.13545522809486246,0.8936626853874006,0.02951107404760464,0.3052004605416737,0.7223315458949313,0.1986757250681731,0.0955517114250521,0.05938555135796317,0.009032267140042172,0.08249166490984489,1,1,5,2,1,3,1,2,0.10923753836817104,0.9814607331676062,1.0,0.9868685229529067
2021,17,150103,1,1,3,3,1.0,0.8454968944099379,0.9431869399828314,0.27019427634439774,0.0720601873115537,0.926674830460422,0.020942676768204785,0.3464155225331788,0.803361076299306,0.23018566805334045,0.07636543541540217,0.06299282525418852,0.0068328682193699915,0.06912986385811316,1,1,5,2,1,3,1,3,0.1075198648719565,0.989921298028137,0.9676939245599129,0.9600130825374127
2021,17,150104,1,1,3,3,1.0,0.8649468713105077,0.9932138701805642,0.3410877411132603,0.08105420503892792,0.9775979213954558,0.02472868795907894,0.0786319250878315,0.9508938998478959,0.12612726274070973,0.06254360601783678,0.02392934156817003,0.0034180372277912967,0.023692025408394667,1,1,2,2,1,3,1,3,0.1816112881201639,0.9599453800637232,0.9105896397930012,0.8833643285455725
2021,17,70102,1,1,3,3,1.0,1.0,1.0,0.26616662571767324,0.12831274026377817,0.9899989744486276,0.021846263930745614,0.044957720918634335,0.9716077334420882,0.10649230446810301,0.05757404505797059,0.016276893226468473,0.003122417752339502,0.014106858963461527,1,1,5,2,1,3,1,4,0.06747270480998292,0.9349612517659855,0.9499094097968686,0.9120308580981012
2021,17,150105,1,1,3,3,1.0,0.9601078349938826,0.9900014288899291,0.33521625909602787,0.10989711095901959,0.9747800909960666,0.025828371229501376,0.06089337489447683,0.9632272490536045,0.12023444326757465,0.06637240798736276,0.024005325641309385,0.004508409156558718,0.0288289914444777,1,1,4,2,1,3,0,4,0.05604901052041892,0.9771447280011589,0.9773730156605199,0.9059056683566739
2021,17,70101,1,1,3,3,1.0,0.9575892857142858,0.9933035714285715,0.49455357142857154,0.08217384087639702,0.9465534183011703,0.02634416615424659,0.14815089452371438,0.896048561170418,0.1692893242237088,0.07957837686010362,0.043164325745141306,0.002444082065193292,0.030803488346415143,1,1,5,2,1,3,1,4,0.12579619983478232,0.9775602406206709,0.9691842074407633,0.9587152515851359
2021,17,150106,1,1,2,3,0.9884862217958809,0.7569587493611972,0.9505936282295694,0.23662344058863785,0.24408474000701433,0.8888630416231263,0.037686606249773866,0.4437009171881653,0.6311752475328319,0.2329690743989097,0.09725728372255675,0.07180765605354292,0.007780999594650004,0.08050578641419452,1,1,5,2,2,3,1,2,0.07125122196762411,0.9671268295892342,0.9343702075470912,0.8946925672900131
2021,17,70103,1,1,3,3,1.0,0.9761210816936156,0.9988449468551183,0.3684871946846942,0.3422084374072744,0.9624756786231876,0.05306578417166937,0.08106267520995625,0.9394413557070631,0.1532854683259301,0.08071972761239202,0.028216977386105513,0.002563584234988617,0.014841187219443311,1,1,5,2,1,3,1,3,0.17839970848619005,0.9761557783405758,0.9300503529910142,0.9321923470183607
2021,17,150107,1,1,3,3,0.9870867768595042,0.5452698917328918,0.9892868656118396,0.3936361687958231,0.10989711095901959,0.9481104467964471,0.024543361336601514,0.24400884992638397,0.8255109733477783,0.18416060045971916,0.07001747896161717,0.04239772427170786,0.005490478580061081,0.07294578873365072,1,1,5,2,1,3,1,4,0.0917893635473352,0.9600577343959079,0.9245292818868454,0.9212378862305298
2021,17,150108,1,5,3,3,1.0,0.1665360729552522,0.9965991968308237,0.4458309446846943,0.1878347400070143,0.934754231504951,0.027473938655134367,0.17850384356237084,0.8435295987310008,0.15663780922339196,0.1277620873189373,0.04345940500352095,0.01041608631847165,0.05159301754890063,1,1,5,2,1,3,1,4,0.14477903055789168,0.9887914465123856,0.9652109433770258,0.9456245941132787
2021,17,150109,1,1,3,3,0.9806301652892563,0.721557652716402,0.9888912504823106,0.37041020925621315,0.10989711095901959,0.9300873245686406,0.02177458935884882,0.3389191731904999,0.7811637131520426,0.21345985671620152,0.07258202661201231,0.061053459304852245,0.009257167815310885,0.07862374315984744,1,1,5,2,1,3,1,4,0.03360988594119541,0.9881078465430124,0.9938603581164234,0.9872726757080498
2021,17,150110,1,1,3,3,1.0,0.19198472749609113,1.0,0.38494318181818177,0.007102272727272728,0.9295214082619588,0.02570569635997803,0.15871457030622416,0.8249146443603279,0.1543071627175382,0.09073526569359586,0.04269069911107825,0.0077674849286152245,0.056431285505280517,1,1,5,2,1,3,1,2,0.16885743444999796,0.9828113459214629,0.9581651119470961,0.9405617211845599
2021,17,150111,1,1,3,3,1.0,0.9671512360600724,0.9971370694231328,0.4173886135731345,0.13818734784109454,0.9784105317387057,0.024419611288627262,0.06901486629256068,0.9589773747175723,0.13315948143676776,0.060051190451699946,0.02176256247096189,0.0021226416596943245,0.016579913390853105,1,1,5,2,1,3,0,3,0.1709324880455369,1.0,0.9257490908602091,0.9268496418150389
2021,17,150112,1,1,2,3,1.0,0.34847623965359986,0.9973541509446351,0.36362774751240556,0.019084740007014253,0.9496325555620289,0.026574585744198527,0.13532079908767408,0.8772167551447587,0.15403796624795696,0.08296408592065868,0.04029017892209452,0.005897591545901235,0.05572135588951309,1,1,4,2,1,3,1,4,0.13965514515316454,0.9895621085822254,0.9861424067672024,0.9788084622718278
2021,17,150113,1,1,3,3,1.0,0.9625226206357136,0.9900014288899291,0.3302497734804287,0.10881849244499152,0.9808676260358684,0.021086614466148495,0.05910573040815269,0.9688903341572989,0.10599087980795777,0.05642073381148814,0.022179585946475934,0.0028236685811433293,0.025034100540955354,1,1,2,2,1,3,0,4,0.0,1.0,0.8963074647246245,0.8963074647246245
2021,17,150114,1,1,3,3,1.0,0.6949789893121231,0.9923963680234239,0.41751042165255997,0.08439180109835683,0.9672338320823721,0.023171808560951888,0.19718608223649187,0.891981703020558,0.1754187623385447,0.06696283921402488,0.027060250549831938,0.0044504670105202935,0.04034451294152954,1,1,4,2,1,3,1,4,0.0157374497085022,1.0,0.9403109218197976,0.9426152003814726
2021,17,70104,1,1,3,3,1.0,1.0,1.0,0.36399097123263274,0.13030133928571425,0.9848151867970741,0.022432452755562757,0.038939154286910596,0.9777555679397543,0.10495850489410583,0.06820493310426713,0.019835321767477803,0.0036563483916246284,0.010656518418732818,1,1,5,2,1,3,1,4,0.03374863738627027,0.9411173815861642,0.9319581598974448,0.9134400078572962
2021,17,70105,1,1,3,3,1.0,0.9719327343640936,0.9897949277338647,0.33213490764870246,0.10989711095901959,0.9595728695162596,0.048758472104837004,0.09635029890865379,0.929846654013001,0.13726396500065977,0.0735308997002601,0.038205630478289766,0.004285590630578277,0.028551399248679218,1,1,2,2,1,3,5,4,0.0,0.8526119274554624,0.8108067312615671,0.7008632936309365
2021,17,150115,1,1,3,3,1.0,1.0,1.0,0.125,0.019531249999999972,0.9934327131428582,0.021610471279421763,0.0372138104685366,0.9763849098549187,0.10689168987527775,0.0444235733730671,0.01316722270272081,0.001051610593631834,0.012644274559262952,1,1,5,2,1,3,1,2,0.26657121031084685,0.9632266542681052,0.9538286474563216,0.9440157324089961
2021,17,150101,1,1,3,3,1.0,0.7295578553904174,0.9844626041642693,0.35727741543349045,0.12488913979329,0.9579624774190963,0.021785126034565644,0.11736255179693682,0.8748386272724029,0.154151186526794,0.06885597653535226,0.027825296660571135,0.004165423633273781,0.04480646222500915,1,1,4,2,1,3,2,4,0.047389276790039486,0.9940104274423801,0.9940148269060736,0.9455677769076161
2021,17,150116,1,1,3,3,1.0,0.9618324865961607,0.9899000814337923,0.3302497734804287,0.10989711095901959,0.9666431836641738,0.02872607091928109,0.06791692809388447,0.9472801844054999,0.11616630825609163,0.06469431940655357,0.025007761424778202,0.003505823020964312,0.02433412226493427,1,1,2,2,1,3,2,4,0.0,1.0,0.8718133423047237,0.8841028279669906
2021,17,150117,1,1,2,3,1.0,0.6383928571428572,1.0,0.3616071428571428,0.12053571428571423,0.9535776823079133,0.02625266319679204,0.11775882150691547,0.8969961904455427,0.13081874825017223,0.07404409697746167,0.02719853142684482,0.002203905054627214,0.03663233928336416,1,1,4,2,1,3,1,4,0.14261368214398426,0.9977649132461781,0.9849556892339123,0.9606820674922544
2021,17,150118,1,1,3,3,0.9289772727272727,0.360254362544755,1.0,0.4629174483078185,0.019531249999999972,0.8945335268078949,0.028596228472717852,0.30870550402908664,0.7142598037980351,0.21192228887810874,0.08922537960467118,0.09461113790267602,0.014661901125158439,0.10331858483444961,1,1,5,2,1,3,3,2,0.11188381937356329,0.9957572013785032,1.0,0.985373046578668
2021,17,150119,1,1,3,3,1.0,0.4871188867618209,0.9826307430234238,0.39291293146902617,0.08105420503892792,0.9184637207703577,0.025342160117149404,0.3710175037213779,0.7683834771004074,0.22346597953350167,0.07750511940700214,0.07755223062276109,0.011480287382122714,0.0814931114220084,1,1,5,2,2,3,3,1,0.06794795484967397,1.0,1.0,0.9773604322099305
2021,17,150120,1,1,3,3,1.0,0.9873768856888423,0.9970671882741957,0.18102851404050496,0.019084740007014253,0.9875856723570742,0.021258534928162046,0.03300367140202415,0.9693745784954203,0.0980727592958485,0.05396937520179549,0.01556840307081375,0.0015943150801039543,0.014200593218516742,1,1,2,2,1,3,0,4,0.0,0.9881155193074044,0.9731785768472159,0.9731785768472159
2021,17,70107,1,1,3,3,1.0,0.9795703938940805,1.0,0.03761105693999653,0.016447368421052627,0.9515594222668603,0.029814365799716493,0.14963952234061403,0.8513606839230954,0.11322077933166726,0.07455824655269609,0.023363265427077548,0.005946928785067633,0.04127111377648537,1,1,5,2,2,3,1,2,0.1321428319257527,0.9719146334565962,0.9521376552441642,0.9521376552441642
2021,17,150122,1,1,3,3,1.0,0.7829347954309427,0.9923963680234239,0.2808719375222931,0.15777665666629098,0.9767251820274229,0.02379496058302057,0.09335986024414118,0.9466512788015693,0.1476414534790719,0.06051262678320346,0.024992095880941284,0.0035561741526756556,0.03095666095457593,1,1,2,2,1,3,0,4,0.04284444774723727,0.9774274753142039,0.8147758306781976,0.7548551054468214
2021,17,150123,1,1,3,3,1.0,0.4953425693624557,0.9923963680234239,0.4738195531628179,0.11034362095200533,0.9163511155487439,0.02347685847060765,0.3393666271866248,0.7811162406227931,0.2268505210145521,0.07668271975539241,0.06650073618473583,0.01001999584056457,0.08120722680363811,1,1,5,2,2,3,1,2,0.07014603433701577,0.9868326939332855,1.0,0.9795175238962222
2021,17,150124,1,1,3,3,0.9870867768595042,0.39466507913338345,0.9884456731025166,0.36955236967803273,0.10989711095901959,0.9382707080144919,0.023282771763487198,0.3230795646550323,0.837740476834706,0.2035891710414883,0.07860249369529043,0.05101666849632129,0.009155848110448589,0.06835124296310942,1,1,5,2,2,3,1,3,0.05774792639857113,1.0,1.0,1.0
2021,17,150121,1,1,3,3,1.0,0.9751457349468712,0.9923963680234239,0.30887942172019733,0.12206237095200533,0.9825093123634019,0.02022923082895234,0.053948928959011176,0.9715417430357653,0.10136575257906187,0.05234684989306059,0.020501464001495384,0.002605342134935736,0.02293230319543514,1,1,2,2,1,3,0,4,0.05129584419525247,0.9888967048730363,0.9713365115109119,0.9713365115109119
2021,17,150125,1,1,3,3,1.0,0.5360438099074272,0.9932138701805642,0.3996395364681913,0.11034362095200533,0.9169674359186887,0.025790970006768242,0.24886694103708132,0.8132202321136509,0.15584411561866068,0.08087416821739957,0.03813166368758453,0.006390645226773163,0.05203963643752551,1,1,5,2,1,3,1,2,0.15890402060616804,0.9829886334103134,0.9912909156724095,0.9739980445060809
2021,17,150126,1,1,3,3,0.9870867768595042,0.4842335816242218,0.9882138689614297,0.3696504978475123,0.10989711095901959,0.9189882211813173,0.02477028434861439,0.3726966737163449,0.7937432565713057,0.22112098141316536,0.07549270028173177,0.07085847431238294,0.009631671367039157,0.07450878272238529,1,1,5,2,1,3,1,1,0.0917947632560919,0.9855003809294102,0.9818472543681362,0.9687372039490096
2021,17,150127,1,1,3,3,0.9870867768595042,0.4842335816242218,0.9882138689614297,0.3696504978475123,0.10989711095901959,0.9184186139401815,0.02477028434861439,0.381599946847408,0.7855977203008434,0.2293713259241961,0.07549270028173177,0.0723876816294816,0.009631671367039157,0.07201500335508403,1,1,5,2,1,3,1,1,0.0944647339479211,0.9839430648364739,0.9805747982238884,0.9689887393167488
2021,17,150128,1,1,3,3,1.0,0.8946340664774012,0.9932138701805642,0.3772870091806264,0.09707081100818261,0.9775850609175947,0.026004407284717396,0.0856845190321683,0.9568634606957164,0.15307781661672037,0.06750056123219317,0.02699426744788346,0.003651712306379228,0.027853379200264053,1,1,5,2,1,3,1,2,0.10105368558333586,0.9711156783319557,0.9800432270512939,0.9800432270512939
2021,17,150129,1,1,3,3,0.9870867768595042,0.4322314742717176,0.9882973374711163,0.3707965257734853,0.10989711095901959,0.925309066529122,0.023651435131843663,0.3511157607439991,0.8101637987626041,0.22179791588476314,0.07884586626524741,0.04599828936285716,0.011201117554295974,0.05926226301664911,3,2,5,2,1,3,1,1,0.0,0.9078288575329996,0.9733012410222818,0.9575383446833761
2021,17,150130,1,1,3,3,1.0,0.9757740740366179,0.9967982899830418,0.6848934446846942,0.12383128092385212,0.9787358239947849,0.025192645464698554,0.05773870930580141,0.9709165886098599,0.14576755810299838,0.05233607882855164,0.020823436487523835,0.0036914918545828735,0.01314675492373778,1,1,2,2,1,3,1,4,0.08655742679411317,1.0,0.8241487148657213,0.7642066179941072
2021,17,150131,1,1,3,3,1.0,0.9014139493879327,0.961146368023424,0.35360353900295105,0.12206237095200533,0.9757198728221959,0.02341383128431058,0.0881279203951781,0.9546607175861077,0.14357484144333849,0.06083229724276452,0.024717430093619076,0.0034675750793598257,0.029544658373559435,1,1,2,2,1,3,0,4,0.0,0.9599453800637232,0.9132149901380671,0.9132149901380671
2021,17,150132,1,1,2,3,1.0,0.6734942197927327,1.0,0.5789991258741258,0.05037150349650351,0.8858236365462879,0.021791879554810014,0.3146794823886311,0.7778531218481027,0.22608351777182198,0.0901546247037452,0.07389003980350857,0.027414466036274742,0.10869937802921101,1,1,5,2,1,3,1,1,0.13067239457572002,0.9901647240456645,0.9861620730457856,0.9759548809585493
2021,17,150133,1,1,3,3,1.0,0.09469450479582825,0.9965991968308237,0.2741204183689047,0.018866569547233827,0.9569949691152871,0.023947604207996215,0.21708793488683326,0.8743036171152331,0.17072815536036257,0.056846229218213896,0.03244909203428252,0.006561828930304165,0.025906782831103887,1,1,5,2,1,3,1,3,0.08742157805861672,0.9847282128974212,0.9687254990196901,0.9355357535205856
2021,17,150134,1,1,3,3,1.0,0.9696811111289796,0.9899000814337923,0.33327667028042063,0.10989711095901959,0.9814564977504701,0.021093125745078867,0.05530852588313389,0.9698737154506191,0.11054353389837891,0.05863741505136759,0.02240155332133439,0.002957706437768563,0.02522758903630429,1,1,3,2,1,3,1,3,0.19410518347435654,0.9831182698331239,0.9782728050233706,0.8978661718871911
2021,17,150135,1,1,3,3,1.0,0.6460661005768138,1.0,0.5519330713801196,0.08527442445787177,0.9475136822704132,0.024932056182255746,0.1465993451649546,0.8526096035591608,0.17233715189924853,0.06560930087945324,0.03532818350594163,0.003976486757115179,0.02941264127664208,1,1,5,2,1,3,1,4,0.12341989237828606,0.9915075000183534,0.9782608548213163,0.9707810214587138
2021,17,150136,1,1,3,3,1.0,1.0,0.947265625,0.28906249999999994,0.14453124999999997,0.9761249288449212,0.02948442883155764,0.039606604195143176,0.9766144603466551,0.12793907876032823,0.05421052409653158,0.02073850688183363,0.0027000561027046453,0.020441974098818365,1,1,2,2,1,3,0,4,0.03773969031877413,0.9764404854453798,0.961799934634445,0.9377078224949956
2021,17,150137,1,1,3,3,1.0,0.7155707670271441,0.9923963680234239,0.3187799245255603,0.07526508724586446,0.9717059458487424,0.023238331198476302,0.12629556311880574,0.9338350618357197,0.17104810159820838,0.06616282896367219,0.030729693585945163,0.005215559744158198,0.03367068756510703,1,1,5,2,1,3,1,3,0.18937216154815412,0.9521887614521091,0.9648201593581658,0.9648201593581658
2021,17,150138,1,1,3,3,0.9870867768595042,0.5230442715934134,0.9888603940128291,0.33944550418480884,0.10989711095901959,0.9514817853765972,0.020890648689883017,0.30076901974838643,0.8609126211611358,0.194163701731773,0.06066864941267005,0.032556814148233706,0.006009637951810361,0.048449757525731066,1,1,5,2,1,3,1,3,0.09952407964365398,0.9765969613626622,0.9644686254072805,0.9497280667323907
2021,17,150139,4,5,3,3,0.9978483085727403,0.6256008734452613,0.9971476497885706,0.6889849551486404,0.2135036976619706,0.9204602328380683,0.03915011230947102,0.18266308734498862,0.7420173652486254,0.20241182324015888,0.1768882746262272,0.05309580303510996,0.003815185807201904,0.06042124051495299,1,1,5,2,1,3,1,1,0.05468616788161735,0.9451884148240424,0.9446973145197997,0.9446973145197997
2021,17,150140,1,1,3,3,1.0,0.9456521739130435,1.0,0.5364906832298136,0.1477096273291925,0.9705519823158724,0.023171803055714178,0.08084725127001711,0.9487681633241364,0.16195674635696164,0.046692644382644984,0.021233875166976314,0.0018006173367521466,0.02653574803026324,1,1,5,2,1,3,1,4,0.02614567492810552,0.989702538842746,0.9230769230769231,0.9141154653978822
2021,17,150141,1,1,3,3,1.0,1.0,1.0,0.14046756583394182,0.3615177688712732,0.9937637452207168,0.026513860319291125,0.026833305549035513,0.9836558592421146,0.12479358850021952,0.05311053550050725,0.014978159114315681,0.0011848671605875153,0.010821622688824258,1,1,1,2,1,3,2,4,0.02169625246548323,1.0,0.9803676784670395,0.9221783726832776
2021,17,70106,1,1,3,3,1.0,0.7110361656981258,0.9665607808336487,0.3375196210274447,0.10884784075573546,0.8789261913704413,0.024908393521965926,0.3617682443139198,0.6831326266251,0.19707736765999942,0.09838991620854852,0.05423308726467261,0.02658784852254771,0.08599058668973855,1,1,5,2,2,3,1,1,0.091412700662531,0.9901222483196043,0.9837772870206519,0.9784116481795258
2021,17,150142,1,1,2,2,1.0,0.25423830164881395,0.998226179216847,0.28992032025606235,0.019084740007014253,0.9418830051367084,0.022483712249322843,0.33582570630377195,0.7556342375084232,0.19695577620227073,0.10147806364052539,0.0386677053157682,0.009661071326162533,0.0490199452332599,1,1,5,2,1,3,1,3,0.13197821129034637,0.9835273781076821,0.9630231240935991,0.9611239488765858
2021,17,150143,1,1,3,3,1.0,0.9561201653336375,0.996450861199423,0.19289186562514116,0.019084740007014253,0.9239135133825088,0.019972076875988197,0.3093047158046211,0.7936628065418273,0.21137608365966498,0.0703821899818204,0.03499093165791169,0.02435367511473527,0.06960979033185646,1,1,5,2,2,3,1,1,0.07704822843655981,0.9919914426854037,0.997265619073435,0.9987765689054389
