,Fecha,Semana,Provincia,Distrito,Clima,Pluvio_Min,Pluvio_Max,Nubosidad,Presión,Viento_Min,Viento_Max,Temp_Min,Temp_Max,Punto_Rocío
2798,2020-03-16,12,LIMA,SAN JUAN DE MIRAFLORES,Niebla,0.0,0.0,0.8,,,,21.0,25.0,20.0
2799,2020-03-16,12,LIMA,SAN LUIS,Niebla,0.0,0.0,1.0,,,,21.0,26.0,19.0
2800,2020-03-16,12,LIMA,SAN MARTIN DE PORRES,Despejado,0.0,0.0,0.9,,,,21.0,25.0,21.0
2801,2020-03-16,12,LIMA,SAN MIGUEL,Despejado,0.0,0.0,0.9,,,,21.0,24.0,20.0
2802,2020-03-16,12,LIMA,SANTA ANITA,Niebla,0.0,0.0,0.9,,,,21.0,27.0,19.0
2803,2020-03-16,12,LIMA,SANTA MARIA DEL MAR,Niebla,0.0,0.0,0.9,,,,22.0,25.0,20.0
2804,2020-03-16,12,LIMA,SANTA ROSA,Niebla,0.0,0.0,0.9,,,,21.0,23.0,20.0
2805,2020-03-16,12,LIMA,SANTIAGO DE SURCO,Niebla,0.0,0.0,,,,,21.0,25.0,20.0
2806,2020-03-16,12,LIMA,SURQUILLO,Niebla,0.0,0.0,,,,,21.5,25.0,19.0
2807,2020-03-16,12,LIMA,VILLA EL SALVADOR,Niebla,0.0,0.0,0.9,,,,22.0,24.0,20.0
2808,2020-03-16,12,LIMA,VILLA MARIA DEL TRIUNFO,Despejado,0.0,0.0,1.0,,,,22.0,25.0,20.0
2858,2020-03-22,12,CALLAO,BELLAVISTA,,,,,1013.0,6.0,12.0,,,
2859,2020-03-22,12,CALLAO,CALLAO,,,,,1014.0,5.0,12.0,,,
2860,2020-03-22,12,CALLAO,CARMEN DE LA LEGUA REYNOSO,,,,,1012.0,4.0,12.0,,,
2861,2020-03-22,12,CALLAO,LA PERLA,,,,,1013.0,6.0,12.0,,,
2862,2020-03-22,12,CALLAO,LA PUNTA,,,,,1014.0,7.0,13.0,,,
2863,2020-03-22,12,CALLAO,MI PERU,,,,,505.5,3.0,12.0,,,
2864,2020-03-22,12,CALLAO,VENTANILLA,,,,,1012.0,4.0,12.0,,,
2944,2020-03-22,12,LIMA,ANCON,,,,,1011.0,1.0,12.0,,,
2945,2020-03-22,12,LIMA,ATE,,,,,1015.0,2.0,15.0,,,
2946,2020-03-22,12,LIMA,BARRANCO,,,,,1012.0,2.0,11.0,,,
2947,2020-03-22,12,LIMA,BREÑA,,,,,1013.0,2.0,11.0,,,
2948,2020-03-22,12,LIMA,CARABAYLLO,,,,,1015.0,2.0,13.0,,,
2949,2020-03-22,12,LIMA,CHACLACAYO,,,,,1014.0,3.0,16.0,,,
2950,2020-03-22,12,LIMA,CHORRILLOS,,,,,1013.0,3.0,11.0,,,
2951,2020-03-22,12,LIMA,CIENEGUILLA,,,,,1015.0,2.0,12.0,,,
2952,2020-03-22,12,LIMA,COMAS,,,,,1014.0,3.0,13.0,,,
2953,2020-03-22,12,LIMA,EL AGUSTINO,,,,,1014.0,0.0,10.0,,,
2954,2020-03-22,12,LIMA,INDEPENDENCIA,,,,,1012.0,3.0,12.0,,,
2955,2020-03-22,12,LIMA,JESUS MARIA,,,,,1014.0,3.0,11.0,,,
2956,2020-03-22,12,LIMA,LA MOLINA,,,,,1014.0,1.0,12.0,,,
2957,2020-03-22,12,LIMA,LA VICTORIA,,,,,1012.0,1.0,10.0,,,
2958,2020-03-22,12,LIMA,LIMA,,,,,1012.0,2.0,11.0,,,
2959,2020-03-22,12,LIMA,LINCE,,,,,1013.0,2.0,11.0,,,
2960,2020-03-22,12,LIMA,LOS OLIVOS,,,,,1014.0,3.0,12.0,,,
2961,2020-03-22,12,LIMA,LURIGANCHO,,,,,1016.0,3.0,17.0,,,
2962,2020-03-22,12,LIMA,LURIN,,,,,1015.0,2.0,10.0,,,
2963,2020-03-22,12,LIMA,MAGDALENA DEL MAR,,,,,1013.0,4.0,11.0,,,
2964,2020-03-22,12,LIMA,MIRAFLORES,,,,,1013.0,2.0,11.0,,,
2965,2020-03-22,12,LIMA,PACHACAMAC,,,,,1016.0,1.0,11.0,,,
2966,2020-03-22,12,LIMA,PUCUSANA,,,,,1015.0,3.0,12.0,,,
2967,2020-03-22,12,LIMA,PUEBLO LIBRE,,,,,1014.0,4.0,11.0,,,
2968,2020-03-22,12,LIMA,PUENTE PIEDRA,,,,,1014.0,3.0,12.0,,,
2969,2020-03-22,12,LIMA,PUNTA HERMOSA,,,,,1015.0,2.0,10.0,,,
2970,2020-03-22,12,LIMA,PUNTA NEGRA,,,,,1014.0,2.0,10.0,,,
2971,2020-03-22,12,LIMA,RIMAC,,,,,1013.0,1.0,11.0,,,
2972,2020-03-22,12,LIMA,SAN BARTOLO,,,,,1015.0,2.0,11.0,,,
2973,2020-03-22,12,LIMA,SAN BORJA,,,,,1014.0,1.0,10.0,,,
2974,2020-03-22,12,LIMA,SAN ISIDRO,,,,,1013.0,2.0,11.0,,,
2975,2020-03-22,12,LIMA,SAN JUAN DE LURIGANCHO,,,,,1013.0,2.0,13.0,,,
2976,2020-03-22,12,LIMA,SAN JUAN DE MIRAFLORES,,,,,1013.0,1.0,11.0,,,
2977,2020-03-22,12,LIMA,SAN LUIS,,,,,1013.0,0.0,10.0,,,
2978,2020-03-22,12,LIMA,SAN MARTIN DE PORRES,,,,,1013.0,4.0,12.0,,,
2979,2020-03-22,12,LIMA,SAN MIGUEL,,,,,1013.0,5.0,11.0,,,
2980,2020-03-22,12,LIMA,SANTA ANITA,,,,,1013.0,0.0,11.0,,,
2981,2020-03-22,12,LIMA,SANTA MARIA DEL MAR,,,,,1014.0,3.0,11.0,,,
2982,2020-03-22,12,LIMA,SANTA ROSA,,,,,1013.0,3.0,12.0,,,
2983,2020-03-22,12,LIMA,SANTIAGO DE SURCO,,,,,1013.0,1.0,11.0,,,
2984,2020-03-22,12,LIMA,SURQUILLO,,,,,1013.0,1.0,10.0,,,
2985,2020-03-22,12,LIMA,VILLA EL SALVADOR,,,,,1013.0,3.0,11.0,,,
2986,2020-03-22,12,LIMA,VILLA MARIA DEL TRIUNFO,,,,,1012.0,2.0,11.0,,,
3036,2020-03-23,13,CALLAO,BELLAVISTA,Despejado,0.0,0.0,0.5,,,,21.0,24.0,19.0
3037,2020-03-23,13,CALLAO,CALLAO,Despejado,0.0,0.0,0.6,,,,21.666666666666668,24.0,19.0
3038,2020-03-23,13,CALLAO,CARMEN DE LA LEGUA REYNOSO,Despejado,0.0,0.0,0.5,,,,21.0,25.0,19.0
3039,2020-03-23,13,CALLAO,LA PERLA,Despejado,0.0,0.0,0.6,,,,21.0,24.0,20.0
3040,2020-03-23,13,CALLAO,LA PUNTA,Despejado,0.0,0.0,0.7,,,,21.0,23.0,19.0
3041,2020-03-23,13,CALLAO,MI PERU,Despejado,0.0,0.0,0.6,,,,21.0,26.0,18.0
3042,2020-03-23,13,CALLAO,VENTANILLA,Despejado,0.0,0.0,0.4,,,,20.0,25.0,19.0
3122,2020-03-23,13,LIMA,ANCON,Despejado,0.025,0.0,0.1,,,,,28.0,17.0
3123,2020-03-23,13,LIMA,ATE,Despejado,0.0,0.0,0.4,,,,21.0,28.0,17.0
3124,2020-03-23,13,LIMA,BARRANCO,Despejado,0.0,0.0,0.7,,,,21.0,25.0,19.0
3125,2020-03-23,13,LIMA,BREÑA,Despejado,0.0,0.0,,,,,22.0,26.0,19.0
3126,2020-03-23,13,LIMA,CARABAYLLO,Despejado,0.0,0.0,1.0,,,,22.0,27.0,16.0
3127,2020-03-23,13,LIMA,CHACLACAYO,Despejado,0.0,0.0,0.7,,,,20.0,25.0,13.0
3128,2020-03-23,13,LIMA,CHORRILLOS,Despejado,0.0,0.0,0.9,,,,21.0,23.0,19.0
3129,2020-03-23,13,LIMA,CIENEGUILLA,Despejado,0.0,0.0,0.9,,,,21.0,26.0,15.0
3130,2020-03-23,13,LIMA,COMAS,Despejado,0.0,0.0,0.3,,,,22.0,26.0,19.0
3131,2020-03-23,13,LIMA,EL AGUSTINO,Despejado,0.0,0.0,1.0,,,,22.0,28.0,19.0
3132,2020-03-23,13,LIMA,INDEPENDENCIA,Despejado,0.0,0.0,0.8,,,,22.0,26.0,18.0
3133,2020-03-23,13,LIMA,JESUS MARIA,Despejado,0.0,0.0,,,,,22.0,26.0,19.0
3134,2020-03-23,13,LIMA,LA MOLINA,Despejado,0.0,0.0,1.0,,,,22.0,27.0,18.0
3135,2020-03-23,13,LIMA,LA VICTORIA,Despejado,0.0,0.0,,,,,21.333333333333332,27.0,18.0
3136,2020-03-23,13,LIMA,LIMA,Despejado,0.0,0.0,0.5,,,,20.0,26.0,18.0
3137,2020-03-23,13,LIMA,LINCE,Despejado,0.0,0.0,0.4,,,,22.0,26.0,19.0
3138,2020-03-23,13,LIMA,LOS OLIVOS,Despejado,0.0,0.0,0.4,,,,21.0,25.0,19.0
3139,2020-03-23,13,LIMA,LURIGANCHO,Despejado,0.0,0.0,,,,,19.0,26.0,14.0
3140,2020-03-23,13,LIMA,LURIN,Despejado,0.0,0.0,0.8,,,,23.0,26.0,17.0
3141,2020-03-23,13,LIMA,MAGDALENA DEL MAR,Despejado,0.0,0.0,,,,,21.0,25.0,19.0
3142,2020-03-23,13,LIMA,MIRAFLORES,Despejado,0.0,0.0,0.5,,,,21.0,25.0,18.0
3143,2020-03-23,13,LIMA,PACHACAMAC,Despejado,0.0,0.0,0.9,,,,22.0,26.0,17.0
3144,2020-03-23,13,LIMA,PUCUSANA,Despejado,0.1,0.0,0.2,,,,21.0,25.0,18.0
3145,2020-03-23,13,LIMA,PUEBLO LIBRE,Despejado,0.0,0.0,1.0,,,,21.0,25.0,20.0
3146,2020-03-23,13,LIMA,PUENTE PIEDRA,Despejado,0.0,0.0,,,,,21.0,26.0,18.0
3147,2020-03-23,13,LIMA,PUNTA HERMOSA,Despejado,0.0,0.0,0.8,,,,23.0,27.0,18.0
3148,2020-03-23,13,LIMA,PUNTA NEGRA,Despejado,0.0,0.0,0.7,,,,22.0,27.0,16.0
3149,2020-03-23,13,LIMA,RIMAC,Despejado,0.0,0.0,0.5,,,,22.0,27.0,19.0
3150,2020-03-23,13,LIMA,SAN BARTOLO,Despejado,0.0,0.0,1.0,,,,21.333333333333332,27.0,19.0
3151,2020-03-23,13,LIMA,SAN BORJA,Despejado,0.0,0.0,1.0,,,,22.0,27.0,19.0
3152,2020-03-23,13,LIMA,SAN ISIDRO,Despejado,0.0,0.0,0.6,,,,21.0,26.0,19.0
3153,2020-03-23,13,LIMA,SAN JUAN DE LURIGANCHO,Despejado,0.0,0.0,1.0,,,,22.0,27.0,17.0
3154,2020-03-23,13,LIMA,SAN JUAN DE MIRAFLORES,Despejado,0.0,0.0,1.0,,,,21.0,25.0,19.0
3155,2020-03-23,13,LIMA,SAN LUIS,Despejado,0.0,0.0,0.6,,,,21.0,28.0,18.0
3156,2020-03-23,13,LIMA,SAN MARTIN DE PORRES,Despejado,0.0,0.0,0.5,,,,21.0,25.0,19.0
3157,2020-03-23,13,LIMA,SAN MIGUEL,Despejado,0.0,0.0,0.5,,,,21.0,25.0,19.0
3158,2020-03-23,13,LIMA,SANTA ANITA,Despejado,0.0,0.0,0.5,,,,22.0,28.0,18.0
3159,2020-03-23,13,LIMA,SANTA MARIA DEL MAR,Despejado,0.0,0.0,1.0,,,,22.0,27.0,17.0
3160,2020-03-23,13,LIMA,SANTA ROSA,Despejado,0.0,0.0,0.4,,,,21.25,26.0,18.0
3161,2020-03-23,13,LIMA,SANTIAGO DE SURCO,Despejado,0.0,0.0,,,,,22.0,26.0,18.0
3162,2020-03-23,13,LIMA,SURQUILLO,Despejado,0.0,0.0,,,,,22.0,26.0,18.0
3163,2020-03-23,13,LIMA,VILLA EL SALVADOR,Despejado,0.0,0.0,0.7,,,,21.0,23.0,19.0
3164,2020-03-23,13,LIMA,VILLA MARIA DEL TRIUNFO,Despejado,0.0,0.0,0.5,,,,22.0,26.0,18.0
3214,2020-03-31,14,CALLAO,BELLAVISTA,Niebla,0.1,0.0,1.0,1010.0,4.0,10.0,20.0,22.0,18.0
3215,2020-03-31,14,CALLAO,CALLAO,Niebla,0.1,0.0,1.0,1011.0,4.0,10.0,21.666666666666668,22.0,18.0
3216,2020-03-31,14,CALLAO,CARMEN DE LA LEGUA REYNOSO,Niebla,0.1,0.0,1.0,1010.0,4.0,10.0,20.0,23.0,18.0
3217,2020-03-31,14,CALLAO,LA PERLA,Niebla,0.1,0.0,1.0,1010.0,4.0,10.0,20.0,22.0,20.0
3218,2020-03-31,14,CALLAO,LA PUNTA,Niebla,0.1,0.0,1.0,1011.0,4.0,10.0,20.0,22.0,19.0
3219,2020-03-31,14,CALLAO,MI PERU,Niebla,0.2,0.0,1.0,1011.0,3.0,9.0,20.0,24.0,19.0
3220,2020-03-31,14,CALLAO,VENTANILLA,Niebla,0.3,0.0,0.9,1012.0,4.0,10.0,20.666666666666668,23.0,19.0
3300,2020-03-31,14,LIMA,ANCON,Despejado,0.1,0.0,0.6,1011.0,2.0,12.0,,27.0,19.0
3301,2020-03-31,14,LIMA,ATE,Despejado,0.0,0.0,1.0,1014.0,3.0,15.0,20.0,26.0,19.0
3302,2020-03-31,14,LIMA,BARRANCO,Niebla,0.0,0.0,1.0,1011.0,2.0,10.0,20.0,23.0,21.0
3303,2020-03-31,14,LIMA,BREÑA,Despejado,0.0,0.0,,1012.0,3.0,10.0,20.0,24.0,18.0
3304,2020-03-31,14,LIMA,CARABAYLLO,Despejado,0.1,0.0,1.0,1014.0,2.0,11.0,19.0,26.0,18.0
3305,2020-03-31,14,LIMA,CHACLACAYO,Despejado,0.0,0.0,1.0,1012.0,3.0,15.0,19.0,24.0,18.0
3306,2020-03-31,14,LIMA,CHORRILLOS,Niebla,0.0,0.0,0.9,1012.0,2.0,10.0,20.0,22.0,19.0
3307,2020-03-31,14,LIMA,CIENEGUILLA,Despejado,0.0,0.0,1.0,1013.0,3.0,12.0,20.0,25.0,18.0
3308,2020-03-31,14,LIMA,COMAS,Niebla,0.2,0.0,0.9,1013.0,3.0,11.0,21.0,26.0,18.0
3309,2020-03-31,14,LIMA,EL AGUSTINO,Despejado,0.0,0.0,1.0,1014.0,2.0,10.0,20.0,26.0,18.0
3310,2020-03-31,14,LIMA,INDEPENDENCIA,Niebla,0.1,0.0,1.0,1010.0,3.0,10.0,20.0,25.0,18.0
3311,2020-03-31,14,LIMA,JESUS MARIA,Despejado,0.0,0.0,,1012.0,3.0,10.0,20.0,24.0,19.0
3312,2020-03-31,14,LIMA,LA MOLINA,Despejado,0.0,0.0,0.9,1011.0,2.0,12.0,20.0,25.0,19.0
3313,2020-03-31,14,LIMA,LA VICTORIA,Despejado,0.0,0.0,,1010.0,2.0,10.0,21.333333333333332,25.0,18.0
3314,2020-03-31,14,LIMA,LIMA,Despejado,0.0,0.0,1.0,1010.0,3.0,10.0,20.0,24.0,18.0
3315,2020-03-31,14,LIMA,LINCE,Despejado,0.0,0.0,1.0,1012.0,3.0,10.0,21.333333333333332,24.0,20.0
3316,2020-03-31,14,LIMA,LOS OLIVOS,Niebla,0.2,0.0,0.9,1012.0,4.0,11.0,21.5,24.0,18.0
3317,2020-03-31,14,LIMA,LURIGANCHO,Despejado,0.0,0.0,,1016.0,3.0,17.0,18.0,24.0,19.0
3318,2020-03-31,14,LIMA,LURIN,Despejado,0.0,0.0,1.0,1015.0,3.0,9.0,21.0,25.0,18.0
3319,2020-03-31,14,LIMA,MAGDALENA DEL MAR,Niebla,0.0,0.0,,1010.0,3.0,10.0,20.0,23.0,19.0
3320,2020-03-31,14,LIMA,MIRAFLORES,Niebla,0.0,0.0,1.0,1012.0,2.0,10.0,20.0,23.0,19.0
3321,2020-03-31,14,LIMA,PACHACAMAC,Despejado,0.0,0.0,1.0,1015.0,3.0,9.0,21.0,25.0,18.0
3322,2020-03-31,14,LIMA,PUCUSANA,Despejado,0.0,0.0,0.9,1014.0,3.0,8.0,19.0,23.0,20.0
3323,2020-03-31,14,LIMA,PUEBLO LIBRE,Niebla,0.0,0.0,1.0,1013.0,3.0,10.0,20.0,23.0,20.0
3324,2020-03-31,14,LIMA,PUENTE PIEDRA,Niebla,0.2,0.0,,1012.0,3.0,10.0,20.0,24.0,19.0
3325,2020-03-31,14,LIMA,PUNTA HERMOSA,Despejado,0.0,0.0,1.0,1015.0,3.0,9.0,21.0,26.0,18.0
3326,2020-03-31,14,LIMA,PUNTA NEGRA,Despejado,0.0,0.0,1.0,1011.0,3.0,9.0,20.0,25.0,17.0
3327,2020-03-31,14,LIMA,RIMAC,Despejado,0.1,0.0,1.0,1011.0,3.0,10.0,20.0,26.0,18.0
3328,2020-03-31,14,LIMA,SAN BARTOLO,Despejado,0.0,0.0,1.0,1012.0,2.0,10.0,20.0,25.0,18.0
3329,2020-03-31,14,LIMA,SAN BORJA,Despejado,0.0,0.0,1.0,1014.0,2.0,10.0,20.0,25.0,18.0
3330,2020-03-31,14,LIMA,SAN ISIDRO,Despejado,0.0,0.0,1.0,1012.0,3.0,10.0,21.5,24.0,20.0
3331,2020-03-31,14,LIMA,SAN JUAN DE LURIGANCHO,Niebla,0.1,0.0,1.0,1011.0,3.0,13.0,20.0,27.0,17.0
3332,2020-03-31,14,LIMA,SAN JUAN DE MIRAFLORES,Niebla,0.0,0.0,0.9,1011.0,2.0,10.0,20.0,23.0,19.0
3333,2020-03-31,14,LIMA,SAN LUIS,Despejado,0.0,0.0,1.0,1012.0,2.0,10.0,21.0,26.0,18.0
3334,2020-03-31,14,LIMA,SAN MARTIN DE PORRES,Niebla,0.2,0.0,1.0,1010.0,4.0,10.0,20.0,23.0,18.0
3335,2020-03-31,14,LIMA,SAN MIGUEL,Niebla,0.1,0.0,1.0,1012.0,4.0,10.0,20.0,23.0,19.0
3336,2020-03-31,14,LIMA,SANTA ANITA,Despejado,0.0,0.0,1.0,1011.0,2.0,12.0,20.0,26.0,18.0
3337,2020-03-31,14,LIMA,SANTA MARIA DEL MAR,Despejado,0.0,0.0,1.0,1011.0,2.0,9.0,20.0,25.0,18.0
3338,2020-03-31,14,LIMA,SANTA ROSA,Niebla,0.1,0.0,1.0,1010.0,3.0,9.0,20.0,24.0,19.0
3339,2020-03-31,14,LIMA,SANTIAGO DE SURCO,Niebla,0.0,0.0,,1012.0,2.0,10.0,20.0,24.0,19.0
3340,2020-03-31,14,LIMA,SURQUILLO,Despejado,0.0,0.0,,1012.0,2.0,10.0,21.5,24.0,19.0
3341,2020-03-31,14,LIMA,VILLA EL SALVADOR,Niebla,0.0,0.0,1.0,1012.0,2.0,10.0,20.0,22.0,20.0
3342,2020-03-31,14,LIMA,VILLA MARIA DEL TRIUNFO,Despejado,0.0,0.0,1.0,1010.0,3.0,9.0,21.0,23.0,20.0
3392,2020-04-01,14,CALLAO,BELLAVISTA,Niebla,0.3,0.0,0.8,1012.0,4.0,8.0,,24.0,20.0
3393,2020-04-01,14,CALLAO,CALLAO,Niebla,0.2,0.0,0.8,1013.0,3.0,7.0,18.666666666666668,24.0,20.0
3394,2020-04-01,14,CALLAO,CARMEN DE LA LEGUA REYNOSO,Niebla,0.3,0.0,0.5,1010.0,3.0,8.0,21.0,25.0,19.0
3395,2020-04-01,14,CALLAO,LA PERLA,Niebla,0.3,0.0,0.2,1012.0,4.0,7.0,21.0,24.0,20.0
3396,2020-04-01,14,CALLAO,LA PUNTA,Niebla,0.3,0.0,1.0,1013.0,4.0,7.0,21.0,23.0,20.0
3397,2020-04-01,14,CALLAO,MI PERU,Niebla,0.0,0.0,0.2,1012.0,3.0,9.0,20.0,26.0,19.0
3398,2020-04-01,14,CALLAO,VENTANILLA,Despejado,0.0,0.0,0.9,1013.0,2.0,8.0,21.0,25.0,20.0
3478,2020-04-01,14,LIMA,ANCON,Despejado,0.0,0.0,0.9,1010.0,3.0,11.0,20.0,28.0,19.0
3479,2020-04-01,14,LIMA,ATE,Despejado,0.1,0.0,0.7,1014.0,2.0,15.0,19.0,26.0,19.0
3480,2020-04-01,14,LIMA,BARRANCO,Despejado,0.2,0.0,0.6,1011.0,4.0,9.0,21.0,25.0,20.0
3481,2020-04-01,14,LIMA,BREÑA,Despejado,0.2,0.0,,1013.0,3.0,10.0,20.0,26.0,20.0
3482,2020-04-01,14,LIMA,CARABAYLLO,Despejado,0.0,0.0,0.5,1015.0,4.0,13.0,19.0,28.0,16.0
3483,2020-04-01,14,LIMA,CHACLACAYO,Despejado,0.9,0.0,0.8,1013.0,2.0,14.0,19.0,25.0,18.0
3484,2020-04-01,14,LIMA,CHORRILLOS,Despejado,0.2,0.0,0.5,1013.0,4.0,8.0,21.0,24.0,20.0
3485,2020-04-01,14,LIMA,CIENEGUILLA,Despejado,1.6,0.0,0.8,1014.0,2.0,13.0,19.0,26.0,18.0
3486,2020-04-01,14,LIMA,COMAS,Niebla,0.1,0.0,0.5,1014.0,2.0,12.0,20.0,28.0,19.0
3487,2020-04-01,14,LIMA,EL AGUSTINO,Despejado,0.2,0.0,0.8,1013.0,2.0,12.0,20.0,28.0,18.0
3488,2020-04-01,14,LIMA,INDEPENDENCIA,Despejado,0.0,0.0,0.5,1010.0,2.0,11.0,20.0,27.0,19.0
3489,2020-04-01,14,LIMA,JESUS MARIA,Despejado,0.3,0.0,,1014.0,3.0,9.0,20.0,26.0,20.0
3490,2020-04-01,14,LIMA,LA MOLINA,Despejado,0.3,0.0,0.7,1013.0,3.0,12.0,20.0,26.0,20.0
3491,2020-04-01,14,LIMA,LA VICTORIA,Despejado,0.2,0.0,,1010.0,2.0,10.0,20.0,27.0,20.0
3492,2020-04-01,14,LIMA,LIMA,Despejado,0.2,0.0,0.5,1010.0,3.0,10.0,20.0,27.0,19.0
3493,2020-04-01,14,LIMA,LINCE,Despejado,0.3,0.0,0.8,1012.0,3.0,10.0,18.333333333333332,26.0,19.0
3494,2020-04-01,14,LIMA,LOS OLIVOS,Despejado,0.0,0.0,0.6,1013.0,2.0,10.0,21.0,26.0,19.0
3495,2020-04-01,14,LIMA,LURIGANCHO,Despejado,0.3,0.0,,1015.0,2.0,15.0,18.0,25.0,18.0
3496,2020-04-01,14,LIMA,LURIN,Despejado,0.7,0.0,0.7,1014.0,3.0,10.0,21.0,26.0,20.0
3497,2020-04-01,14,LIMA,MAGDALENA DEL MAR,Niebla,0.3,0.0,,1012.0,4.0,9.0,21.0,25.0,20.0
3498,2020-04-01,14,LIMA,MIRAFLORES,Despejado,0.2,0.0,0.8,1013.0,3.0,9.0,19.333333333333332,25.0,19.0
3499,2020-04-01,14,LIMA,PACHACAMAC,Despejado,1.0,0.0,0.6,1015.0,3.0,10.0,20.0,26.0,17.0
3500,2020-04-01,14,LIMA,PUCUSANA,Despejado,0.0,0.0,0.8,1014.0,5.0,11.0,20.0,24.0,18.0
3501,2020-04-01,14,LIMA,PUEBLO LIBRE,Niebla,0.3,0.0,1.0,1013.0,4.0,9.0,21.0,25.0,19.0
3502,2020-04-01,14,LIMA,PUENTE PIEDRA,Despejado,0.0,0.0,,1014.0,3.0,10.0,20.0,26.0,19.0
3503,2020-04-01,14,LIMA,PUNTA HERMOSA,Despejado,0.6,0.0,1.0,1014.0,2.0,10.0,19.25,27.0,20.0
3504,2020-04-01,14,LIMA,PUNTA NEGRA,Despejado,0.4,0.0,0.9,1013.0,2.0,10.0,20.0,26.0,18.0
3505,2020-04-01,14,LIMA,RIMAC,Despejado,0.2,0.0,0.5,1012.0,2.0,11.0,20.0,28.0,18.0
3506,2020-04-01,14,LIMA,SAN BARTOLO,Despejado,0.3,0.0,1.0,1014.0,3.0,11.0,18.5,26.0,18.0
3507,2020-04-01,14,LIMA,SAN BORJA,Despejado,0.2,0.0,0.7,1013.0,3.0,10.0,20.0,27.0,18.0
3508,2020-04-01,14,LIMA,SAN ISIDRO,Despejado,0.3,0.0,0.5,1013.0,3.0,9.0,21.0,26.0,19.0
3509,2020-04-01,14,LIMA,SAN JUAN DE LURIGANCHO,Niebla,0.1,0.0,0.7,1012.0,2.0,15.0,18.25,28.0,18.0
3510,2020-04-01,14,LIMA,SAN JUAN DE MIRAFLORES,Despejado,0.3,0.0,0.6,1012.0,4.0,9.0,21.0,25.0,20.0
3511,2020-04-01,14,LIMA,SAN LUIS,Despejado,0.2,0.0,1.0,1013.0,2.0,11.0,20.0,28.0,20.0
3512,2020-04-01,14,LIMA,SAN MARTIN DE PORRES,Despejado,0.1,0.0,0.6,1012.0,3.0,9.0,21.0,26.0,19.0
3513,2020-04-01,14,LIMA,SAN MIGUEL,Niebla,0.3,0.0,0.5,1013.0,4.0,8.0,21.0,25.0,20.0
3514,2020-04-01,14,LIMA,SANTA ANITA,Despejado,0.2,0.0,0.5,1012.0,2.0,13.0,20.0,28.0,19.0
3515,2020-04-01,14,LIMA,SANTA MARIA DEL MAR,Despejado,0.0,0.0,1.0,1013.0,4.0,11.0,21.0,26.0,20.0
3516,2020-04-01,14,LIMA,SANTA ROSA,Niebla,0.0,0.0,1.0,1012.0,3.0,10.0,20.0,25.0,19.0
3517,2020-04-01,14,LIMA,SANTIAGO DE SURCO,Despejado,0.2,0.0,,1013.0,3.0,10.0,21.0,26.0,20.0
3518,2020-04-01,14,LIMA,SURQUILLO,Despejado,0.2,0.0,,1013.0,3.0,10.0,19.5,26.0,19.0
3519,2020-04-01,14,LIMA,VILLA EL SALVADOR,Despejado,0.5,0.0,0.7,1013.0,4.0,9.0,21.0,23.0,20.0
3520,2020-04-01,14,LIMA,VILLA MARIA DEL TRIUNFO,Despejado,0.7,0.0,1.0,1013.0,4.0,10.0,21.0,25.0,19.0
3570,2020-04-08,15,CALLAO,BELLAVISTA,Niebla,0.0,0.0,1.0,1012.0,2.0,12.0,,23.0,19.0
3571,2020-04-08,15,CALLAO,CALLAO,Niebla,0.0,0.0,1.0,1012.0,2.0,13.0,20.0,23.0,19.0
3572,2020-04-08,15,CALLAO,CARMEN DE LA LEGUA REYNOSO,Niebla,0.0,0.0,0.5,1011.0,3.0,13.0,19.0,24.0,19.0
3573,2020-04-08,15,CALLAO,LA PERLA,Niebla,0.0,0.0,1.0,1012.0,2.0,12.0,20.0,23.0,19.0
3574,2020-04-08,15,CALLAO,LA PUNTA,Niebla,0.0,0.0,0.8,1012.0,3.0,12.0,20.0,23.0,19.0
3575,2020-04-08,15,CALLAO,MI PERU,Niebla,0.0,0.0,1.0,1012.0,2.0,15.0,19.0,25.0,20.0
3576,2020-04-08,15,CALLAO,VENTANILLA,Despejado,0.0,0.0,0.6,1012.0,3.0,16.0,19.0,24.0,19.0
3656,2020-04-08,15,LIMA,ANCON,Niebla,0.0,0.0,0.9,1011.0,3.0,15.0,18.5,25.0,18.0
3657,2020-04-08,15,LIMA,ATE,Niebla,0.0,0.0,0.7,1014.0,5.0,13.0,18.0,26.0,18.0
3658,2020-04-08,15,LIMA,BARRANCO,Niebla,0.0,0.0,0.5,1012.0,3.0,14.0,19.0,23.0,19.0
3659,2020-04-08,15,LIMA,BREÑA,Niebla,0.0,0.0,,1012.0,3.0,13.0,19.0,24.0,18.0
3660,2020-04-08,15,LIMA,CARABAYLLO,Niebla,0.0,0.0,1.0,1014.0,3.0,12.0,18.0,24.0,17.0
3661,2020-04-08,15,LIMA,CHACLACAYO,Niebla,0.0,0.0,0.9,1012.0,3.0,11.0,18.0,25.0,19.0
3662,2020-04-08,15,LIMA,CHORRILLOS,Niebla,0.0,0.0,1.0,1012.0,2.0,15.0,19.0,23.0,19.0
3663,2020-04-08,15,LIMA,CIENEGUILLA,Niebla,0.0,0.0,0.9,1014.0,2.0,10.0,18.0,25.0,18.0
3664,2020-04-08,15,LIMA,COMAS,Niebla,0.0,0.0,0.7,1014.0,5.0,14.0,19.0,25.0,19.0
