,Año,Semana,Ubigeo,Casos
4604,2022,41,150105,0.0
4605,2022,41,70101,0.0
4606,2022,41,150106,0.0
4607,2022,41,70103,0.0
4608,2022,41,150107,0.0
4609,2022,41,150108,1.0
4610,2022,41,150109,0.0
4611,2022,41,150110,0.0
4612,2022,41,150111,0.0
4613,2022,41,150112,0.0
4614,2022,41,150113,0.0
4615,2022,41,150114,0.0
4616,2022,41,70104,0.0
4617,2022,41,70105,0.0
4618,2022,41,150115,0.0
4619,2022,41,150101,0.0
4620,2022,41,150116,0.0
4621,2022,41,150117,0.0
4622,2022,41,150118,0.0
4623,2022,41,150119,0.0
4624,2022,41,150120,0.0
4625,2022,41,70107,0.0
4626,2022,41,150122,0.0
4627,2022,41,150123,0.0
4628,2022,41,150124,0.0
4629,2022,41,150121,0.0
4630,2022,41,150125,0.0
4631,2022,41,150126,0.0
4632,2022,41,150127,0.0
4633,2022,41,150128,0.0
4634,2022,41,150129,0.0
4635,2022,41,150130,0.0
4636,2022,41,150131,0.0
4637,2022,41,150132,0.0
4638,2022,41,150133,0.0
4639,2022,41,150134,0.0
4640,2022,41,150135,0.0
4641,2022,41,150136,0.0
4642,2022,41,150137,0.0
4643,2022,41,150138,0.0
4644,2022,41,150139,0.0
4645,2022,41,150140,0.0
4646,2022,41,150141,0.0
4647,2022,41,70106,0.0
4648,2022,41,150142,0.0
4649,2022,41,150143,0.0
4650,2022,42,150102,0.0
4651,2022,42,150103,0.0
4652,2022,42,150104,0.0
4653,2022,42,70102,0.0
4654,2022,42,150105,0.0
4655,2022,42,70101,0.0
4656,2022,42,150106,0.0
4657,2022,42,70103,0.0
4658,2022,42,150107,0.0
4659,2022,42,150108,0.0
4660,2022,42,150109,0.0
4661,2022,42,150110,0.0
4662,2022,42,150111,0.0
4663,2022,42,150112,0.0
4664,2022,42,150113,0.0
4665,2022,42,150114,0.0
4666,2022,42,70104,0.0
4667,2022,42,70105,0.0
4668,2022,42,150115,0.0
4669,2022,42,150101,0.0
4670,2022,42,150116,0.0
4671,2022,42,150117,0.0
4672,2022,42,150118,0.0
4673,2022,42,150119,0.0
4674,2022,42,150120,0.0
4675,2022,42,70107,0.0
4676,2022,42,150122,0.0
4677,2022,42,150123,0.0
4678,2022,42,150124,0.0
4679,2022,42,150121,0.0
4680,2022,42,150125,0.0
4681,2022,42,150126,0.0
4682,2022,42,150127,0.0
4683,2022,42,150128,0.0
4684,2022,42,150129,0.0
4685,2022,42,150130,0.0
4686,2022,42,150131,0.0
4687,2022,42,150132,0.0
4688,2022,42,150133,0.0
4689,2022,42,150134,0.0
4690,2022,42,150135,0.0
4691,2022,42,150136,0.0
4692,2022,42,150137,0.0
4693,2022,42,150138,0.0
4694,2022,42,150139,0.0
4695,2022,42,150140,0.0
4696,2022,42,150141,0.0
4697,2022,42,70106,0.0
4698,2022,42,150142,0.0
4699,2022,42,150143,0.0
4700,2022,43,150102,0.0
4701,2022,43,150103,0.0
4702,2022,43,150104,0.0
4703,2022,43,70102,0.0
4704,2022,43,150105,0.0
4705,2022,43,70101,0.0
4706,2022,43,150106,0.0
4707,2022,43,70103,0.0
4708,2022,43,150107,0.0
4709,2022,43,150108,0.0
4710,2022,43,150109,0.0
4711,2022,43,150110,0.0
4712,2022,43,150111,0.0
4713,2022,43,150112,0.0
4714,2022,43,150113,0.0
4715,2022,43,150114,0.0
4716,2022,43,70104,0.0
4717,2022,43,70105,0.0
4718,2022,43,150115,0.0
4719,2022,43,150101,0.0
4720,2022,43,150116,0.0
4721,2022,43,150117,0.0
4722,2022,43,150118,0.0
4723,2022,43,150119,0.0
4724,2022,43,150120,0.0
4725,2022,43,70107,0.0
4726,2022,43,150122,0.0
4727,2022,43,150123,0.0
4728,2022,43,150124,0.0
4729,2022,43,150121,0.0
4730,2022,43,150125,0.0
4731,2022,43,150126,0.0
4732,2022,43,150127,0.0
4733,2022,43,150128,0.0
4734,2022,43,150129,0.0
4735,2022,43,150130,0.0
4736,2022,43,150131,0.0
4737,2022,43,150132,0.0
4738,2022,43,150133,0.0
4739,2022,43,150134,0.0
4740,2022,43,150135,0.0
4741,2022,43,150136,0.0
4742,2022,43,150137,0.0
4743,2022,43,150138,0.0
4744,2022,43,150139,0.0
4745,2022,43,150140,0.0
4746,2022,43,150141,0.0
4747,2022,43,70106,0.0
4748,2022,43,150142,0.0
4749,2022,43,150143,0.0
4750,2022,44,150102,0.0
4751,2022,44,150103,0.0
4752,2022,44,150104,0.0
4753,2022,44,70102,0.0
4754,2022,44,150105,0.0
4755,2022,44,70101,0.0
4756,2022,44,150106,0.0
4757,2022,44,70103,0.0
4758,2022,44,150107,0.0
4759,2022,44,150108,0.0
4760,2022,44,150109,0.0
4761,2022,44,150110,0.0
4762,2022,44,150111,0.0
4763,2022,44,150112,0.0
4764,2022,44,150113,0.0
4765,2022,44,150114,0.0
4766,2022,44,70104,0.0
4767,2022,44,70105,0.0
4768,2022,44,150115,0.0
4769,2022,44,150101,1.0
4770,2022,44,150116,0.0
4771,2022,44,150117,0.0
4772,2022,44,150118,0.0
4773,2022,44,150119,0.0
4774,2022,44,150120,0.0
4775,2022,44,70107,0.0
4776,2022,44,150122,0.0
4777,2022,44,150123,0.0
4778,2022,44,150124,0.0
4779,2022,44,150121,0.0
4780,2022,44,150125,0.0
4781,2022,44,150126,0.0
4782,2022,44,150127,0.0
4783,2022,44,150128,0.0
4784,2022,44,150129,0.0
4785,2022,44,150130,0.0
4786,2022,44,150131,0.0
4787,2022,44,150132,0.0
4788,2022,44,150133,0.0
4789,2022,44,150134,0.0
4790,2022,44,150135,0.0
4791,2022,44,150136,0.0
4792,2022,44,150137,0.0
4793,2022,44,150138,0.0
4794,2022,44,150139,0.0
4795,2022,44,150140,0.0
4796,2022,44,150141,0.0
4797,2022,44,70106,0.0
4798,2022,44,150142,0.0
4799,2022,44,150143,0.0
4800,2022,45,150102,0.0
4801,2022,45,150103,0.0
4802,2022,45,150104,0.0
4803,2022,45,70102,0.0
4804,2022,45,150105,0.0
4805,2022,45,70101,0.0
4806,2022,45,150106,0.0
4807,2022,45,70103,0.0
4808,2022,45,150107,0.0
4809,2022,45,150108,0.0
4810,2022,45,150109,0.0
4811,2022,45,150110,1.0
4812,2022,45,150111,0.0
4813,2022,45,150112,0.0
4814,2022,45,150113,0.0
4815,2022,45,150114,0.0
4816,2022,45,70104,0.0
4817,2022,45,70105,0.0
4818,2022,45,150115,0.0
4819,2022,45,150101,0.0
4820,2022,45,150116,0.0
4821,2022,45,150117,0.0
4822,2022,45,150118,0.0
4823,2022,45,150119,0.0
4824,2022,45,150120,0.0
4825,2022,45,70107,0.0
4826,2022,45,150122,0.0
4827,2022,45,150123,0.0
4828,2022,45,150124,0.0
4829,2022,45,150121,0.0
4830,2022,45,150125,0.0
4831,2022,45,150126,0.0
4832,2022,45,150127,0.0
4833,2022,45,150128,0.0
4834,2022,45,150129,0.0
4835,2022,45,150130,0.0
4836,2022,45,150131,0.0
4837,2022,45,150132,0.0
4838,2022,45,150133,0.0
4839,2022,45,150134,0.0
4840,2022,45,150135,0.0
4841,2022,45,150136,0.0
4842,2022,45,150137,0.0
4843,2022,45,150138,0.0
4844,2022,45,150139,0.0
4845,2022,45,150140,0.0
4846,2022,45,150141,0.0
4847,2022,45,70106,1.0
4848,2022,45,150142,0.0
4849,2022,45,150143,0.0
4850,2022,46,150102,0.0
4851,2022,46,150103,0.0
4852,2022,46,150104,0.0
4853,2022,46,70102,0.0
4854,2022,46,150105,0.0
4855,2022,46,70101,0.0
4856,2022,46,150106,0.0
4857,2022,46,70103,0.0
4858,2022,46,150107,0.0
4859,2022,46,150108,0.0
4860,2022,46,150109,0.0
4861,2022,46,150110,0.0
4862,2022,46,150111,0.0
4863,2022,46,150112,0.0
4864,2022,46,150113,0.0
4865,2022,46,150114,0.0
4866,2022,46,70104,0.0
4867,2022,46,70105,0.0
4868,2022,46,150115,0.0
4869,2022,46,150101,0.0
4870,2022,46,150116,0.0
4871,2022,46,150117,0.0
4872,2022,46,150118,0.0
4873,2022,46,150119,0.0
4874,2022,46,150120,0.0
4875,2022,46,70107,0.0
4876,2022,46,150122,0.0
4877,2022,46,150123,0.0
4878,2022,46,150124,0.0
4879,2022,46,150121,0.0
4880,2022,46,150125,0.0
4881,2022,46,150126,0.0
4882,2022,46,150127,0.0
4883,2022,46,150128,0.0
4884,2022,46,150129,0.0
4885,2022,46,150130,0.0
4886,2022,46,150131,0.0
4887,2022,46,150132,0.0
4888,2022,46,150133,0.0
4889,2022,46,150134,0.0
4890,2022,46,150135,0.0
4891,2022,46,150136,0.0
4892,2022,46,150137,0.0
4893,2022,46,150138,0.0
4894,2022,46,150139,0.0
4895,2022,46,150140,0.0
4896,2022,46,150141,0.0
4897,2022,46,70106,0.0
4898,2022,46,150142,0.0
4899,2022,46,150143,0.0
4900,2022,47,150102,0.0
4901,2022,47,150103,0.0
4902,2022,47,150104,0.0
4903,2022,47,70102,0.0
4904,2022,47,150105,0.0
4905,2022,47,70101,0.0
4906,2022,47,150106,0.0
4907,2022,47,70103,0.0
4908,2022,47,150107,0.0
4909,2022,47,150108,0.0
4910,2022,47,150109,0.0
4911,2022,47,150110,0.0
4912,2022,47,150111,0.0
4913,2022,47,150112,0.0
4914,2022,47,150113,0.0
4915,2022,47,150114,0.0
4916,2022,47,70104,0.0
4917,2022,47,70105,0.0
4918,2022,47,150115,0.0
4919,2022,47,150101,0.0
4920,2022,47,150116,0.0
4921,2022,47,150117,0.0
4922,2022,47,150118,0.0
4923,2022,47,150119,0.0
4924,2022,47,150120,0.0
4925,2022,47,70107,0.0
4926,2022,47,150122,0.0
4927,2022,47,150123,0.0
4928,2022,47,150124,0.0
4929,2022,47,150121,0.0
4930,2022,47,150125,0.0
4931,2022,47,150126,0.0
4932,2022,47,150127,0.0
4933,2022,47,150128,0.0
4934,2022,47,150129,0.0
4935,2022,47,150130,0.0
4936,2022,47,150131,0.0
4937,2022,47,150132,0.0
4938,2022,47,150133,0.0
4939,2022,47,150134,0.0
4940,2022,47,150135,0.0
4941,2022,47,150136,0.0
4942,2022,47,150137,0.0
4943,2022,47,150138,0.0
4944,2022,47,150139,0.0
4945,2022,47,150140,0.0
4946,2022,47,150141,0.0
4947,2022,47,70106,0.0
4948,2022,47,150142,0.0
4949,2022,47,150143,0.0
4950,2022,48,150102,0.0
4951,2022,48,150103,0.0
4952,2022,48,150104,0.0
4953,2022,48,70102,0.0
4954,2022,48,150105,0.0
4955,2022,48,70101,0.0
4956,2022,48,150106,0.0
4957,2022,48,70103,0.0
4958,2022,48,150107,0.0
4959,2022,48,150108,0.0
4960,2022,48,150109,0.0
4961,2022,48,150110,0.0
4962,2022,48,150111,0.0
4963,2022,48,150112,1.0
4964,2022,48,150113,0.0
4965,2022,48,150114,0.0
4966,2022,48,70104,0.0
4967,2022,48,70105,0.0
4968,2022,48,150115,0.0
4969,2022,48,150101,0.0
4970,2022,48,150116,0.0
4971,2022,48,150117,0.0
4972,2022,48,150118,0.0
4973,2022,48,150119,0.0
4974,2022,48,150120,0.0
4975,2022,48,70107,0.0
4976,2022,48,150122,0.0
4977,2022,48,150123,0.0
4978,2022,48,150124,0.0
4979,2022,48,150121,0.0
4980,2022,48,150125,0.0
4981,2022,48,150126,0.0
4982,2022,48,150127,0.0
4983,2022,48,150128,0.0
4984,2022,48,150129,0.0
4985,2022,48,150130,0.0
4986,2022,48,150131,0.0
4987,2022,48,150132,0.0
4988,2022,48,150133,0.0
4989,2022,48,150134,0.0
4990,2022,48,150135,0.0
4991,2022,48,150136,0.0
4992,2022,48,150137,0.0
4993,2022,48,150138,0.0
4994,2022,48,150139,0.0
4995,2022,48,150140,0.0
4996,2022,48,150141,0.0
4997,2022,48,70106,0.0
4998,2022,48,150142,0.0
4999,2022,48,150143,0.0
5000,2022,49,150102,0.0
5001,2022,49,150103,0.0
5002,2022,49,150104,0.0
5003,2022,49,70102,0.0
5004,2022,49,150105,0.0
5005,2022,49,70101,0.0
5006,2022,49,150106,0.0
5007,2022,49,70103,0.0
5008,2022,49,150107,0.0
5009,2022,49,150108,0.0
5010,2022,49,150109,0.0
5011,2022,49,150110,0.0
5012,2022,49,150111,0.0
5013,2022,49,150112,1.0
5014,2022,49,150113,0.0
5015,2022,49,150114,0.0
5016,2022,49,70104,0.0
5017,2022,49,70105,0.0
5018,2022,49,150115,0.0
5019,2022,49,150101,0.0
5020,2022,49,150116,0.0
5021,2022,49,150117,0.0
5022,2022,49,150118,0.0
5023,2022,49,150119,0.0
5024,2022,49,150120,0.0
5025,2022,49,70107,0.0
5026,2022,49,150122,0.0
5027,2022,49,150123,0.0
5028,2022,49,150124,0.0
5029,2022,49,150121,0.0
5030,2022,49,150125,0.0
5031,2022,49,150126,0.0
5032,2022,49,150127,0.0
5033,2022,49,150128,0.0
5034,2022,49,150129,0.0
5035,2022,49,150130,0.0
5036,2022,49,150131,0.0
5037,2022,49,150132,0.0
5038,2022,49,150133,0.0
5039,2022,49,150134,0.0
5040,2022,49,150135,0.0
5041,2022,49,150136,0.0
5042,2022,49,150137,0.0
5043,2022,49,150138,0.0
5044,2022,49,150139,0.0
5045,2022,49,150140,0.0
5046,2022,49,150141,0.0
5047,2022,49,70106,0.0
5048,2022,49,150142,0.0
5049,2022,49,150143,0.0
5050,2022,50,150102,0.0
5051,2022,50,150103,0.0
5052,2022,50,150104,0.0
5053,2022,50,70102,0.0
5054,2022,50,150105,0.0
5055,2022,50,70101,0.0
5056,2022,50,150106,0.0
5057,2022,50,70103,0.0
5058,2022,50,150107,0.0
5059,2022,50,150108,0.0
5060,2022,50,150109,0.0
5061,2022,50,150110,0.0
5062,2022,50,150111,0.0
5063,2022,50,150112,0.0
5064,2022,50,150113,0.0
5065,2022,50,150114,0.0
5066,2022,50,70104,0.0
5067,2022,50,70105,0.0
5068,2022,50,150115,0.0
5069,2022,50,150101,0.0
5070,2022,50,150116,0.0
5071,2022,50,150117,0.0
5072,2022,50,150118,0.0
5073,2022,50,150119,0.0
5074,2022,50,150120,0.0
5075,2022,50,70107,0.0
5076,2022,50,150122,0.0
5077,2022,50,150123,0.0
5078,2022,50,150124,0.0
5079,2022,50,150121,0.0
5080,2022,50,150125,0.0
5081,2022,50,150126,0.0
5082,2022,50,150127,0.0
5083,2022,50,150128,0.0
5084,2022,50,150129,0.0
5085,2022,50,150130,0.0
5086,2022,50,150131,0.0
5087,2022,50,150132,0.0
5088,2022,50,150133,0.0
5089,2022,50,150134,0.0
5090,2022,50,150135,0.0
5091,2022,50,150136,0.0
5092,2022,50,150137,0.0
5093,2022,50,150138,0.0
5094,2022,50,150139,0.0
5095,2022,50,150140,0.0
5096,2022,50,150141,0.0
5097,2022,50,70106,0.0
5098,2022,50,150142,0.0
5099,2022,50,150143,0.0
5100,2022,51,150102,0.0
5101,2022,51,150103,0.0
5102,2022,51,150104,0.0
5103,2022,51,70102,0.0
5104,2022,51,150105,0.0
5105,2022,51,70101,1.0
5106,2022,51,150106,0.0
5107,2022,51,70103,0.0
5108,2022,51,150107,0.0
5109,2022,51,150108,0.0
5110,2022,51,150109,0.0
5111,2022,51,150110,0.0
5112,2022,51,150111,0.0
5113,2022,51,150112,0.0
5114,2022,51,150113,0.0
5115,2022,51,150114,0.0
5116,2022,51,70104,0.0
5117,2022,51,70105,0.0
5118,2022,51,150115,0.0
5119,2022,51,150101,0.0
5120,2022,51,150116,0.0
5121,2022,51,150117,0.0
5122,2022,51,150118,0.0
5123,2022,51,150119,0.0
5124,2022,51,150120,0.0
5125,2022,51,70107,0.0
5126,2022,51,150122,0.0
5127,2022,51,150123,0.0
5128,2022,51,150124,0.0
5129,2022,51,150121,0.0
5130,2022,51,150125,0.0
5131,2022,51,150126,0.0
5132,2022,51,150127,0.0
5133,2022,51,150128,0.0
5134,2022,51,150129,0.0
5135,2022,51,150130,0.0
5136,2022,51,150131,0.0
5137,2022,51,150132,0.0
5138,2022,51,150133,0.0
5139,2022,51,150134,0.0
5140,2022,51,150135,0.0
5141,2022,51,150136,0.0
5142,2022,51,150137,0.0
5143,2022,51,150138,0.0
5144,2022,51,150139,0.0
5145,2022,51,150140,0.0
5146,2022,51,150141,0.0
5147,2022,51,70106,0.0
5148,2022,51,150142,0.0
5149,2022,51,150143,0.0
5150,2022,52,150102,0.0
5151,2022,52,150103,0.0
5152,2022,52,150104,0.0
5153,2022,52,70102,0.0
5154,2022,52,150105,0.0
5155,2022,52,70101,0.0
5156,2022,52,150106,0.0
5157,2022,52,70103,0.0
5158,2022,52,150107,0.0
5159,2022,52,150108,0.0
5160,2022,52,150109,0.0
5161,2022,52,150110,0.0
5162,2022,52,150111,0.0
5163,2022,52,150112,0.0
5164,2022,52,150113,0.0
5165,2022,52,150114,0.0
5166,2022,52,70104,0.0
5167,2022,52,70105,0.0
5168,2022,52,150115,0.0
5169,2022,52,150101,0.0
5170,2022,52,150116,0.0
5171,2022,52,150117,0.0
5172,2022,52,150118,0.0
5173,2022,52,150119,0.0
5174,2022,52,150120,0.0
5175,2022,52,70107,0.0
5176,2022,52,150122,0.0
5177,2022,52,150123,0.0
5178,2022,52,150124,0.0
5179,2022,52,150121,0.0
5180,2022,52,150125,0.0
5181,2022,52,150126,0.0
5182,2022,52,150127,0.0
5183,2022,52,150128,0.0
5184,2022,52,150129,0.0
5185,2022,52,150130,0.0
5186,2022,52,150131,0.0
5187,2022,52,150132,0.0
5188,2022,52,150133,0.0
5189,2022,52,150134,0.0
5190,2022,52,150135,0.0
5191,2022,52,150136,0.0
5192,2022,52,150137,0.0
5193,2022,52,150138,0.0
5194,2022,52,150139,0.0
5195,2022,52,150140,0.0
5196,2022,52,150141,0.0
5197,2022,52,70106,0.0
5198,2022,52,150142,0.0
5199,2022,52,150143,0.0
5200,2023,1,150102,0.0
5201,2023,1,150103,0.0
5202,2023,1,150104,0.0
5203,2023,1,70102,0.0
5204,2023,1,150105,0.0
5205,2023,1,70101,0.0
5206,2023,1,150106,0.0
5207,2023,1,70103,0.0
5208,2023,1,150107,0.0
5209,2023,1,150108,0.0
5210,2023,1,150109,0.0
5211,2023,1,150110,0.0
5212,2023,1,150111,0.0
5213,2023,1,150112,0.0
5214,2023,1,150113,0.0
5215,2023,1,150114,0.0
5216,2023,1,70104,0.0
5217,2023,1,70105,0.0
5218,2023,1,150115,0.0
5219,2023,1,150101,0.0
5220,2023,1,150116,0.0
5221,2023,1,150117,0.0
5222,2023,1,150118,0.0
5223,2023,1,150119,0.0
5224,2023,1,150120,0.0
5225,2023,1,70107,0.0
5226,2023,1,150122,0.0
5227,2023,1,150123,0.0
5228,2023,1,150124,0.0
5229,2023,1,150121,0.0
5230,2023,1,150125,0.0
5231,2023,1,150126,0.0
5232,2023,1,150127,0.0
5233,2023,1,150128,0.0
5234,2023,1,150129,0.0
5235,2023,1,150130,0.0
5236,2023,1,150131,0.0
5237,2023,1,150132,0.0
5238,2023,1,150133,0.0
5239,2023,1,150134,0.0
5240,2023,1,150135,1.0
5241,2023,1,150136,0.0
5242,2023,1,150137,0.0
5243,2023,1,150138,0.0
5244,2023,1,150139,0.0
5245,2023,1,150140,0.0
5246,2023,1,150141,0.0
5247,2023,1,70106,0.0
5248,2023,1,150142,0.0
5249,2023,1,150143,0.0
5250,2023,2,150102,0.0
5251,2023,2,150103,0.0
5252,2023,2,150104,0.0
5253,2023,2,70102,0.0
5254,2023,2,150105,0.0
5255,2023,2,70101,0.0
5256,2023,2,150106,0.0
5257,2023,2,70103,0.0
5258,2023,2,150107,0.0
5259,2023,2,150108,0.0
5260,2023,2,150109,0.0
5261,2023,2,150110,0.0
5262,2023,2,150111,0.0
5263,2023,2,150112,0.0
5264,2023,2,150113,0.0
5265,2023,2,150114,0.0
5266,2023,2,70104,0.0
5267,2023,2,70105,0.0
5268,2023,2,150115,0.0
5269,2023,2,150101,0.0
5270,2023,2,150116,0.0
5271,2023,2,150117,0.0
5272,2023,2,150118,0.0
5273,2023,2,150119,0.0
5274,2023,2,150120,0.0
5275,2023,2,70107,0.0
5276,2023,2,150122,0.0
5277,2023,2,150123,0.0
5278,2023,2,150124,0.0
5279,2023,2,150121,0.0
5280,2023,2,150125,0.0
5281,2023,2,150126,0.0
5282,2023,2,150127,0.0
5283,2023,2,150128,0.0
5284,2023,2,150129,0.0
5285,2023,2,150130,0.0
5286,2023,2,150131,0.0
5287,2023,2,150132,0.0
5288,2023,2,150133,0.0
5289,2023,2,150134,0.0
5290,2023,2,150135,0.0
5291,2023,2,150136,0.0
5292,2023,2,150137,0.0
5293,2023,2,150138,0.0
5294,2023,2,150139,0.0
5295,2023,2,150140,0.0
5296,2023,2,150141,0.0
5297,2023,2,70106,0.0
5298,2023,2,150142,0.0
5299,2023,2,150143,0.0
5300,2023,3,150102,0.0
5301,2023,3,150103,0.0
5302,2023,3,150104,0.0
5303,2023,3,70102,0.0
5304,2023,3,150105,0.0
5305,2023,3,70101,0.0
5306,2023,3,150106,0.0
5307,2023,3,70103,0.0
5308,2023,3,150107,0.0
5309,2023,3,150108,0.0
5310,2023,3,150109,0.0
5311,2023,3,150110,0.0
5312,2023,3,150111,0.0
5313,2023,3,150112,0.0
5314,2023,3,150113,0.0
5315,2023,3,150114,0.0
5316,2023,3,70104,0.0
5317,2023,3,70105,0.0
5318,2023,3,150115,0.0
5319,2023,3,150101,0.0
5320,2023,3,150116,0.0
5321,2023,3,150117,0.0
5322,2023,3,150118,1.0
5323,2023,3,150119,0.0
5324,2023,3,150120,0.0
5325,2023,3,70107,0.0
5326,2023,3,150122,0.0
5327,2023,3,150123,0.0
5328,2023,3,150124,0.0
5329,2023,3,150121,0.0
5330,2023,3,150125,0.0
5331,2023,3,150126,0.0
5332,2023,3,150127,0.0
5333,2023,3,150128,0.0
5334,2023,3,150129,0.0
5335,2023,3,150130,0.0
5336,2023,3,150131,0.0
5337,2023,3,150132,0.0
5338,2023,3,150133,0.0
5339,2023,3,150134,0.0
5340,2023,3,150135,0.0
5341,2023,3,150136,0.0
5342,2023,3,150137,0.0
5343,2023,3,150138,0.0
5344,2023,3,150139,0.0
5345,2023,3,150140,0.0
5346,2023,3,150141,0.0
5347,2023,3,70106,0.0
5348,2023,3,150142,0.0
5349,2023,3,150143,0.0
5350,2023,4,150102,0.0
5351,2023,4,150103,0.0
5352,2023,4,150104,0.0
5353,2023,4,70102,0.0
5354,2023,4,150105,0.0
5355,2023,4,70101,0.0
5356,2023,4,150106,1.0
5357,2023,4,70103,0.0
5358,2023,4,150107,0.0
5359,2023,4,150108,0.0
5360,2023,4,150109,0.0
5361,2023,4,150110,0.0
5362,2023,4,150111,0.0
5363,2023,4,150112,0.0
5364,2023,4,150113,0.0
5365,2023,4,150114,0.0
5366,2023,4,70104,0.0
5367,2023,4,70105,0.0
5368,2023,4,150115,0.0
5369,2023,4,150101,0.0
5370,2023,4,150116,0.0
5371,2023,4,150117,0.0
5372,2023,4,150118,0.0
5373,2023,4,150119,0.0
5374,2023,4,150120,0.0
5375,2023,4,70107,0.0
5376,2023,4,150122,0.0
5377,2023,4,150123,0.0
5378,2023,4,150124,0.0
5379,2023,4,150121,0.0
5380,2023,4,150125,0.0
5381,2023,4,150126,0.0
5382,2023,4,150127,0.0
5383,2023,4,150128,1.0
5384,2023,4,150129,0.0
5385,2023,4,150130,0.0
5386,2023,4,150131,0.0
5387,2023,4,150132,0.0
5388,2023,4,150133,0.0
5389,2023,4,150134,0.0
5390,2023,4,150135,0.0
5391,2023,4,150136,0.0
5392,2023,4,150137,0.0
5393,2023,4,150138,0.0
5394,2023,4,150139,0.0
5395,2023,4,150140,0.0
5396,2023,4,150141,0.0
5397,2023,4,70106,0.0
5398,2023,4,150142,0.0
5399,2023,4,150143,1.0
5400,2023,5,150102,0.0
5401,2023,5,150103,1.0
5402,2023,5,150104,0.0
5403,2023,5,70102,0.0
5404,2023,5,150105,0.0
5405,2023,5,70101,0.0
5406,2023,5,150106,0.0
5407,2023,5,70103,0.0
5408,2023,5,150107,1.0
5409,2023,5,150108,0.0
5410,2023,5,150109,0.0
5411,2023,5,150110,0.0
5412,2023,5,150111,0.0
5413,2023,5,150112,0.0
5414,2023,5,150113,0.0
5415,2023,5,150114,0.0
5416,2023,5,70104,0.0
5417,2023,5,70105,0.0
5418,2023,5,150115,0.0
5419,2023,5,150101,0.0
5420,2023,5,150116,0.0
5421,2023,5,150117,0.0
5422,2023,5,150118,1.0
5423,2023,5,150119,0.0
5424,2023,5,150120,0.0
5425,2023,5,70107,0.0
5426,2023,5,150122,0.0
5427,2023,5,150123,0.0
5428,2023,5,150124,0.0
5429,2023,5,150121,0.0
5430,2023,5,150125,0.0
5431,2023,5,150126,0.0
5432,2023,5,150127,0.0
5433,2023,5,150128,0.0
5434,2023,5,150129,0.0
5435,2023,5,150130,0.0
5436,2023,5,150131,0.0
5437,2023,5,150132,0.0
5438,2023,5,150133,0.0
5439,2023,5,150134,0.0
5440,2023,5,150135,0.0
5441,2023,5,150136,0.0
5442,2023,5,150137,0.0
5443,2023,5,150138,0.0
5444,2023,5,150139,0.0
5445,2023,5,150140,0.0
5446,2023,5,150141,0.0
5447,2023,5,70106,0.0
5448,2023,5,150142,0.0
5449,2023,5,150143,0.0
5450,2023,6,150102,0.0
5451,2023,6,150103,0.0
5452,2023,6,150104,0.0
5453,2023,6,70102,0.0
5454,2023,6,150105,0.0
5455,2023,6,70101,0.0
5456,2023,6,150106,0.0
5457,2023,6,70103,0.0
5458,2023,6,150107,4.0
5459,2023,6,150108,0.0
5460,2023,6,150109,0.0
5461,2023,6,150110,1.0
5462,2023,6,150111,0.0
5463,2023,6,150112,0.0
5464,2023,6,150113,0.0
5465,2023,6,150114,0.0
5466,2023,6,70104,0.0
5467,2023,6,70105,0.0
5468,2023,6,150115,0.0
5469,2023,6,150101,0.0
5470,2023,6,150116,0.0
5471,2023,6,150117,0.0
5472,2023,6,150118,1.0
5473,2023,6,150119,0.0
5474,2023,6,150120,0.0
5475,2023,6,70107,0.0
5476,2023,6,150122,0.0
5477,2023,6,150123,0.0
5478,2023,6,150124,0.0
5479,2023,6,150121,0.0
5480,2023,6,150125,1.0
5481,2023,6,150126,0.0
5482,2023,6,150127,0.0
5483,2023,6,150128,0.0
5484,2023,6,150129,0.0
5485,2023,6,150130,0.0
5486,2023,6,150131,0.0
5487,2023,6,150132,0.0
5488,2023,6,150133,0.0
5489,2023,6,150134,0.0
5490,2023,6,150135,0.0
5491,2023,6,150136,0.0
5492,2023,6,150137,0.0
5493,2023,6,150138,0.0
5494,2023,6,150139,0.0
5495,2023,6,150140,0.0
5496,2023,6,150141,0.0
5497,2023,6,70106,0.0
5498,2023,6,150142,0.0
5499,2023,6,150143,0.0
5500,2023,7,150102,0.0
5501,2023,7,150103,1.0
5502,2023,7,150104,0.0
5503,2023,7,70102,0.0
5504,2023,7,150105,0.0
5505,2023,7,70101,1.0
5506,2023,7,150106,0.0
5507,2023,7,70103,0.0
5508,2023,7,150107,5.0
5509,2023,7,150108,0.0
5510,2023,7,150109,0.0
5511,2023,7,150110,0.0
5512,2023,7,150111,0.0
5513,2023,7,150112,0.0
5514,2023,7,150113,0.0
5515,2023,7,150114,1.0
5516,2023,7,70104,0.0
5517,2023,7,70105,0.0
5518,2023,7,150115,0.0
5519,2023,7,150101,0.0
5520,2023,7,150116,0.0
5521,2023,7,150117,0.0
5522,2023,7,150118,1.0
5523,2023,7,150119,0.0
5524,2023,7,150120,0.0
5525,2023,7,70107,0.0
5526,2023,7,150122,0.0
5527,2023,7,150123,0.0
5528,2023,7,150124,0.0
5529,2023,7,150121,0.0
5530,2023,7,150125,0.0
5531,2023,7,150126,0.0
5532,2023,7,150127,0.0
5533,2023,7,150128,0.0
5534,2023,7,150129,0.0
5535,2023,7,150130,0.0
