Año,Provincia,Distrito,Mes,Casos
2022,LIMA,MIRAFLORES,Diciembre,0.0
2022,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,Diciembre,0.0
2022,LIMA,PUEBLO LIBRE,Diciembre,0.0
2022,HUAROCHIRI,SAN ANTONIO,Diciembre,0.0
2022,LIMA,LOS OLIVOS,Diciembre,0.0
2022,LIMA,SAN MIGUEL,Diciembre,0.0
2022,LIMA,CARABAYLLO,Diciembre,0.0
2022,BARRANCA,SUPE PUERTO,Diciembre,0.0
2022,BARRANCA,SUPE,Diciembre,0.0
2022,HUAROCHIRI,CARAMPOMA,Diciembre,0.0
2022,LIMA,MAGDALENA DEL MAR,Diciembre,0.0
2022,LIMA,SAN JUAN DE LURIGANCHO,Diciembre,0.0
2022,HUARAL,AUCALLAMA,Diciembre,0.0
2022,LIMA,SURQUILLO,Diciembre,0.0
2022,HUAROCHIRI,MATUCANA,Diciembre,0.0
2022,LIMA,COMAS,Diciembre,0.0
2022,CAÑETE,CALANGO,Diciembre,0.0
2022,BARRANCA,PARAMONGA,Diciembre,0.0
2022,HUAROCHIRI,CALLAHUANCA,Diciembre,0.0
2022,YAUYOS,AYAVIRI,Diciembre,0.0
2022,LIMA,PUCUSANA,Diciembre,0.0
2022,LIMA,SAN MARTIN DE PORRES,Diciembre,0.0
2022,HUAURA,SAYAN,Diciembre,0.0
2022,LIMA,SAN JUAN DE MIRAFLORES,Diciembre,0.0
2022,HUAROCHIRI,SAN BARTOLOME,Diciembre,0.0
2022,LIMA,VILLA MARIA DEL TRIUNFO,Diciembre,0.0
2022,LIMA,RIMAC,Diciembre,0.0
2022,LIMA,PUENTE PIEDRA,Diciembre,0.0
2022,LIMA,PUNTA HERMOSA,Diciembre,0.0
2022,LIMA,CHACLACAYO,Diciembre,0.0
2022,HUAROCHIRI,RICARDO PALMA,Diciembre,0.0
2022,CAÑETE,CERRO AZUL,Diciembre,0.0
2022,YAUYOS,HUANCAYA,Diciembre,0.0
2022,HUAROCHIRI,SANTA EULALIA,Diciembre,0.0
2022,LIMA,SAN LUIS,Diciembre,0.0
2022,LIMA,ANCON,Diciembre,0.0
2022,LIMA,SANTA ROSA,Diciembre,0.0
2022,LIMA,LIMA,Diciembre,0.0
2022,HUAURA,HUALMAY,Diciembre,0.0
2022,CAÑETE,MALA,Diciembre,0.0
2022,LIMA,SAN ISIDRO,Diciembre,0.0
2022,LIMA,BREÑA,Diciembre,0.0
2022,OYON,OYON,Diciembre,0.0
2022,HUAURA,SANTA MARIA,Diciembre,0.0
2022,LIMA,EL AGUSTINO,Diciembre,0.0
2022,LIMA,ATE,Diciembre,0.0
2022,BARRANCA,BARRANCA,Diciembre,0.0
2022,CAÑETE,QUILMANA,Diciembre,0.0
2022,LIMA,CIENEGUILLA,Diciembre,0.0
2022,CAÑETE,COAYLLO,Diciembre,0.0
2022,LIMA,LINCE,Diciembre,0.0
2022,LIMA,SAN BORJA,Diciembre,0.0
2022,CAÑETE,IMPERIAL,Diciembre,0.0
2022,CAÑETE,NUEVO IMPERIAL,Diciembre,0.0
2022,LIMA,PACHACAMAC,Diciembre,0.0
2022,CAÑETE,SAN LUIS,Diciembre,0.0
2022,CAÑETE,PACARAN,Diciembre,0.0
2022,LIMA,BARRANCO,Diciembre,0.0
2022,LIMA,LURIGANCHO,Diciembre,0.0
2022,HUARAL,CHANCAY,Diciembre,0.0
2022,CAÑETE,SANTA CRUZ DE FLORES,Diciembre,0.0
2022,LIMA,VILLA EL SALVADOR,Diciembre,0.0
2022,OYON,PACHANGARA,Diciembre,0.0
2022,CANTA,SANTA ROSA DE QUIVES,Diciembre,0.0
2022,CAJATAMBO,CAJATAMBO,Diciembre,0.0
2022,HUAURA,HUAURA,Diciembre,0.0
2022,LIMA,PUNTA NEGRA,Diciembre,0.0
2022,LIMA,SANTA ANITA,Diciembre,0.0
2022,LIMA,LURIN,Diciembre,0.0
2022,LIMA,SAN BARTOLO,Diciembre,0.0
2022,LIMA,LA VICTORIA,Diciembre,0.0
2022,HUARAL,HUARAL,Diciembre,0.0
2022,HUAURA,HUACHO,Diciembre,0.0
2022,BARRANCA,PATIVILCA,Diciembre,0.0
2022,CANTA,CANTA,Diciembre,0.0
2022,HUAURA,CALETA DE CARQUIN,Diciembre,0.0
2022,HUAURA,VEGUETA,Diciembre,0.0
2022,LIMA,SANTIAGO DE SURCO,Diciembre,0.0
2022,LIMA,JESUS MARIA,Diciembre,0.0
2023,CALLAO,CALLAO,Enero,0.0
2023,CALLAO,LA PERLA,Enero,0.0
2023,CALLAO,CARMEN DE LA LEGUA REYNOSO,Enero,0.0
2023,CALLAO,MI PERU,Enero,0.0
2023,CALLAO,LA PUNTA,Enero,0.0
2023,CALLAO,BELLAVISTA,Enero,0.0
2023,CALLAO,VENTANILLA,Enero,0.0
2023,CAÑETE,LUNAHUANA,Enero,0.0
2023,HUAROCHIRI,HUAROCHIRI,Enero,0.0
2023,CAÑETE,CHILCA,Enero,0.0
2023,HUARAL,ATAVILLOS ALTO,Enero,0.0
2023,LIMA,LA MOLINA,Enero,0.0
2023,CAÑETE,ASIA,Enero,0.0
2023,CAÑETE,SAN ANTONIO,Enero,0.0
2023,CAÑETE,SAN VICENTE DE CAÑETE,Enero,0.0
2023,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS,Enero,0.0
2023,LIMA,MIRAFLORES,Enero,0.0
2023,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,Enero,0.0
2023,LIMA,PUEBLO LIBRE,Enero,0.0
2023,HUAROCHIRI,SAN ANTONIO,Enero,0.0
2023,LIMA,LOS OLIVOS,Enero,0.0
2023,LIMA,SAN MIGUEL,Enero,0.0
2023,BARRANCA,SUPE PUERTO,Enero,0.0
2023,BARRANCA,SUPE,Enero,0.0
2023,HUAROCHIRI,CARAMPOMA,Enero,0.0
2023,LIMA,MAGDALENA DEL MAR,Enero,0.0
2023,HUARAL,AUCALLAMA,Enero,0.0
2023,LIMA,SURQUILLO,Enero,0.0
2023,HUAROCHIRI,MATUCANA,Enero,0.0
2023,CAÑETE,CALANGO,Enero,0.0
2023,BARRANCA,PARAMONGA,Enero,0.0
2023,HUAROCHIRI,CALLAHUANCA,Enero,0.0
2023,YAUYOS,AYAVIRI,Enero,0.0
2023,LIMA,PUCUSANA,Enero,0.0
2023,HUAURA,SAYAN,Enero,0.0
2023,HUAROCHIRI,SAN BARTOLOME,Enero,0.0
2023,LIMA,RIMAC,Enero,0.0
2023,LIMA,PUENTE PIEDRA,Enero,0.0
2023,LIMA,PUNTA HERMOSA,Enero,0.0
2023,LIMA,CHACLACAYO,Enero,0.0
2023,HUAROCHIRI,RICARDO PALMA,Enero,0.0
2023,CAÑETE,CERRO AZUL,Enero,0.0
2023,YAUYOS,HUANCAYA,Enero,0.0
2023,LIMA,INDEPENDENCIA,Enero,0.0
2023,LIMA,SAN LUIS,Enero,0.0
2023,LIMA,ANCON,Enero,0.0
2023,LIMA,SANTA ROSA,Enero,0.0
2023,LIMA,LIMA,Enero,0.0
2023,HUAURA,HUALMAY,Enero,0.0
2023,CAÑETE,MALA,Enero,0.0
2023,LIMA,SAN ISIDRO,Enero,0.0
2023,LIMA,BREÑA,Enero,0.0
2023,OYON,OYON,Enero,0.0
2023,HUAURA,SANTA MARIA,Enero,0.0
2023,LIMA,EL AGUSTINO,Enero,0.0
2023,BARRANCA,BARRANCA,Enero,0.0
2023,CAÑETE,QUILMANA,Enero,0.0
2023,LIMA,CIENEGUILLA,Enero,0.0
2023,CAÑETE,COAYLLO,Enero,0.0
2023,LIMA,LINCE,Enero,0.0
2023,LIMA,SAN BORJA,Enero,0.0
2023,CAÑETE,IMPERIAL,Enero,0.0
2023,CAÑETE,NUEVO IMPERIAL,Enero,0.0
2023,LIMA,PACHACAMAC,Enero,0.0
2023,CAÑETE,SAN LUIS,Enero,0.0
2023,CAÑETE,PACARAN,Enero,0.0
2023,LIMA,BARRANCO,Enero,0.0
2023,HUARAL,CHANCAY,Enero,0.0
2023,CAÑETE,SANTA CRUZ DE FLORES,Enero,0.0
2023,LIMA,VILLA EL SALVADOR,Enero,0.0
2023,OYON,PACHANGARA,Enero,0.0
2023,CANTA,SANTA ROSA DE QUIVES,Enero,0.0
2023,CAJATAMBO,CAJATAMBO,Enero,0.0
2023,HUAURA,HUAURA,Enero,0.0
2023,LIMA,PUNTA NEGRA,Enero,0.0
2023,LIMA,SANTA ANITA,Enero,0.0
2023,LIMA,LURIN,Enero,0.0
2023,LIMA,SAN BARTOLO,Enero,0.0
2023,LIMA,LA VICTORIA,Enero,0.0
2023,HUARAL,HUARAL,Enero,0.0
2023,HUAURA,HUACHO,Enero,0.0
2023,BARRANCA,PATIVILCA,Enero,0.0
2023,CANTA,CANTA,Enero,0.0
2023,HUAURA,CALETA DE CARQUIN,Enero,0.0
2023,HUAURA,VEGUETA,Enero,0.0
2023,LIMA,JESUS MARIA,Enero,0.0
2023,CALLAO,CALLAO,Febrero,0.0
2023,CALLAO,LA PERLA,Febrero,0.0
2023,CALLAO,CARMEN DE LA LEGUA REYNOSO,Febrero,0.0
2023,CALLAO,MI PERU,Febrero,0.0
2023,CALLAO,LA PUNTA,Febrero,0.0
2023,CALLAO,BELLAVISTA,Febrero,0.0
2023,CALLAO,VENTANILLA,Febrero,0.0
2023,CAÑETE,LUNAHUANA,Febrero,0.0
2023,HUAROCHIRI,HUAROCHIRI,Febrero,0.0
2023,CAÑETE,CHILCA,Febrero,0.0
2023,HUARAL,ATAVILLOS ALTO,Febrero,0.0
2023,LIMA,LA MOLINA,Febrero,0.0
2023,CAÑETE,ASIA,Febrero,0.0
2023,LIMA,CHORRILLOS,Febrero,0.0
2023,CAÑETE,SAN ANTONIO,Febrero,0.0
2023,CAÑETE,SAN VICENTE DE CAÑETE,Febrero,0.0
2023,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS,Febrero,0.0
2023,LIMA,MIRAFLORES,Febrero,0.0
2023,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,Febrero,0.0
2023,LIMA,PUEBLO LIBRE,Febrero,0.0
2023,HUAROCHIRI,SAN ANTONIO,Febrero,0.0
2023,LIMA,LOS OLIVOS,Febrero,0.0
2023,LIMA,CARABAYLLO,Febrero,0.0
2023,BARRANCA,SUPE PUERTO,Febrero,0.0
2023,BARRANCA,SUPE,Febrero,0.0
2023,HUAROCHIRI,CARAMPOMA,Febrero,0.0
2023,LIMA,MAGDALENA DEL MAR,Febrero,0.0
2023,LIMA,SAN JUAN DE LURIGANCHO,Febrero,0.0
2023,HUARAL,AUCALLAMA,Febrero,0.0
2023,LIMA,SURQUILLO,Febrero,0.0
2023,HUAROCHIRI,MATUCANA,Febrero,0.0
2023,CAÑETE,CALANGO,Febrero,0.0
2023,BARRANCA,PARAMONGA,Febrero,0.0
2023,HUAROCHIRI,CALLAHUANCA,Febrero,0.0
2023,YAUYOS,AYAVIRI,Febrero,0.0
2023,LIMA,PUCUSANA,Febrero,0.0
2023,LIMA,SAN MARTIN DE PORRES,Febrero,0.0
2023,HUAURA,SAYAN,Febrero,0.0
2023,HUAROCHIRI,SAN BARTOLOME,Febrero,0.0
2023,LIMA,RIMAC,Febrero,0.0
2023,LIMA,PUENTE PIEDRA,Febrero,0.0
2023,LIMA,PUNTA HERMOSA,Febrero,0.0
2023,HUAROCHIRI,RICARDO PALMA,Febrero,0.0
2023,CAÑETE,CERRO AZUL,Febrero,0.0
2023,YAUYOS,HUANCAYA,Febrero,0.0
2023,HUAROCHIRI,SANTA EULALIA,Febrero,0.0
2023,LIMA,INDEPENDENCIA,Febrero,0.0
2023,LIMA,SAN LUIS,Febrero,0.0
2023,LIMA,ANCON,Febrero,0.0
2023,LIMA,SANTA ROSA,Febrero,0.0
2023,LIMA,LIMA,Febrero,0.0
2023,HUAURA,HUALMAY,Febrero,0.0
2023,CAÑETE,MALA,Febrero,0.0
2023,LIMA,SAN ISIDRO,Febrero,0.0
2023,LIMA,BREÑA,Febrero,0.0
2023,OYON,OYON,Febrero,0.0
2023,HUAURA,SANTA MARIA,Febrero,0.0
2023,LIMA,EL AGUSTINO,Febrero,0.0
2023,BARRANCA,BARRANCA,Febrero,0.0
2023,CAÑETE,QUILMANA,Febrero,0.0
2023,LIMA,CIENEGUILLA,Febrero,0.0
2023,CAÑETE,COAYLLO,Febrero,0.0
2023,LIMA,LINCE,Febrero,0.0
2023,LIMA,SAN BORJA,Febrero,0.0
2023,CAÑETE,IMPERIAL,Febrero,0.0
2023,CAÑETE,NUEVO IMPERIAL,Febrero,0.0
2023,LIMA,PACHACAMAC,Febrero,0.0
2023,CAÑETE,SAN LUIS,Febrero,0.0
2023,CAÑETE,PACARAN,Febrero,0.0
2023,LIMA,BARRANCO,Febrero,0.0
2023,HUARAL,CHANCAY,Febrero,0.0
2023,CAÑETE,SANTA CRUZ DE FLORES,Febrero,0.0
2023,OYON,PACHANGARA,Febrero,0.0
2023,CANTA,SANTA ROSA DE QUIVES,Febrero,0.0
2023,CAJATAMBO,CAJATAMBO,Febrero,0.0
2023,HUAURA,HUAURA,Febrero,0.0
2023,LIMA,PUNTA NEGRA,Febrero,0.0
2023,LIMA,SANTA ANITA,Febrero,0.0
2023,LIMA,LURIN,Febrero,0.0
2023,LIMA,SAN BARTOLO,Febrero,0.0
2023,LIMA,LA VICTORIA,Febrero,0.0
2023,HUARAL,HUARAL,Febrero,0.0
2023,HUAURA,HUACHO,Febrero,0.0
2023,BARRANCA,PATIVILCA,Febrero,0.0
2023,CANTA,CANTA,Febrero,0.0
2023,HUAURA,CALETA DE CARQUIN,Febrero,0.0
2023,HUAURA,VEGUETA,Febrero,0.0
2023,LIMA,SANTIAGO DE SURCO,Febrero,0.0
2023,LIMA,JESUS MARIA,Febrero,0.0
2023,CALLAO,CALLAO,Marzo,0.0
2023,CALLAO,LA PERLA,Marzo,0.0
2023,CALLAO,CARMEN DE LA LEGUA REYNOSO,Marzo,0.0
2023,CALLAO,MI PERU,Marzo,0.0
2023,CALLAO,LA PUNTA,Marzo,0.0
2023,CALLAO,BELLAVISTA,Marzo,0.0
2023,CALLAO,VENTANILLA,Marzo,0.0
2023,CAÑETE,LUNAHUANA,Marzo,0.0
2023,HUAROCHIRI,HUAROCHIRI,Marzo,0.0
2023,CAÑETE,CHILCA,Marzo,0.0
2023,HUARAL,ATAVILLOS ALTO,Marzo,0.0
2023,LIMA,LA MOLINA,Marzo,0.0
2023,CAÑETE,ASIA,Marzo,0.0
2023,CAÑETE,SAN ANTONIO,Marzo,0.0
2023,CAÑETE,SAN VICENTE DE CAÑETE,Marzo,0.0
2023,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS,Marzo,0.0
2023,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,Marzo,0.0
2023,LIMA,PUEBLO LIBRE,Marzo,0.0
2023,HUAROCHIRI,SAN ANTONIO,Marzo,0.0
2023,LIMA,SAN MIGUEL,Marzo,0.0
2023,BARRANCA,SUPE PUERTO,Marzo,0.0
2023,BARRANCA,SUPE,Marzo,0.0
2023,HUAROCHIRI,CARAMPOMA,Marzo,0.0
2023,LIMA,MAGDALENA DEL MAR,Marzo,0.0
2023,HUARAL,AUCALLAMA,Marzo,0.0
2023,HUAROCHIRI,MATUCANA,Marzo,0.0
2023,CAÑETE,CALANGO,Marzo,0.0
2023,BARRANCA,PARAMONGA,Marzo,0.0
2023,HUAROCHIRI,CALLAHUANCA,Marzo,0.0
2023,YAUYOS,AYAVIRI,Marzo,0.0
2023,LIMA,PUCUSANA,Marzo,0.0
2023,HUAURA,SAYAN,Marzo,0.0
2023,HUAROCHIRI,SAN BARTOLOME,Marzo,0.0
2023,LIMA,PUNTA HERMOSA,Marzo,0.0
2023,HUAROCHIRI,RICARDO PALMA,Marzo,0.0
2023,CAÑETE,CERRO AZUL,Marzo,0.0
2023,YAUYOS,HUANCAYA,Marzo,0.0
2023,HUAROCHIRI,SANTA EULALIA,Marzo,0.0
2023,LIMA,INDEPENDENCIA,Marzo,0.0
2023,LIMA,SAN LUIS,Marzo,0.0
2023,LIMA,ANCON,Marzo,0.0
2023,LIMA,SANTA ROSA,Marzo,0.0
2023,HUAURA,HUALMAY,Marzo,0.0
2023,CAÑETE,MALA,Marzo,0.0
2023,LIMA,SAN ISIDRO,Marzo,0.0
2023,LIMA,BREÑA,Marzo,0.0
2023,OYON,OYON,Marzo,0.0
2023,HUAURA,SANTA MARIA,Marzo,0.0
2023,BARRANCA,BARRANCA,Marzo,0.0
2023,CAÑETE,QUILMANA,Marzo,0.0
2023,LIMA,CIENEGUILLA,Marzo,0.0
2023,CAÑETE,COAYLLO,Marzo,0.0
2023,LIMA,LINCE,Marzo,0.0
2023,CAÑETE,IMPERIAL,Marzo,0.0
2023,CAÑETE,NUEVO IMPERIAL,Marzo,0.0
2023,CAÑETE,SAN LUIS,Marzo,0.0
2023,CAÑETE,PACARAN,Marzo,0.0
2023,LIMA,BARRANCO,Marzo,0.0
2023,HUARAL,CHANCAY,Marzo,0.0
2023,CAÑETE,SANTA CRUZ DE FLORES,Marzo,0.0
2023,OYON,PACHANGARA,Marzo,0.0
2023,CANTA,SANTA ROSA DE QUIVES,Marzo,0.0
2023,CAJATAMBO,CAJATAMBO,Marzo,0.0
2023,HUAURA,HUAURA,Marzo,0.0
2023,LIMA,PUNTA NEGRA,Marzo,0.0
2023,LIMA,SANTA ANITA,Marzo,0.0
2023,LIMA,SAN BARTOLO,Marzo,0.0
2023,LIMA,LA VICTORIA,Marzo,0.0
2023,HUARAL,HUARAL,Marzo,0.0
2023,HUAURA,HUACHO,Marzo,0.0
2023,BARRANCA,PATIVILCA,Marzo,0.0
2023,CANTA,CANTA,Marzo,0.0
2023,HUAURA,CALETA DE CARQUIN,Marzo,0.0
2023,HUAURA,VEGUETA,Marzo,0.0
2023,LIMA,JESUS MARIA,Marzo,0.0
2023,CALLAO,LA PUNTA,Abril,0.0
2023,CALLAO,BELLAVISTA,Abril,0.0
2023,CAÑETE,LUNAHUANA,Abril,0.0
2023,HUAROCHIRI,HUAROCHIRI,Abril,0.0
2023,CAÑETE,CHILCA,Abril,0.0
2023,HUARAL,ATAVILLOS ALTO,Abril,0.0
2023,CAÑETE,ASIA,Abril,0.0
2023,LIMA,CHORRILLOS,Abril,0.0
2023,CAÑETE,SAN ANTONIO,Abril,0.0
2023,CAÑETE,SAN VICENTE DE CAÑETE,Abril,0.0
2023,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS,Abril,0.0
2023,LIMA,MIRAFLORES,Abril,0.0
2023,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,Abril,0.0
2023,LIMA,PUEBLO LIBRE,Abril,0.0
2023,HUAROCHIRI,SAN ANTONIO,Abril,0.0
2023,BARRANCA,SUPE PUERTO,Abril,0.0
2023,BARRANCA,SUPE,Abril,0.0
2023,HUAROCHIRI,CARAMPOMA,Abril,0.0
2023,HUARAL,AUCALLAMA,Abril,0.0
2023,LIMA,SURQUILLO,Abril,0.0
2023,HUAROCHIRI,MATUCANA,Abril,0.0
2023,CAÑETE,CALANGO,Abril,0.0
2023,BARRANCA,PARAMONGA,Abril,0.0
2023,HUAROCHIRI,CALLAHUANCA,Abril,0.0
2023,YAUYOS,AYAVIRI,Abril,0.0
2023,HUAURA,SAYAN,Abril,0.0
2023,HUAROCHIRI,SAN BARTOLOME,Abril,0.0
2023,LIMA,PUNTA HERMOSA,Abril,0.0
2023,HUAROCHIRI,RICARDO PALMA,Abril,0.0
2023,CAÑETE,CERRO AZUL,Abril,0.0
2023,YAUYOS,HUANCAYA,Abril,0.0
2023,HUAROCHIRI,SANTA EULALIA,Abril,0.0
2023,LIMA,SAN LUIS,Abril,0.0
2023,HUAURA,HUALMAY,Abril,0.0
2023,CAÑETE,MALA,Abril,0.0
2023,LIMA,SAN ISIDRO,Abril,0.0
2023,LIMA,BREÑA,Abril,0.0
2023,OYON,OYON,Abril,0.0
2023,HUAURA,SANTA MARIA,Abril,0.0
2023,BARRANCA,BARRANCA,Abril,0.0
2023,CAÑETE,QUILMANA,Abril,0.0
2023,CAÑETE,COAYLLO,Abril,0.0
2023,CAÑETE,IMPERIAL,Abril,0.0
2023,CAÑETE,NUEVO IMPERIAL,Abril,0.0
2023,CAÑETE,SAN LUIS,Abril,0.0
2023,CAÑETE,PACARAN,Abril,0.0
2023,LIMA,BARRANCO,Abril,0.0
2023,HUARAL,CHANCAY,Abril,0.0
2023,CAÑETE,SANTA CRUZ DE FLORES,Abril,0.0
2023,OYON,PACHANGARA,Abril,0.0
2023,CANTA,SANTA ROSA DE QUIVES,Abril,0.0
2023,CAJATAMBO,CAJATAMBO,Abril,0.0
2023,HUAURA,HUAURA,Abril,0.0
2023,LIMA,PUNTA NEGRA,Abril,0.0
2023,LIMA,SANTA ANITA,Abril,0.0
2023,LIMA,SAN BARTOLO,Abril,0.0
2023,HUARAL,HUARAL,Abril,0.0
2023,HUAURA,HUACHO,Abril,0.0
2023,BARRANCA,PATIVILCA,Abril,0.0
2023,CANTA,CANTA,Abril,0.0
2023,HUAURA,CALETA DE CARQUIN,Abril,0.0
2023,HUAURA,VEGUETA,Abril,0.0
2023,CALLAO,LA PUNTA,Mayo,0.0
2023,CAÑETE,LUNAHUANA,Mayo,0.0
2023,HUAROCHIRI,HUAROCHIRI,Mayo,0.0
2023,CAÑETE,CHILCA,Mayo,0.0
2023,HUARAL,ATAVILLOS ALTO,Mayo,0.0
2023,CAÑETE,ASIA,Mayo,0.0
2023,CAÑETE,SAN ANTONIO,Mayo,0.0
2023,CAÑETE,SAN VICENTE DE CAÑETE,Mayo,0.0
2023,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS,Mayo,0.0
2023,LIMA,MIRAFLORES,Mayo,0.0
2023,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,Mayo,0.0
2023,BARRANCA,SUPE PUERTO,Mayo,0.0
2023,HUAROCHIRI,CARAMPOMA,Mayo,0.0
2023,LIMA,MAGDALENA DEL MAR,Mayo,0.0
2023,HUARAL,AUCALLAMA,Mayo,0.0
2023,LIMA,SURQUILLO,Mayo,0.0
2023,HUAROCHIRI,MATUCANA,Mayo,0.0
2023,CAÑETE,CALANGO,Mayo,0.0
2023,HUAROCHIRI,CALLAHUANCA,Mayo,0.0
2023,YAUYOS,AYAVIRI,Mayo,0.0
2023,HUAURA,SAYAN,Mayo,0.0
2023,HUAROCHIRI,SAN BARTOLOME,Mayo,0.0
2023,LIMA,PUNTA HERMOSA,Mayo,0.0
2023,CAÑETE,CERRO AZUL,Mayo,0.0
2023,YAUYOS,HUANCAYA,Mayo,0.0
2023,HUAURA,HUALMAY,Mayo,0.0
2023,CAÑETE,MALA,Mayo,0.0
2023,LIMA,SAN ISIDRO,Mayo,0.0
2023,OYON,OYON,Mayo,0.0
2023,HUAURA,SANTA MARIA,Mayo,0.0
2023,BARRANCA,BARRANCA,Mayo,0.0
2023,CAÑETE,QUILMANA,Mayo,0.0
2023,CAÑETE,COAYLLO,Mayo,0.0
2023,CAÑETE,IMPERIAL,Mayo,0.0
2023,CAÑETE,NUEVO IMPERIAL,Mayo,0.0
2023,CAÑETE,SAN LUIS,Mayo,0.0
2023,CAÑETE,PACARAN,Mayo,0.0
2023,HUARAL,CHANCAY,Mayo,0.0
2023,CAÑETE,SANTA CRUZ DE FLORES,Mayo,0.0
2023,OYON,PACHANGARA,Mayo,0.0
2023,CANTA,SANTA ROSA DE QUIVES,Mayo,0.0
2023,CAJATAMBO,CAJATAMBO,Mayo,0.0
2023,HUAURA,HUAURA,Mayo,0.0
2023,LIMA,PUNTA NEGRA,Mayo,0.0
2023,LIMA,SAN BARTOLO,Mayo,0.0
2023,BARRANCA,PATIVILCA,Mayo,0.0
2023,CANTA,CANTA,Mayo,0.0
2023,HUAURA,CALETA DE CARQUIN,Mayo,0.0
2023,HUAURA,VEGUETA,Mayo,0.0
2023,CAÑETE,LUNAHUANA,Junio,0.0
2023,HUAROCHIRI,HUAROCHIRI,Junio,0.0
2023,CAÑETE,CHILCA,Junio,0.0
2023,HUARAL,ATAVILLOS ALTO,Junio,0.0
2023,CAÑETE,ASIA,Junio,0.0
2023,CAÑETE,SAN ANTONIO,Junio,0.0
2023,CAÑETE,SAN VICENTE DE CAÑETE,Junio,0.0
2023,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS,Junio,0.0
2023,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,Junio,0.0
2023,BARRANCA,SUPE PUERTO,Junio,0.0
2023,BARRANCA,SUPE,Junio,0.0
2023,HUAROCHIRI,CARAMPOMA,Junio,0.0
2023,LIMA,MAGDALENA DEL MAR,Junio,0.0
2023,HUARAL,AUCALLAMA,Junio,0.0
2023,HUAROCHIRI,MATUCANA,Junio,0.0
2023,CAÑETE,CALANGO,Junio,0.0
2023,BARRANCA,PARAMONGA,Junio,0.0
2023,HUAROCHIRI,CALLAHUANCA,Junio,0.0
2023,YAUYOS,AYAVIRI,Junio,0.0
2023,HUAROCHIRI,SAN BARTOLOME,Junio,0.0
2023,LIMA,PUNTA HERMOSA,Junio,0.0
2023,HUAROCHIRI,RICARDO PALMA,Junio,0.0
2023,CAÑETE,CERRO AZUL,Junio,0.0
2023,YAUYOS,HUANCAYA,Junio,0.0
2023,LIMA,SAN LUIS,Junio,0.0
2023,LIMA,LIMA,Junio,0.0
2023,HUAURA,HUALMAY,Junio,0.0
2023,CAÑETE,MALA,Junio,0.0
2023,LIMA,SAN ISIDRO,Junio,0.0
2023,LIMA,BREÑA,Junio,0.0
2023,OYON,OYON,Junio,0.0
2023,HUAURA,SANTA MARIA,Junio,0.0
2023,BARRANCA,BARRANCA,Junio,0.0
2023,CAÑETE,QUILMANA,Junio,0.0
2023,CAÑETE,COAYLLO,Junio,0.0
2023,CAÑETE,IMPERIAL,Junio,0.0
2023,CAÑETE,NUEVO IMPERIAL,Junio,0.0
2023,CAÑETE,SAN LUIS,Junio,0.0
2023,CAÑETE,PACARAN,Junio,0.0
2023,LIMA,BARRANCO,Junio,0.0
2023,HUARAL,CHANCAY,Junio,0.0
2023,CAÑETE,SANTA CRUZ DE FLORES,Junio,0.0
2023,OYON,PACHANGARA,Junio,0.0
2023,CANTA,SANTA ROSA DE QUIVES,Junio,0.0
2023,CAJATAMBO,CAJATAMBO,Junio,0.0
2023,HUAURA,HUAURA,Junio,0.0
2023,LIMA,PUNTA NEGRA,Junio,0.0
2023,HUARAL,HUARAL,Junio,0.0
2023,HUAURA,HUACHO,Junio,0.0
2023,BARRANCA,PATIVILCA,Junio,0.0
2023,CANTA,CANTA,Junio,0.0
2023,HUAURA,CALETA DE CARQUIN,Junio,0.0
2023,HUAURA,VEGUETA,Junio,0.0
2023,CALLAO,VENTANILLA,Julio,0.0
2023,CAÑETE,LUNAHUANA,Julio,0.0
2023,HUAROCHIRI,HUAROCHIRI,Julio,0.0
2023,CAÑETE,CHILCA,Julio,0.0
2023,HUARAL,ATAVILLOS ALTO,Julio,0.0
2023,CAÑETE,ASIA,Julio,0.0
2023,CAÑETE,SAN ANTONIO,Julio,0.0
2023,CAÑETE,SAN VICENTE DE CAÑETE,Julio,0.0
2023,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS,Julio,0.0
2023,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,Julio,0.0
2023,BARRANCA,SUPE PUERTO,Julio,0.0
2023,BARRANCA,SUPE,Julio,0.0
2023,HUAROCHIRI,CARAMPOMA,Julio,0.0
2023,LIMA,MAGDALENA DEL MAR,Julio,0.0
2023,HUARAL,AUCALLAMA,Julio,0.0
2023,LIMA,SURQUILLO,Julio,0.0
2023,HUAROCHIRI,MATUCANA,Julio,0.0
