Año,Semana,Ubigeo,casos,pluvio_min,pluvio_max,presión,viento_min,viento_max,temp_min,temp_max,humedad,agua_procedencia_1,conexión_sanitario_1,satisf_barrido,satisf_basura,agua_potable,barrido_calle,basura_recolec,separacion_basura,informacion_basura,pistas_asfaltadas,pistas_empedradas,pistas_tierra,veredas_concreto,escaleras_concreto,exposicion_basurales,exposicion_inundaciones,exposicion_precipicios,exposicion_deslizamientos,agua_procedencia_2,conexión_sanitario_2,vivienda_piso,vivienda_pared,vivienda_techo,tipo_envase,prueba_cloro,indice_riqueza,sanitario_compartido,purificacion_agua,conserva_agua,tapa_agua
2021,41,150115,0.0,0.0,0.0,1011.555555555556,9.222222222222221,13.0,15.0,19.0,14.0,1,1,3,3,1.0,0.9301704545454546,0.9894137927064552,0.3567714670752616,0.2024784436827582,0.9542681033106236,0.0247642856803696,0.0521103896103896,0.9769886363636364,0.0198207224645072,0.0383647156103039,0.0185895534146552,0.0027939598579989,0.0130871981419692,1,1,4,2,1,3,1,4,0.1127193329621732,0.9673798603996354,0.9501418017576416,0.9340475940384908
2021,41,150101,0.0,0.0,0.0,1011.555555555556,11.21102497846684,14.0,14.0,19.0,14.0,1,1,3,3,1.0,1.0,1.0,0.371572271921341,0.1471354166666666,0.7890625,0.0,0.0,0.89453125,0.0,0.0446428571428571,0.0,0.0,0.0,1,1,5,2,1,3,1,4,0.080061996673651,0.9993224231389912,0.989117867101952,0.9505632387767632
2021,41,150116,0.0,0.0,0.0,1013.334610472541,11.5359477124183,14.0,14.0,19.0,13.0,1,1,3,3,1.0,0.9180762210299808,0.9906486381058632,0.3611132985108308,0.1740161490964651,0.9542681033106236,0.0331946741110168,0.0651364023386754,0.9586377561538164,0.1767664838021807,0.073289241257523,0.0299021247111973,0.0045307970538714,0.0387194949183069,1,1,2,2,1,3,3,4,0.0,1.0,0.8074449347925037,0.8108586808098
2021,41,150117,0.0,0.0,0.0,1013.115115115115,10.44444444444444,14.5016835016835,15.0,19.0,14.0,1,1,3,3,1.0,0.9515205833588408,0.983254455723944,0.4131751909382032,0.2161228777920449,0.904494412109106,0.0225548858845282,0.1414510673752477,0.8809045538297287,0.1608185888133819,0.0822089510876875,0.0239242092837503,0.0027622706516541,0.0351501394910734,1,1,4,2,1,3,1,4,0.1343527656265628,0.9998574758426628,0.9875520013917832,0.95678109802322
2021,41,150118,0.0,0.0,0.0,1015.222222222222,1.777777777777778,13.55555555555556,18.0,24.0,16.0,1,1,3,3,1.0,0.8763081627036484,0.9893663738084068,0.4267248189292206,0.1627880906289041,0.9115846082910224,0.0382607386110945,0.5248878122160847,0.7928707752208259,0.4793300771662463,0.095090163028757,0.0738961389961561,0.0170111665705543,0.1267633525105349,1,1,5,2,2,3,3,2,0.1096740328839523,0.9995822225112164,1.0,0.9716307792306312
2021,41,150119,0.0,0.0,0.0,1014.777777777778,5.0,10.77777777777778,17.0,19.0,14.0,1,1,3,3,1.0,0.8802905434048688,0.989722314989066,0.4212008739314244,0.1614850036454786,0.9139315002500784,0.0349418392742895,0.6189930218971141,0.799865814059341,0.5017974676637875,0.0898080268535968,0.0695833344315323,0.0194132189180146,0.11340108478088,1,1,5,2,1,3,1,3,0.0733819382536164,1.0,1.0,0.958837149472601
2021,41,150120,0.0,0.0,0.0,1013.138047138047,13.72514619883041,15.0,15.0,18.0,14.0,1,1,3,3,1.0,0.9192424149739034,0.9910798425776752,0.3367861490883617,0.1742810673448011,0.9448078760378964,0.0286464489483831,0.0937791231465618,0.9306093314368672,0.0915368377677604,0.0669439079605629,0.0306255109212471,0.0045299655925378,0.0345130099535344,1,1,2,2,1,3,1,4,0.0,0.9747475685768162,0.9422318312850858,0.9422318312850858
2021,41,70107,0.0,0.0,0.0,1013.334610472541,8.723905723905725,13.51851851851852,15.0,20.0,14.0,1,1,3,3,1.0,0.976930776956604,0.9991803009704094,0.4849368105931957,0.1275017391165593,0.9985055429024772,0.1091170490515112,0.0155986201298701,0.9075763628548698,0.6538168555011179,0.0157231352986672,0.006180771221532,0.001238712947016,0.011459531035873,1,1,5,2,1,3,1,2,0.1669498810932934,0.9859524822714136,0.9812374016516028,0.9812374016516028
2021,41,150122,0.0,0.0,0.0,1013.105413105413,11.44444444444444,14.54754754754755,15.0,18.0,14.0,1,1,3,3,1.0,0.9831836815623712,0.9993411397980716,0.0627627983687229,0.0241539492524859,1.0,0.0029837997344495,0.0035748106060606,0.9977810778236914,0.0107517138008182,0.0157231352986672,0.003054080204216,0.0011612693872735,0.0036894561337727,1,1,2,2,1,3,0,4,0.0588833538960335,0.996990330041894,0.8254595913619582,0.7765513579123047
2021,41,150123,0.0,0.0,0.0,1014.777777777778,4.0,10.51851851851852,17.0,19.0,14.0,1,1,3,3,1.0,0.9648931604200705,0.99914177394729,0.7060696959445921,0.3341910825616316,0.987508182487802,0.0029837997344495,0.8893947470102361,0.9786509941850916,0.8720493386664739,0.0157231352986672,0.0092311029097713,0.0041303765874827,0.0188558295641469,1,1,5,2,2,3,3,1,0.0690966858075611,0.9982443591911048,1.0,0.9972690031861629
2021,41,150124,0.0,0.0,0.0,1014.334610472541,9.481481481481483,14.55555555555556,15.0,19.0,15.0,1,1,3,3,1.0,0.8732140059180201,0.9909899979592894,0.4260391839506383,0.1633887638689227,0.9266199399169374,0.0357934351905871,0.4312031785952299,0.9077883656628004,0.4934573441127842,0.0804733502938301,0.0400244633269191,0.0147827770607765,0.0925449122956762,1,1,5,2,2,3,1,3,0.1163040755446392,1.0,1.0,1.0
2021,41,150121,0.0,0.0,0.0,1014.777777777778,13.72514619883041,15.0,15.0,18.0,14.0,1,1,3,3,1.0,0.9301704545454546,0.9922203872535076,0.2990346240184655,0.1488056612538592,0.9448078760378964,0.0251862292496713,0.0884707792207792,0.9241106424313392,0.0539949637848338,0.0483898553694286,0.0221546595747866,0.0025447197585074,0.0229785927300317,1,1,2,2,1,3,1,4,0.1082858627237325,0.97500034482283,0.9419064274249574,0.9419064274249574
2021,41,150125,0.0,0.0,0.0,1013.334610472541,8.444444444444445,13.51851851851852,15.0,20.0,14.0,1,1,3,3,1.0,1.0,1.0,0.4640231092436974,0.0992647058823529,0.6540010254391779,0.158203125,0.5943080357142857,0.4198487633689839,0.3514683687132808,0.052734375,0.0,0.0,0.158203125,1,1,5,2,2,3,1,1,0.1393823703959836,0.9826866363948557,0.9988387887563211,0.9883660637170988
2021,41,150126,0.0,0.0,0.0,1013.555555555556,3.25925925925926,9.037037037037038,17.0,21.0,14.0,1,1,3,3,1.0,0.8749084012414481,0.9901344517837032,0.4110103818063844,0.1617753335507032,0.920422804528707,0.036124897136844,0.5720528395640564,0.8221984622017252,0.463070777204138,0.0792623604568036,0.0656582751590614,0.0106900307072196,0.0964025841755505,1,1,5,2,1,3,1,3,0.0977861288059464,0.9928829877645032,0.9842388922943288,0.9661756333700596
2021,41,150127,0.0,0.0,0.0,1011.276094276094,3.25925925925926,9.037037037037038,16.0,21.0,13.0,1,1,3,3,1.0,0.8749084012414481,0.9901768458895486,0.4158810521606137,0.1617753335507032,0.920422804528707,0.0362188179343747,0.5720528395640564,0.8221984622017252,0.47657208072171,0.087757677104873,0.0663167676709963,0.0176008504195323,0.0942111404761879,1,1,5,2,1,3,1,3,0.0985277873314545,0.9915310338429218,0.9833627229826596,0.967001437898121
2021,41,150128,0.0,0.0,0.0,1012.138047138047,8.962962962962962,13.0,14.0,20.0,13.0,1,1,3,3,1.0,0.9106706284715728,0.9931895189947002,0.3826947767420672,0.1754990731517826,0.956459073707784,0.0299183021264312,0.0937600208242308,0.950319267907277,0.0789679797582063,0.0718510083986645,0.0286245562079254,0.0039235400389276,0.0314065668371669,1,1,5,2,1,3,1,4,0.0817624956801125,0.9612019575108084,0.9603243720000988,0.9603243720000988
2021,41,150129,0.0,0.0,0.0,1014.380471380471,5.0,11.2962962962963,16.0,22.0,14.0,1,1,3,2,1.0,0.9455619723404408,0.9991688184424886,0.2792048877492564,0.0112838919575804,0.9960836674558964,0.0029837997344495,0.8637475884622624,0.9891039020731128,0.8637583038810562,0.0157231352986672,0.0042419887630485,0.0049896389738107,0.0158591929181238,1,1,5,2,1,3,1,2,0.0,0.9877105143377332,0.9964401654696377,0.9943384459577836
2021,41,150130,0.0,0.0,0.0,1013.777777777778,8.861952861952862,13.5016835016835,14.0,19.0,13.0,1,1,3,3,1.0,0.9119700061136292,0.991155670848076,0.3753686647955808,0.1735151526988115,0.9536544669469872,0.0266670756212982,0.0665516774891774,0.9614605367324636,0.0864075210617391,0.0701620719654424,0.0267689813684459,0.0044716024816127,0.028832350193626,1,1,2,2,1,3,0,4,0.0547526930663025,1.0,0.8696762037441912,0.8092252468560654
2021,41,150131,0.0,0.0,0.0,1013.105413105413,12.21102497846684,14.0,14.0,18.0,13.0,1,1,3,3,1.0,0.9834284558413204,0.9993411397980716,0.4003218549037227,0.3570422520605146,1.0,0.0029837997344495,0.0035748106060606,0.998394455922865,0.0105709286768513,0.0157231352986672,0.003054080204216,0.0011612693872735,0.0036894561337727,1,1,2,2,1,3,0,4,0.0,0.9271734182976789,0.8422090729783037,0.8422090729783037
2021,41,150132,0.0,0.0,0.0,1012.138047138047,4.481481481481481,13.0,16.0,23.0,13.0,1,1,3,3,1.0,0.4717797610532946,1.0,0.5084681804059652,0.3013392857142858,0.935897435897436,0.0,0.0961538461538461,0.907852564102564,0.152415293040293,0.1888163919413919,0.1919587514179007,0.0080128205128205,0.252918956043956,1,1,5,2,1,3,1,3,0.1379785292053761,0.9883392507099648,0.978318074536401,0.9721000652446236
2021,41,150133,0.0,0.0,0.0,1012.138047138047,9.0,14.22222222222222,15.33333333333333,18.0,15.0,1,1,2,3,1.0,0.9920315913810318,1.0,0.5951244980881394,0.009765625,0.71875,0.0,0.7042216966917244,0.708984375,0.6677546448900699,0.01953125,0.0,0.0,0.0,1,1,5,2,1,3,1,3,0.1309033454479094,0.981000715553478,0.9838192893030796,0.9671065662398274
2021,41,150134,0.0,0.0,0.0,1013.105413105413,8.481481481481483,13.0,14.0,20.0,14.0,1,1,3,3,1.0,0.9203841269141098,0.9894930576137374,0.3544829092199295,0.1736759148660928,0.9542681033106236,0.0263712998835299,0.0561350108225108,0.9565592377120486,0.0834658331237799,0.0735603962370543,0.0246732917057552,0.0044716024816127,0.0304964565764243,1,1,5,2,1,3,1,4,0.1282645922480302,0.9693059451511344,0.9604960091334008,0.9296999315801664
2021,41,150135,0.0,0.0,0.0,1013.138047138047,12.72514619883041,15.56695156695157,15.0,18.0,14.0,1,1,2,3,1.0,1.0,1.0,0.2791466346153846,0.203438688715131,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,5,2,1,3,1,4,0.1204410647710249,0.9899466025312555,0.9796294561246164,0.9787998755225784
2021,41,150136,0.0,0.0,0.0,1013.157407407407,15.65775902484763,15.89994472084024,15.0,17.0,14.0,1,1,3,3,1.0,1.0,1.0,0.7712314920539142,0.0347222222222222,1.0,0.0,0.0,1.0,0.05859375,0.0,0.0,0.0,0.0,1,1,2,2,1,3,1,4,0.0238237929384271,0.97806689716346,0.9198050199513584,0.8757494334894602
2021,41,150137,0.0,0.0,0.0,1012.138047138047,5.740740740740741,13.0,15.0,21.0,14.0,1,1,3,3,1.0,1.0,1.0,0.5,0.330324187992126,0.9895833333333334,0.0104166666666666,0.0,0.9895833333333334,0.2253078407880724,0.0954075688430375,0.1030773921361262,0.0,0.0104166666666666,1,1,5,2,1,3,1,3,0.1974686642770084,0.954896887350458,0.9616600059021544,0.9616600059021544
2021,41,150138,0.0,0.0,0.0,1014.138047138047,7.861952861952862,13.55555555555556,15.0,20.0,13.0,1,1,3,3,1.0,0.886976235339938,0.9906070907038248,0.4157740806801782,0.1658735733485556,0.9584253375241508,0.0368270363814824,0.3183210517902814,0.9380640342471628,0.4064884721581479,0.0724870033080236,0.0299425472163859,0.0086004236213227,0.053147417925339,1,1,5,2,1,3,1,4,0.1017112520598611,0.9774381975987926,0.9598811642764176,0.9512072934486916
2021,41,150139,0.0,0.0,0.0,1014.380471380471,8.444444444444445,13.0,15.0,20.0,14.0,1,1,3,3,1.0,0.8944749959672093,0.988997750691452,0.4744012332597864,0.1690912663487235,0.8910124347988078,0.0376412182895042,0.1866861314559417,0.7670097227318412,0.2344230060082344,0.0877287226743823,0.036112159909921,0.0039380008171442,0.0478443908814586,3,4,5,1,2,3,3,1,0.052707674833822,0.9003425724073497,0.99262630860264,0.99262630860264
2021,41,150140,0.0,0.0,0.0,1013.105413105413,8.861952861952862,13.88633461047254,15.5,19.0,14.0,1,1,3,3,1.0,0.9232954545454546,1.0,0.6815254526366392,0.5480925324675324,1.0,0.0,0.0,0.9857954545454544,0.0542355371900826,0.0,0.0,0.0,0.0142045454545454,1,1,4,2,1,3,0,4,0.0441785576059586,0.9863230951704204,0.9230769230769232,0.8955504451896026
2021,41,150141,0.0,0.0,0.0,1013.105413105413,9.481481481481483,14.0,16.0,19.0,14.0,1,1,3,3,1.0,0.9166712592838168,0.9913798364164464,0.3545789310183143,0.1757858984715826,0.9529239474664678,0.0278481381459133,0.0638432622242356,0.9445421457386868,0.0683295615555147,0.0653407744323271,0.0238731884631137,0.0039552292452724,0.0265609955256831,1,1,2,2,1,3,0,4,0.039447731755424,1.0,0.9992728769802606,0.9435466407934484
2021,41,70106,0.0,0.0,0.0,1013.334610472541,10.97037037037037,15.003367003367,15.25,18.0,14.0,1,1,3,3,1.0,0.8971461776859504,1.0,0.6129980803070951,0.1022727272727272,0.63125,0.0116494082840236,0.7065705128205129,0.3376602564102564,0.3033546110751993,0.1661858974358974,0.0094027366863905,0.0259615384615384,0.0987179487179487,1,1,5,2,2,3,1,1,0.0845945127984432,0.991169806722752,0.986559995025818,0.9808783298695368
2021,41,150142,0.0,0.0,0.0,1013.105413105413,9.861952861952862,15.003367003367,16.0,17.0,14.0,1,1,2,3,1.0,0.6625000000000001,1.0,0.46359375,0.02925,0.8083,0.0,0.4752,0.7910499999999999,0.09585,0.12609375,0.0675,0.0,0.0,1,1,5,2,1,3,1,3,0.1673418448097071,0.998116911813592,0.971860872468236,0.9663549795807842
2021,41,150143,0.0,0.0,0.0,1013.334610472541,7.0,12.51851851851852,16.0,18.0,14.0,1,1,2,3,1.0,0.9553571428571428,1.0,0.4177769252232143,0.0,0.5238920065002355,0.0,0.578125,0.3489262623152709,0.3671875,0.0,0.0,0.3104943915385214,0.3534877232142857,1,1,5,2,1,3,1,2,0.1127541483357508,0.992180238617978,0.9932990553442612,0.9942523164831502
2021,42,150102,0.0,0.0,0.0,1012.777777777778,4.535947712418301,13.5016835016835,15.33333333333333,21.0,13.0,1,1,3,3,1.0,0.794906603554379,0.9847881349387564,0.4710192555023881,0.1314907776978264,0.8920419709425622,0.0339931098041594,0.3705611742386721,0.6773670007057496,0.3252315863201212,0.1004867431890065,0.0760275633612667,0.0095589407403818,0.0926562459347412,3,1,5,2,2,3,1,1,0.1315126971576106,0.9982537730727736,1.0,0.9709709661176088
2021,42,150103,0.0,0.0,0.0,1015.481481481481,3.501683501683501,13.74074074074074,15.0,23.0,12.0,1,1,3,3,1.0,1.0,1.0,0.387468030690537,0.3281918896850837,0.882979929295577,0.0217391304347826,0.6368286445012789,0.752955305238827,0.2647058823529412,0.1269244270598264,0.1282418727983962,0.0,0.1764705882352941,1,1,5,2,1,3,1,4,0.0822819089383676,0.9887070159713368,0.9360598990265726,0.928514465240764
2021,42,150104,0.0,0.0,0.0,1012.996632996633,11.003367003367,14.88488488488489,15.5,19.0,15.0,1,1,3,3,1.0,0.96132604960027,0.99804307866281,0.3353318647037238,0.3064151445476832,1.0,0.0095481591502385,0.0118982085966469,0.9963924062442656,0.0320036493309754,0.0503140329557352,0.0097730566534914,0.0062901546133678,0.0162278509689348,1,1,5,2,1,3,1,4,0.2273748451170789,0.9265191169776968,0.8474078315173138,0.8404416936317181
2021,42,70102,0.0,0.0,0.0,1013.498316498317,13.06632213608958,16.0,15.0,17.0,14.0,1,1,3,3,1.0,1.0,1.0,0.4562499999999999,0.0971074380165289,1.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,1,1,4,2,1,3,1,3,0.0788886072322647,0.9211640128855366,0.9540893474965818,0.949816075958806
2021,42,150105,0.0,0.0,0.0,1013.433048433048,9.829629629629629,14.0,14.0,20.0,14.0,1,1,3,3,1.0,0.9189833121555234,0.9921663530411412,0.3728242719208642,0.1724980089396878,0.9672935561706052,0.0256150924052295,0.0691351404438398,0.9411771805817668,0.0841194801834326,0.0829436335312981,0.0331750764166412,0.006471567169248,0.0483818943822444,1,1,4,2,1,3,2,4,0.0053418459497585,0.9549760775758808,0.9550306944295696,0.861860624724252
2021,42,70101,0.0,0.0,0.0,1013.452452452452,13.06632213608958,16.75266792215945,15.0,17.0,14.0,1,1,3,3,1.0,0.98,0.98,0.330786236009793,0.1322857778507533,0.8831663206817008,0.0500224716627241,0.1648225117666432,0.8946784831596621,0.0,0.1620352951715488,0.054863387978142,0.0,0.0133333333333333,1,1,5,2,1,3,1,3,0.1435224284427648,0.9709346629233948,0.9656582642104122,0.948131774036886
2021,42,150106,0.0,0.0,0.0,1015.222222222222,2.518518518518518,12.11366538952746,17.0,22.0,13.0,3,5,3,3,1.0,0.6785714285714286,1.0,0.8230074041811847,0.0458984375,0.711830357142857,0.024818401937046,0.75,0.2857142857142857,0.375,0.2232142857142857,0.1071428571428571,0.0,0.3153554381179679,1,1,5,2,1,3,1,3,0.0881371296142434,0.9719513269252792,0.9739201413344308,0.9489803812052702
2021,42,70103,0.0,0.0,0.0,1012.777777777778,11.75996249413971,15.0,15.0,18.0,14.0,1,1,3,3,1.0,0.9586195286195286,0.9944889675232148,0.3971981652374651,0.1506811325948795,0.9694555118619728,0.100426910182502,0.1070035910082582,0.9482103470300192,0.2914802438422568,0.114409626784992,0.0165036291733276,0.0019967571357617,0.0145856448794617,1,1,5,2,1,3,1,4,0.1844249931703467,0.964392879076017,0.9687111102321612,0.9708002578973416
2021,42,150107,0.0,0.0,0.0,1012.777777777778,3.222222222222222,13.77777777777778,17.0,24.0,11.0,1,1,2,3,1.0,0.8234554632936386,0.9978022077016416,0.423990074016414,0.1205100864030374,0.9945072843589264,0.0656721593215133,0.3239411506368027,0.9812830580488492,0.4362876871287777,0.0503140329557352,0.0133336627140975,0.0113708157451653,0.2926634416554298,1,1,5,2,1,3,1,3,0.122949029561197,0.986464721853607,0.9655075756532806,0.9581726031019356
2021,42,150108,0.0,0.0,0.0,1013.433048433048,11.54754754754755,16.75266792215945,15.0,18.0,15.0,1,1,3,3,1.0,0.7754012232107642,0.9923441302975462,0.3952476539760002,0.156113346736371,0.9470784543325528,0.0274491930643302,0.1618797760687828,0.9240167674440052,0.1119583420981271,0.0860163761930883,0.0187615039636198,0.0115779510555107,0.0303355711316588,1,1,5,2,1,3,1,4,0.1594371808141231,0.977540453349142,0.9690279817114926,0.9659769109098462
2021,42,150109,0.0,0.0,0.0,1013.433048433048,3.861952861952862,13.48148148148148,17.0,23.0,10.0,1,1,3,3,1.0,0.9725591131990718,0.9944261256922536,0.260920723757409,0.2216879886022673,0.8930322428089209,0.0861959202829068,0.5925556978870067,0.6725875635133107,0.24194032082,0.0365474741708298,0.0287987722618189,0.0040494279125359,0.0375461358060261,3,2,5,1,2,3,3,1,0.0024599004913121,0.9986583858513192,0.9993073558587492,0.9985641659934268
2021,42,150110,0.0,0.0,0.0,1015.113665389527,5.296296296296297,14.0,16.0,20.0,13.0,1,1,2,3,1.0,0.4999999999999999,1.0,0.3958333333333332,0.2913251366120218,0.9375,0.0,0.0624999999999999,0.9375,0.0,0.0,0.0,0.0,0.0,1,1,5,2,1,3,1,3,0.1503041231705647,0.9892112237886764,0.9677121525339776,0.9525740149963686
2021,42,150111,0.0,0.0,0.0,1015.222222222222,6.259259259259259,12.54754754754755,14.0,22.0,13.0,1,1,3,3,1.0,0.640080404124228,0.8526210352453736,0.4218760004221456,0.1558890070194751,0.8562859689686637,0.0095481591502385,0.1589177489177488,0.845396989374262,0.0169589400686097,0.0503140329557352,0.0137730566534914,0.0037160620392752,0.0092460938525985,1,1,5,2,1,3,1,3,0.1426492473080982,1.0,0.8585184095206619,0.858781711666057
2021,42,150112,0.0,0.0,0.0,1012.777777777778,7.296296296296297,14.0,15.0,20.0,14.0,1,1,2,3,1.0,0.7666666666666666,1.0,0.4658173821750305,0.0636203703703703,0.9,0.0,0.3611111111111111,0.8262479638333403,0.3645833333333333,0.03125,0.03125,0.03125,0.2675,1,1,5,2,1,3,1,2,0.1878311524739952,0.979638825926805,0.9732853674469704,0.959831121259788
2021,42,150113,0.0,0.0,0.0,1015.113665389527,11.81481481481481,14.0,14.0,20.0,13.0,1,1,3,3,1.0,0.9211842453309012,0.9928448163809798,0.350766377374418,0.176673777733967,0.9672935561706052,0.0262829127825413,0.0709634604569501,0.9554702313522946,0.0684150788777512,0.0865716687090279,0.0239504033716121,0.0061016195204071,0.0278068988764804,1,1,2,2,1,3,1,4,0.0,1.0,0.988301919165339,0.988301919165339
2021,42,150114,0.0,0.0,0.0,1012.498316498317,5.259259259259259,13.0,15.0,21.0,14.0,1,1,3,3,1.0,0.8362289791571953,0.9982199437739956,0.1977179139792717,0.2203891579306657,0.9874662149444756,0.0054470714892941,0.028788432998472,0.9763283027907532,0.0262889166207489,0.0391626577069412,0.013778326745718,0.0113708157451653,0.0076043284768685,1,1,4,2,1,3,1,4,0.0351616457705778,1.0,0.9511580003068308,0.9517092891737516
2021,42,70104,0.0,0.0,0.0,1013.498316498317,12.33333333333334,16.0,15.0,17.0,14.0,1,1,3,3,1.0,1.0,1.0,0.04921875,0.1428571428571428,1.0,0.0,0.0,1.0,0.0,0.2142857142857142,0.1428571428571428,0.0,0.1428571428571428,1,1,4,2,1,3,1,4,0.03395503696238,0.9515758528875884,0.9305955689810326,0.915403265809261
2021,42,70105,0.0,0.0,0.0,1013.452452452452,13.94842506057459,16.09509509509509,15.0,17.0,14.0,1,1,3,3,1.0,0.9118642074716508,0.9915603660510924,0.3710168013328278,0.1562711002420712,0.95622261877076,0.0370021272439625,0.1072915011225307,0.9141133338859831,0.177619731795241,0.0900275312247935,0.0449460573818021,0.0058909837878434,0.0530000848030091,1,1,2,2,1,3,1,4,0.0,0.7274026555799024,0.8408709478857201,0.8234411417915158
2021,42,150115,0.0,0.0,0.0,1012.777777777778,7.777777777777778,13.0,14.0,21.0,14.0,1,1,3,3,1.0,0.9586195286195286,0.9937266919741956,0.3650322095517004,0.2261680503094563,0.972899616776666,0.0146751322550338,0.0308802308802308,0.9863636363636364,0.0092129365629674,0.0227346462875875,0.011016031653129,0.0016556799158512,0.0077553766767225,1,1,4,2,1,3,1,4,0.1091415148749818,0.967599447540876,0.950109223460313,0.9339169617222788
2021,42,150101,0.0,0.0,0.0,1012.777777777778,9.53316106804479,14.0,14.5,20.0,13.0,1,1,3,3,1.0,1.0,1.0,0.3623871695680206,0.1958333333333333,0.875,0.0,0.0,0.9375,0.0,0.1428571428571428,0.0,0.0,0.0,1,1,5,2,1,3,1,4,0.0813859637350531,0.999430224673306,0.989020097939196,0.9508335152810198
2021,42,150116,0.0,0.0,0.0,1014.113665389527,10.40522875816993,14.0,14.0,20.0,14.0,1,1,3,3,1.0,0.9203544532566336,0.9917522926659416,0.3797173559989265,0.1688546936912185,0.972899616776666,0.0289642661455921,0.0540253557314174,0.9730294226468834,0.1397676440193279,0.0811411081056257,0.0356272299372529,0.0057128191750369,0.0506744180662025,1,1,2,2,1,3,3,4,0.0,1.0,0.8062371056875977,0.809177312977842
2021,42,150117,0.0,0.0,0.0,1013.452452452452,7.555555555555555,14.86195286195286,15.0,19.0,14.0,1,1,3,3,1.0,0.9775974208980944,0.9714496432871796,0.4689186316670835,0.2563519917399335,0.9434040960646556,0.0111364182690338,0.0838228547408875,0.9294249207879872,0.2453973703689436,0.0935517552208612,0.0141773092051853,0.0016369011269061,0.0208297122910065,1,1,4,2,1,3,1,4,0.1339249868620666,0.9998839450010836,0.9876783090229726,0.9567325688026408
2021,42,150118,0.0,0.0,0.0,1016.444444444444,3.222222222222222,14.77777777777778,16.0,24.0,12.0,1,1,3,3,1.0,0.7862601947257492,0.9909184540521976,0.4471538473831354,0.1329249065950235,0.910435762627003,0.032207929851621,0.4403352985346612,0.7868244889111377,0.3458789685917818,0.0979298688466566,0.071463263332147,0.0190647255113919,0.1035314835016859,1,1,5,2,2,3,3,2,0.1096545064141256,0.9996508290413156,1.0,0.9713286299095228
2021,42,150119,0.0,0.0,0.0,1016.222222222222,5.0,12.22222222222222,17.0,19.0,11.0,1,1,3,3,1.0,0.7976942710067827,0.991407367443496,0.4226297624583863,0.1287550282480618,0.9164251870793526,0.0286173625985839,0.4858251311064611,0.791528316451874,0.3515082575626859,0.0950411800126207,0.0665333095841037,0.0248876739913797,0.1231865506103384,1,1,5,2,1,3,1,3,0.0736653061059594,1.0,1.0,0.958467326987394
2021,42,150120,0.0,0.0,0.0,1013.498316498317,11.11695906432749,15.0,15.0,19.0,14.0,1,1,3,3,1.0,0.9243857220985976,0.9922630376890322,0.3577706009320242,0.1697024320858936,0.9672935561706052,0.0255932527959795,0.0690726112191143,0.9559568510447604,0.0818067697457222,0.0807797027668365,0.0361872761020216,0.0059142533685382,0.0465255342641338,1,1,2,2,1,3,1,4,0.0,0.9743686722811564,0.9412935371150052,0.9412935371150052
2021,42,70107,0.0,0.0,0.0,1014.113665389527,8.003367003367003,14.48148148148148,15.0,19.0,14.0,1,1,3,3,1.0,0.926178486261133,0.997353240905444,0.4690914974244404,0.1289182745889404,0.9947853438438352,0.0738201573290696,0.0499155844155844,0.9324133531367368,0.4414386187334549,0.0503140329557352,0.0197784679089026,0.0039638814304513,0.0366704993147936,1,1,5,2,1,3,1,2,0.1678117873661718,0.9863982397219816,0.9819263357297288,0.9819263357297288
2021,42,150122,0.0,0.0,0.0,1013.433048433048,10.22222222222222,14.88488488488489,15.5,19.0,14.0,1,1,3,3,1.0,0.946187780999588,0.9978916473538294,0.2008409547799134,0.0772926376079549,1.0,0.0095481591502385,0.0114393939393939,0.9928994490358128,0.0344054841626184,0.0503140329557352,0.0097730566534914,0.0037160620392752,0.0118062596280728,1,1,2,2,1,3,0,4,0.0591672895468859,0.9974534790019784,0.8260603224198824,0.77772947564229
2021,42,150123,0.0,0.0,0.0,1016.222222222222,4.0,11.48148148148148,17.0,20.0,13.0,1,1,3,3,1.0,0.8772834693994911,0.9972536766313276,0.6053042746047224,0.2416885361065481,0.9600261839609666,0.0095481591502385,0.6460631904327557,0.9232710712228348,0.5859197720476765,0.0503140329557352,0.0295395293112684,0.0132172050799447,0.0603386546052703,1,1,5,2,2,3,3,1,0.0690757352726848,0.9985145294178208,1.0,0.9976892679832768
2021,42,150124,0.0,0.0,0.0,1015.113665389527,8.518518518518519,17.44444444444444,14.0,20.0,14.0,1,1,3,3,1.0,0.7763588930117384,0.9925587086356928,0.427465439427923,0.1348470609630829,0.9487719420043011,0.0291222633922661,0.3020656517279301,0.9183066916173256,0.3391929225322088,0.0894786070417206,0.0348865148516095,0.0221469517640355,0.096100199982169,1,1,5,2,2,3,1,3,0.1176501722482181,1.0,1.0,1.0
2021,42,150121,0.0,0.0,0.0,1016.222222222222,11.11695906432749,15.0,15.0,19.0,14.0,1,1,3,3,1.0,0.9586195286195286,0.9953898591131898,0.2354067613231117,0.0881811325948795,0.9672935561706052,0.0149251728886941,0.0524271284271284,0.955028528848201,0.0308238061925796,0.0285826856124151,0.0131286871554291,0.0014341331607476,0.0136169438400188,1,1,2,2,1,3,1,4,0.1098401456435849,0.974511576420785,0.9412252690570876,0.9412252690570876
