Año,Mes,Semana del mes,Semana,Ubigeo,HV201,HV205,HV213,HV214,HV215,SH49,SH227,HV270,HV225,HV237,SH48,SH50
2023,9,1,36,150128,,,,,,,,,,,,
2023,9,1,36,150129,,,,,,,,,,,,
2023,9,1,36,150130,,,,,,,,,,,,
2023,9,1,36,150131,,,,,,,,,,,,
2023,9,1,36,150132,,,,,,,,,,,,
2023,9,1,36,150133,,,,,,,,,,,,
2023,9,1,36,150134,,,,,,,,,,,,
2023,9,1,36,150135,,,,,,,,,,,,
2023,9,1,36,150136,,,,,,,,,,,,
2023,9,1,36,150137,,,,,,,,,,,,
2023,9,1,36,150138,,,,,,,,,,,,
2023,9,1,36,150139,,,,,,,,,,,,
2023,9,1,36,150140,,,,,,,,,,,,
2023,9,1,36,150141,,,,,,,,,,,,
2023,9,1,36,70106,,,,,,,,,,,,
2023,9,1,36,150142,,,,,,,,,,,,
2023,9,1,36,150143,,,,,,,,,,,,
2023,9,2,37,150102,,,,,,,,,,,,
2023,9,2,37,150103,,,,,,,,,,,,
2023,9,2,37,150104,,,,,,,,,,,,
2023,9,2,37,70102,,,,,,,,,,,,
2023,9,2,37,150105,,,,,,,,,,,,
2023,9,2,37,70101,,,,,,,,,,,,
2023,9,2,37,150106,,,,,,,,,,,,
2023,9,2,37,70103,,,,,,,,,,,,
2023,9,2,37,150107,,,,,,,,,,,,
2023,9,2,37,150108,,,,,,,,,,,,
2023,9,2,37,150109,,,,,,,,,,,,
2023,9,2,37,150110,,,,,,,,,,,,
2023,9,2,37,150111,,,,,,,,,,,,
2023,9,2,37,150112,,,,,,,,,,,,
2023,9,2,37,150113,,,,,,,,,,,,
2023,9,2,37,150114,,,,,,,,,,,,
2023,9,2,37,70104,,,,,,,,,,,,
2023,9,2,37,70105,,,,,,,,,,,,
2023,9,2,37,150115,,,,,,,,,,,,
2023,9,2,37,150101,,,,,,,,,,,,
2023,9,2,37,150116,,,,,,,,,,,,
2023,9,2,37,150117,,,,,,,,,,,,
2023,9,2,37,150118,,,,,,,,,,,,
2023,9,2,37,150119,,,,,,,,,,,,
2023,9,2,37,150120,,,,,,,,,,,,
2023,9,2,37,70107,,,,,,,,,,,,
2023,9,2,37,150122,,,,,,,,,,,,
2023,9,2,37,150123,,,,,,,,,,,,
2023,9,2,37,150124,,,,,,,,,,,,
2023,9,2,37,150121,,,,,,,,,,,,
2023,9,2,37,150125,,,,,,,,,,,,
2023,9,2,37,150126,,,,,,,,,,,,
2023,9,2,37,150127,,,,,,,,,,,,
2023,9,2,37,150128,,,,,,,,,,,,
2023,9,2,37,150129,,,,,,,,,,,,
2023,9,2,37,150130,,,,,,,,,,,,
2023,9,2,37,150131,,,,,,,,,,,,
2023,9,2,37,150132,,,,,,,,,,,,
2023,9,2,37,150133,,,,,,,,,,,,
2023,9,2,37,150134,,,,,,,,,,,,
2023,9,2,37,150135,,,,,,,,,,,,
2023,9,2,37,150136,,,,,,,,,,,,
2023,9,2,37,150137,,,,,,,,,,,,
2023,9,2,37,150138,,,,,,,,,,,,
2023,9,2,37,150139,,,,,,,,,,,,
2023,9,2,37,150140,,,,,,,,,,,,
2023,9,2,37,150141,,,,,,,,,,,,
2023,9,2,37,70106,,,,,,,,,,,,
2023,9,2,37,150142,,,,,,,,,,,,
2023,9,2,37,150143,,,,,,,,,,,,
2023,9,3,38,150102,,,,,,,,,,,,
2023,9,3,38,150103,,,,,,,,,,,,
2023,9,3,38,150104,,,,,,,,,,,,
2023,9,3,38,70102,,,,,,,,,,,,
2023,9,3,38,150105,,,,,,,,,,,,
2023,9,3,38,70101,,,,,,,,,,,,
2023,9,3,38,150106,,,,,,,,,,,,
2023,9,3,38,70103,,,,,,,,,,,,
2023,9,3,38,150107,,,,,,,,,,,,
2023,9,3,38,150108,,,,,,,,,,,,
2023,9,3,38,150109,,,,,,,,,,,,
2023,9,3,38,150110,,,,,,,,,,,,
2023,9,3,38,150111,,,,,,,,,,,,
2023,9,3,38,150112,,,,,,,,,,,,
2023,9,3,38,150113,,,,,,,,,,,,
2023,9,3,38,150114,,,,,,,,,,,,
2023,9,3,38,70104,,,,,,,,,,,,
2023,9,3,38,70105,,,,,,,,,,,,
2023,9,3,38,150115,,,,,,,,,,,,
2023,9,3,38,150101,,,,,,,,,,,,
2023,9,3,38,150116,,,,,,,,,,,,
2023,9,3,38,150117,,,,,,,,,,,,
2023,9,3,38,150118,,,,,,,,,,,,
2023,9,3,38,150119,,,,,,,,,,,,
2023,9,3,38,150120,,,,,,,,,,,,
2023,9,3,38,70107,,,,,,,,,,,,
2023,9,3,38,150122,,,,,,,,,,,,
2023,9,3,38,150123,,,,,,,,,,,,
2023,9,3,38,150124,,,,,,,,,,,,
2023,9,3,38,150121,,,,,,,,,,,,
2023,9,3,38,150125,,,,,,,,,,,,
2023,9,3,38,150126,,,,,,,,,,,,
2023,9,3,38,150127,,,,,,,,,,,,
2023,9,3,38,150128,,,,,,,,,,,,
2023,9,3,38,150129,,,,,,,,,,,,
2023,9,3,38,150130,,,,,,,,,,,,
2023,9,3,38,150131,,,,,,,,,,,,
2023,9,3,38,150132,,,,,,,,,,,,
2023,9,3,38,150133,,,,,,,,,,,,
2023,9,3,38,150134,,,,,,,,,,,,
2023,9,3,38,150135,,,,,,,,,,,,
2023,9,3,38,150136,,,,,,,,,,,,
2023,9,3,38,150137,,,,,,,,,,,,
2023,9,3,38,150138,,,,,,,,,,,,
2023,9,3,38,150139,,,,,,,,,,,,
2023,9,3,38,150140,,,,,,,,,,,,
2023,9,3,38,150141,,,,,,,,,,,,
2023,9,3,38,70106,,,,,,,,,,,,
2023,9,3,38,150142,,,,,,,,,,,,
2023,9,3,38,150143,,,,,,,,,,,,
2023,9,4,39,150102,,,,,,,,,,,,
2023,9,4,39,150103,,,,,,,,,,,,
2023,9,4,39,150104,,,,,,,,,,,,
2023,9,4,39,70102,,,,,,,,,,,,
2023,9,4,39,150105,,,,,,,,,,,,
2023,9,4,39,70101,,,,,,,,,,,,
2023,9,4,39,150106,,,,,,,,,,,,
2023,9,4,39,70103,,,,,,,,,,,,
2023,9,4,39,150107,,,,,,,,,,,,
2023,9,4,39,150108,,,,,,,,,,,,
2023,9,4,39,150109,,,,,,,,,,,,
2023,9,4,39,150110,,,,,,,,,,,,
2023,9,4,39,150111,,,,,,,,,,,,
2023,9,4,39,150112,,,,,,,,,,,,
2023,9,4,39,150113,,,,,,,,,,,,
2023,9,4,39,150114,,,,,,,,,,,,
2023,9,4,39,70104,,,,,,,,,,,,
2023,9,4,39,70105,,,,,,,,,,,,
2023,9,4,39,150115,,,,,,,,,,,,
2023,9,4,39,150101,,,,,,,,,,,,
2023,9,4,39,150116,,,,,,,,,,,,
2023,9,4,39,150117,,,,,,,,,,,,
2023,9,4,39,150118,,,,,,,,,,,,
2023,9,4,39,150119,,,,,,,,,,,,
2023,9,4,39,150120,,,,,,,,,,,,
2023,9,4,39,70107,,,,,,,,,,,,
2023,9,4,39,150122,,,,,,,,,,,,
2023,9,4,39,150123,,,,,,,,,,,,
2023,9,4,39,150124,,,,,,,,,,,,
2023,9,4,39,150121,,,,,,,,,,,,
2023,9,4,39,150125,,,,,,,,,,,,
2023,9,4,39,150126,,,,,,,,,,,,
2023,9,4,39,150127,,,,,,,,,,,,
2023,9,4,39,150128,,,,,,,,,,,,
2023,9,4,39,150129,,,,,,,,,,,,
2023,9,4,39,150130,,,,,,,,,,,,
2023,9,4,39,150131,,,,,,,,,,,,
2023,9,4,39,150132,,,,,,,,,,,,
2023,9,4,39,150133,,,,,,,,,,,,
2023,9,4,39,150134,,,,,,,,,,,,
2023,9,4,39,150135,,,,,,,,,,,,
2023,9,4,39,150136,,,,,,,,,,,,
2023,9,4,39,150137,,,,,,,,,,,,
2023,9,4,39,150138,,,,,,,,,,,,
2023,9,4,39,150139,,,,,,,,,,,,
2023,9,4,39,150140,,,,,,,,,,,,
2023,9,4,39,150141,,,,,,,,,,,,
2023,9,4,39,70106,,,,,,,,,,,,
2023,9,4,39,150142,,,,,,,,,,,,
2023,9,4,39,150143,,,,,,,,,,,,
2023,10,1,40,150102,,,,,,,,,,,,
2023,10,1,40,150103,,,,,,,,,,,,
2023,10,1,40,150104,,,,,,,,,,,,
2023,10,1,40,70102,,,,,,,,,,,,
2023,10,1,40,150105,,,,,,,,,,,,
2023,10,1,40,70101,,,,,,,,,,,,
2023,10,1,40,150106,,,,,,,,,,,,
2023,10,1,40,70103,,,,,,,,,,,,
2023,10,1,40,150107,,,,,,,,,,,,
2023,10,1,40,150108,,,,,,,,,,,,
2023,10,1,40,150109,,,,,,,,,,,,
2023,10,1,40,150110,,,,,,,,,,,,
2023,10,1,40,150111,,,,,,,,,,,,
2023,10,1,40,150112,,,,,,,,,,,,
2023,10,1,40,150113,,,,,,,,,,,,
2023,10,1,40,150114,,,,,,,,,,,,
2023,10,1,40,70104,,,,,,,,,,,,
2023,10,1,40,70105,,,,,,,,,,,,
2023,10,1,40,150115,,,,,,,,,,,,
2023,10,1,40,150101,,,,,,,,,,,,
2023,10,1,40,150116,,,,,,,,,,,,
2023,10,1,40,150117,,,,,,,,,,,,
2023,10,1,40,150118,,,,,,,,,,,,
2023,10,1,40,150119,,,,,,,,,,,,
2023,10,1,40,150120,,,,,,,,,,,,
2023,10,1,40,70107,,,,,,,,,,,,
2023,10,1,40,150122,,,,,,,,,,,,
2023,10,1,40,150123,,,,,,,,,,,,
2023,10,1,40,150124,,,,,,,,,,,,
2023,10,1,40,150121,,,,,,,,,,,,
2023,10,1,40,150125,,,,,,,,,,,,
2023,10,1,40,150126,,,,,,,,,,,,
2023,10,1,40,150127,,,,,,,,,,,,
2023,10,1,40,150128,,,,,,,,,,,,
2023,10,1,40,150129,,,,,,,,,,,,
2023,10,1,40,150130,,,,,,,,,,,,
2023,10,1,40,150131,,,,,,,,,,,,
2023,10,1,40,150132,,,,,,,,,,,,
2023,10,1,40,150133,,,,,,,,,,,,
2023,10,1,40,150134,,,,,,,,,,,,
2023,10,1,40,150135,,,,,,,,,,,,
2023,10,1,40,150136,,,,,,,,,,,,
2023,10,1,40,150137,,,,,,,,,,,,
2023,10,1,40,150138,,,,,,,,,,,,
2023,10,1,40,150139,,,,,,,,,,,,
2023,10,1,40,150140,,,,,,,,,,,,
2023,10,1,40,150141,,,,,,,,,,,,
2023,10,1,40,70106,,,,,,,,,,,,
2023,10,1,40,150142,,,,,,,,,,,,
2023,10,1,40,150143,,,,,,,,,,,,
2023,10,2,41,150102,,,,,,,,,,,,
2023,10,2,41,150103,,,,,,,,,,,,
2023,10,2,41,150104,,,,,,,,,,,,
2023,10,2,41,70102,,,,,,,,,,,,
2023,10,2,41,150105,,,,,,,,,,,,
2023,10,2,41,70101,,,,,,,,,,,,
2023,10,2,41,150106,,,,,,,,,,,,
2023,10,2,41,70103,,,,,,,,,,,,
2023,10,2,41,150107,,,,,,,,,,,,
2023,10,2,41,150108,,,,,,,,,,,,
2023,10,2,41,150109,,,,,,,,,,,,
2023,10,2,41,150110,,,,,,,,,,,,
2023,10,2,41,150111,,,,,,,,,,,,
2023,10,2,41,150112,,,,,,,,,,,,
2023,10,2,41,150113,,,,,,,,,,,,
2023,10,2,41,150114,,,,,,,,,,,,
2023,10,2,41,70104,,,,,,,,,,,,
2023,10,2,41,70105,,,,,,,,,,,,
2023,10,2,41,150115,,,,,,,,,,,,
2023,10,2,41,150101,,,,,,,,,,,,
2023,10,2,41,150116,,,,,,,,,,,,
2023,10,2,41,150117,,,,,,,,,,,,
2023,10,2,41,150118,,,,,,,,,,,,
2023,10,2,41,150119,,,,,,,,,,,,
2023,10,2,41,150120,,,,,,,,,,,,
2023,10,2,41,70107,,,,,,,,,,,,
2023,10,2,41,150122,,,,,,,,,,,,
2023,10,2,41,150123,,,,,,,,,,,,
2023,10,2,41,150124,,,,,,,,,,,,
2023,10,2,41,150121,,,,,,,,,,,,
2023,10,2,41,150125,,,,,,,,,,,,
2023,10,2,41,150126,,,,,,,,,,,,
2023,10,2,41,150127,,,,,,,,,,,,
2023,10,2,41,150128,,,,,,,,,,,,
2023,10,2,41,150129,,,,,,,,,,,,
2023,10,2,41,150130,,,,,,,,,,,,
2023,10,2,41,150131,,,,,,,,,,,,
2023,10,2,41,150132,,,,,,,,,,,,
2023,10,2,41,150133,,,,,,,,,,,,
2023,10,2,41,150134,,,,,,,,,,,,
2023,10,2,41,150135,,,,,,,,,,,,
2023,10,2,41,150136,,,,,,,,,,,,
2023,10,2,41,150137,,,,,,,,,,,,
2023,10,2,41,150138,,,,,,,,,,,,
2023,10,2,41,150139,,,,,,,,,,,,
2023,10,2,41,150140,,,,,,,,,,,,
2023,10,2,41,150141,,,,,,,,,,,,
2023,10,2,41,70106,,,,,,,,,,,,
2023,10,2,41,150142,,,,,,,,,,,,
2023,10,2,41,150143,,,,,,,,,,,,
2023,10,3,42,150102,,,,,,,,,,,,
2023,10,3,42,150103,,,,,,,,,,,,
2023,10,3,42,150104,,,,,,,,,,,,
2023,10,3,42,70102,,,,,,,,,,,,
2023,10,3,42,150105,,,,,,,,,,,,
2023,10,3,42,70101,,,,,,,,,,,,
2023,10,3,42,150106,,,,,,,,,,,,
2023,10,3,42,70103,,,,,,,,,,,,
2023,10,3,42,150107,,,,,,,,,,,,
2023,10,3,42,150108,,,,,,,,,,,,
2023,10,3,42,150109,,,,,,,,,,,,
2023,10,3,42,150110,,,,,,,,,,,,
2023,10,3,42,150111,,,,,,,,,,,,
2023,10,3,42,150112,,,,,,,,,,,,
2023,10,3,42,150113,,,,,,,,,,,,
2023,10,3,42,150114,,,,,,,,,,,,
2023,10,3,42,70104,,,,,,,,,,,,
2023,10,3,42,70105,,,,,,,,,,,,
2023,10,3,42,150115,,,,,,,,,,,,
2023,10,3,42,150101,,,,,,,,,,,,
2023,10,3,42,150116,,,,,,,,,,,,
2023,10,3,42,150117,,,,,,,,,,,,
2023,10,3,42,150118,,,,,,,,,,,,
2023,10,3,42,150119,,,,,,,,,,,,
2023,10,3,42,150120,,,,,,,,,,,,
2023,10,3,42,70107,,,,,,,,,,,,
2023,10,3,42,150122,,,,,,,,,,,,
2023,10,3,42,150123,,,,,,,,,,,,
2023,10,3,42,150124,,,,,,,,,,,,
2023,10,3,42,150121,,,,,,,,,,,,
2023,10,3,42,150125,,,,,,,,,,,,
2023,10,3,42,150126,,,,,,,,,,,,
2023,10,3,42,150127,,,,,,,,,,,,
2023,10,3,42,150128,,,,,,,,,,,,
2023,10,3,42,150129,,,,,,,,,,,,
2023,10,3,42,150130,,,,,,,,,,,,
2023,10,3,42,150131,,,,,,,,,,,,
2023,10,3,42,150132,,,,,,,,,,,,
2023,10,3,42,150133,,,,,,,,,,,,
2023,10,3,42,150134,,,,,,,,,,,,
2023,10,3,42,150135,,,,,,,,,,,,
2023,10,3,42,150136,,,,,,,,,,,,
2023,10,3,42,150137,,,,,,,,,,,,
2023,10,3,42,150138,,,,,,,,,,,,
2023,10,3,42,150139,,,,,,,,,,,,
2023,10,3,42,150140,,,,,,,,,,,,
2023,10,3,42,150141,,,,,,,,,,,,
2023,10,3,42,70106,,,,,,,,,,,,
2023,10,3,42,150142,,,,,,,,,,,,
2023,10,3,42,150143,,,,,,,,,,,,
2023,10,4,43,150102,,,,,,,,,,,,
2023,10,4,43,150103,,,,,,,,,,,,
2023,10,4,43,150104,,,,,,,,,,,,
2023,10,4,43,70102,,,,,,,,,,,,
2023,10,4,43,150105,,,,,,,,,,,,
2023,10,4,43,70101,,,,,,,,,,,,
2023,10,4,43,150106,,,,,,,,,,,,
2023,10,4,43,70103,,,,,,,,,,,,
2023,10,4,43,150107,,,,,,,,,,,,
2023,10,4,43,150108,,,,,,,,,,,,
2023,10,4,43,150109,,,,,,,,,,,,
2023,10,4,43,150110,,,,,,,,,,,,
2023,10,4,43,150111,,,,,,,,,,,,
2023,10,4,43,150112,,,,,,,,,,,,
2023,10,4,43,150113,,,,,,,,,,,,
2023,10,4,43,150114,,,,,,,,,,,,
2023,10,4,43,70104,,,,,,,,,,,,
2023,10,4,43,70105,,,,,,,,,,,,
2023,10,4,43,150115,,,,,,,,,,,,
2023,10,4,43,150101,,,,,,,,,,,,
2023,10,4,43,150116,,,,,,,,,,,,
2023,10,4,43,150117,,,,,,,,,,,,
2023,10,4,43,150118,,,,,,,,,,,,
2023,10,4,43,150119,,,,,,,,,,,,
2023,10,4,43,150120,,,,,,,,,,,,
2023,10,4,43,70107,,,,,,,,,,,,
2023,10,4,43,150122,,,,,,,,,,,,
2023,10,4,43,150123,,,,,,,,,,,,
2023,10,4,43,150124,,,,,,,,,,,,
2023,10,4,43,150121,,,,,,,,,,,,
2023,10,4,43,150125,,,,,,,,,,,,
2023,10,4,43,150126,,,,,,,,,,,,
2023,10,4,43,150127,,,,,,,,,,,,
2023,10,4,43,150128,,,,,,,,,,,,
2023,10,4,43,150129,,,,,,,,,,,,
2023,10,4,43,150130,,,,,,,,,,,,
2023,10,4,43,150131,,,,,,,,,,,,
2023,10,4,43,150132,,,,,,,,,,,,
2023,10,4,43,150133,,,,,,,,,,,,
2023,10,4,43,150134,,,,,,,,,,,,
2023,10,4,43,150135,,,,,,,,,,,,
2023,10,4,43,150136,,,,,,,,,,,,
2023,10,4,43,150137,,,,,,,,,,,,
2023,10,4,43,150138,,,,,,,,,,,,
2023,10,4,43,150139,,,,,,,,,,,,
2023,10,4,43,150140,,,,,,,,,,,,
2023,10,4,43,150141,,,,,,,,,,,,
2023,10,4,43,70106,,,,,,,,,,,,
2023,10,4,43,150142,,,,,,,,,,,,
2023,10,4,43,150143,,,,,,,,,,,,
2023,10,5,44,150102,,,,,,,,,,,,
2023,10,5,44,150103,,,,,,,,,,,,
2023,10,5,44,150104,,,,,,,,,,,,
2023,10,5,44,70102,,,,,,,,,,,,
2023,10,5,44,150105,,,,,,,,,,,,
2023,10,5,44,70101,,,,,,,,,,,,
2023,10,5,44,150106,,,,,,,,,,,,
2023,10,5,44,70103,,,,,,,,,,,,
2023,10,5,44,150107,,,,,,,,,,,,
2023,10,5,44,150108,,,,,,,,,,,,
2023,10,5,44,150109,,,,,,,,,,,,
2023,10,5,44,150110,,,,,,,,,,,,
2023,10,5,44,150111,,,,,,,,,,,,
2023,10,5,44,150112,,,,,,,,,,,,
2023,10,5,44,150113,,,,,,,,,,,,
2023,10,5,44,150114,,,,,,,,,,,,
2023,10,5,44,70104,,,,,,,,,,,,
2023,10,5,44,70105,,,,,,,,,,,,
2023,10,5,44,150115,,,,,,,,,,,,
2023,10,5,44,150101,,,,,,,,,,,,
2023,10,5,44,150116,,,,,,,,,,,,
2023,10,5,44,150117,,,,,,,,,,,,
2023,10,5,44,150118,,,,,,,,,,,,
2023,10,5,44,150119,,,,,,,,,,,,
2023,10,5,44,150120,,,,,,,,,,,,
2023,10,5,44,70107,,,,,,,,,,,,
2023,10,5,44,150122,,,,,,,,,,,,
2023,10,5,44,150123,,,,,,,,,,,,
2023,10,5,44,150124,,,,,,,,,,,,
2023,10,5,44,150121,,,,,,,,,,,,
2023,10,5,44,150125,,,,,,,,,,,,
2023,10,5,44,150126,,,,,,,,,,,,
2023,10,5,44,150127,,,,,,,,,,,,
2023,10,5,44,150128,,,,,,,,,,,,
2023,10,5,44,150129,,,,,,,,,,,,
2023,10,5,44,150130,,,,,,,,,,,,
2023,10,5,44,150131,,,,,,,,,,,,
2023,10,5,44,150132,,,,,,,,,,,,
2023,10,5,44,150133,,,,,,,,,,,,
2023,10,5,44,150134,,,,,,,,,,,,
2023,10,5,44,150135,,,,,,,,,,,,
2023,10,5,44,150136,,,,,,,,,,,,
2023,10,5,44,150137,,,,,,,,,,,,
2023,10,5,44,150138,,,,,,,,,,,,
2023,10,5,44,150139,,,,,,,,,,,,
2023,10,5,44,150140,,,,,,,,,,,,
2023,10,5,44,150141,,,,,,,,,,,,
2023,10,5,44,70106,,,,,,,,,,,,
2023,10,5,44,150142,,,,,,,,,,,,
2023,10,5,44,150143,,,,,,,,,,,,
2023,11,1,45,150102,,,,,,,,,,,,
2023,11,1,45,150103,,,,,,,,,,,,
2023,11,1,45,150104,,,,,,,,,,,,
2023,11,1,45,70102,,,,,,,,,,,,
2023,11,1,45,150105,,,,,,,,,,,,
2023,11,1,45,70101,,,,,,,,,,,,
2023,11,1,45,150106,,,,,,,,,,,,
2023,11,1,45,70103,,,,,,,,,,,,
2023,11,1,45,150107,,,,,,,,,,,,
2023,11,1,45,150108,,,,,,,,,,,,
2023,11,1,45,150109,,,,,,,,,,,,
2023,11,1,45,150110,,,,,,,,,,,,
2023,11,1,45,150111,,,,,,,,,,,,
2023,11,1,45,150112,,,,,,,,,,,,
2023,11,1,45,150113,,,,,,,,,,,,
2023,11,1,45,150114,,,,,,,,,,,,
2023,11,1,45,70104,,,,,,,,,,,,
2023,11,1,45,70105,,,,,,,,,,,,
2023,11,1,45,150115,,,,,,,,,,,,
2023,11,1,45,150101,,,,,,,,,,,,
2023,11,1,45,150116,,,,,,,,,,,,
2023,11,1,45,150117,,,,,,,,,,,,
2023,11,1,45,150118,,,,,,,,,,,,
2023,11,1,45,150119,,,,,,,,,,,,
2023,11,1,45,150120,,,,,,,,,,,,
2023,11,1,45,70107,,,,,,,,,,,,
2023,11,1,45,150122,,,,,,,,,,,,
2023,11,1,45,150123,,,,,,,,,,,,
2023,11,1,45,150124,,,,,,,,,,,,
2023,11,1,45,150121,,,,,,,,,,,,
2023,11,1,45,150125,,,,,,,,,,,,
2023,11,1,45,150126,,,,,,,,,,,,
2023,11,1,45,150127,,,,,,,,,,,,
2023,11,1,45,150128,,,,,,,,,,,,
2023,11,1,45,150129,,,,,,,,,,,,
2023,11,1,45,150130,,,,,,,,,,,,
2023,11,1,45,150131,,,,,,,,,,,,
2023,11,1,45,150132,,,,,,,,,,,,
2023,11,1,45,150133,,,,,,,,,,,,
2023,11,1,45,150134,,,,,,,,,,,,
2023,11,1,45,150135,,,,,,,,,,,,
2023,11,1,45,150136,,,,,,,,,,,,
2023,11,1,45,150137,,,,,,,,,,,,
2023,11,1,45,150138,,,,,,,,,,,,
2023,11,1,45,150139,,,,,,,,,,,,
2023,11,1,45,150140,,,,,,,,,,,,
2023,11,1,45,150141,,,,,,,,,,,,
2023,11,1,45,70106,,,,,,,,,,,,
2023,11,1,45,150142,,,,,,,,,,,,
2023,11,1,45,150143,,,,,,,,,,,,
2023,11,2,46,150102,,,,,,,,,,,,
2023,11,2,46,150103,,,,,,,,,,,,
2023,11,2,46,150104,,,,,,,,,,,,
2023,11,2,46,70102,,,,,,,,,,,,
2023,11,2,46,150105,,,,,,,,,,,,
2023,11,2,46,70101,,,,,,,,,,,,
2023,11,2,46,150106,,,,,,,,,,,,
2023,11,2,46,70103,,,,,,,,,,,,
2023,11,2,46,150107,,,,,,,,,,,,
2023,11,2,46,150108,,,,,,,,,,,,
2023,11,2,46,150109,,,,,,,,,,,,
2023,11,2,46,150110,,,,,,,,,,,,
2023,11,2,46,150111,,,,,,,,,,,,
2023,11,2,46,150112,,,,,,,,,,,,
2023,11,2,46,150113,,,,,,,,,,,,
2023,11,2,46,150114,,,,,,,,,,,,
2023,11,2,46,70104,,,,,,,,,,,,
2023,11,2,46,70105,,,,,,,,,,,,
2023,11,2,46,150115,,,,,,,,,,,,
2023,11,2,46,150101,,,,,,,,,,,,
2023,11,2,46,150116,,,,,,,,,,,,
2023,11,2,46,150117,,,,,,,,,,,,
2023,11,2,46,150118,,,,,,,,,,,,
2023,11,2,46,150119,,,,,,,,,,,,
2023,11,2,46,150120,,,,,,,,,,,,
2023,11,2,46,70107,,,,,,,,,,,,
2023,11,2,46,150122,,,,,,,,,,,,
2023,11,2,46,150123,,,,,,,,,,,,
2023,11,2,46,150124,,,,,,,,,,,,
2023,11,2,46,150121,,,,,,,,,,,,
2023,11,2,46,150125,,,,,,,,,,,,
2023,11,2,46,150126,,,,,,,,,,,,
2023,11,2,46,150127,,,,,,,,,,,,
2023,11,2,46,150128,,,,,,,,,,,,
2023,11,2,46,150129,,,,,,,,,,,,
2023,11,2,46,150130,,,,,,,,,,,,
2023,11,2,46,150131,,,,,,,,,,,,
2023,11,2,46,150132,,,,,,,,,,,,
2023,11,2,46,150133,,,,,,,,,,,,
2023,11,2,46,150134,,,,,,,,,,,,
2023,11,2,46,150135,,,,,,,,,,,,
2023,11,2,46,150136,,,,,,,,,,,,
2023,11,2,46,150137,,,,,,,,,,,,
2023,11,2,46,150138,,,,,,,,,,,,
2023,11,2,46,150139,,,,,,,,,,,,
2023,11,2,46,150140,,,,,,,,,,,,
2023,11,2,46,150141,,,,,,,,,,,,
2023,11,2,46,70106,,,,,,,,,,,,
2023,11,2,46,150142,,,,,,,,,,,,
2023,11,2,46,150143,,,,,,,,,,,,
2023,11,3,47,150102,,,,,,,,,,,,
2023,11,3,47,150103,,,,,,,,,,,,
2023,11,3,47,150104,,,,,,,,,,,,
2023,11,3,47,70102,,,,,,,,,,,,
2023,11,3,47,150105,,,,,,,,,,,,
2023,11,3,47,70101,,,,,,,,,,,,
2023,11,3,47,150106,,,,,,,,,,,,
2023,11,3,47,70103,,,,,,,,,,,,
2023,11,3,47,150107,,,,,,,,,,,,
2023,11,3,47,150108,,,,,,,,,,,,
2023,11,3,47,150109,,,,,,,,,,,,
2023,11,3,47,150110,,,,,,,,,,,,
2023,11,3,47,150111,,,,,,,,,,,,
2023,11,3,47,150112,,,,,,,,,,,,
2023,11,3,47,150113,,,,,,,,,,,,
2023,11,3,47,150114,,,,,,,,,,,,
2023,11,3,47,70104,,,,,,,,,,,,
2023,11,3,47,70105,,,,,,,,,,,,
2023,11,3,47,150115,,,,,,,,,,,,
2023,11,3,47,150101,,,,,,,,,,,,
2023,11,3,47,150116,,,,,,,,,,,,
2023,11,3,47,150117,,,,,,,,,,,,
2023,11,3,47,150118,,,,,,,,,,,,
2023,11,3,47,150119,,,,,,,,,,,,
2023,11,3,47,150120,,,,,,,,,,,,
2023,11,3,47,70107,,,,,,,,,,,,
2023,11,3,47,150122,,,,,,,,,,,,
2023,11,3,47,150123,,,,,,,,,,,,
2023,11,3,47,150124,,,,,,,,,,,,
2023,11,3,47,150121,,,,,,,,,,,,
2023,11,3,47,150125,,,,,,,,,,,,
2023,11,3,47,150126,,,,,,,,,,,,
2023,11,3,47,150127,,,,,,,,,,,,
2023,11,3,47,150128,,,,,,,,,,,,
2023,11,3,47,150129,,,,,,,,,,,,
2023,11,3,47,150130,,,,,,,,,,,,
2023,11,3,47,150131,,,,,,,,,,,,
2023,11,3,47,150132,,,,,,,,,,,,
2023,11,3,47,150133,,,,,,,,,,,,
2023,11,3,47,150134,,,,,,,,,,,,
2023,11,3,47,150135,,,,,,,,,,,,
2023,11,3,47,150136,,,,,,,,,,,,
2023,11,3,47,150137,,,,,,,,,,,,
2023,11,3,47,150138,,,,,,,,,,,,
2023,11,3,47,150139,,,,,,,,,,,,
2023,11,3,47,150140,,,,,,,,,,,,
2023,11,3,47,150141,,,,,,,,,,,,
2023,11,3,47,70106,,,,,,,,,,,,
2023,11,3,47,150142,,,,,,,,,,,,
2023,11,3,47,150143,,,,,,,,,,,,
2023,11,4,48,150102,,,,,,,,,,,,
2023,11,4,48,150103,,,,,,,,,,,,
2023,11,4,48,150104,,,,,,,,,,,,
2023,11,4,48,70102,,,,,,,,,,,,
2023,11,4,48,150105,,,,,,,,,,,,
2023,11,4,48,70101,,,,,,,,,,,,
2023,11,4,48,150106,,,,,,,,,,,,
2023,11,4,48,70103,,,,,,,,,,,,
2023,11,4,48,150107,,,,,,,,,,,,
2023,11,4,48,150108,,,,,,,,,,,,
2023,11,4,48,150109,,,,,,,,,,,,
2023,11,4,48,150110,,,,,,,,,,,,
2023,11,4,48,150111,,,,,,,,,,,,
