Año,Mes,Semana del mes,Semana,Ubigeo,P129G,P142A,P172C_1,P172C_2,P129B,P172B_1,P172B_2,P172D,P172G,P908_5,P908_6,P908_7,P908_8,P908_9,P910_1,P910_2,P910_3,P910_4
2022,7,1,27,150143,1.0,1.0,,2.0,1.0,0.0,1.0,0.6666666666666666,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.7777777777777778,0.8888888888888888,0.6666666666666666,0.1111111111111111,0.0,0.0,0.2222222222222222
2022,7,2,28,150102,,,,,,,,,,,,,,,,,,
2022,7,2,28,150103,,,,,,,,,,,,,,,,,,
2022,7,2,28,150104,,,,,,,,,,,,,,,,,,
2022,7,2,28,70102,,,,,,,,,,,,,,,,,,
2022,7,2,28,150105,,,,,,,,,,,,,,,,,,
2022,7,2,28,70101,,,,,,,,,,,,,,,,,,
2022,7,2,28,150106,,,,,,,,,,,,,,,,,,
2022,7,2,28,70103,,,,,,,,,,,,,,,,,,
2022,7,2,28,150107,,,,,,,,,,,,,,,,,,
2022,7,2,28,150108,,,,,,,,,,,,,,,,,,
2022,7,2,28,150109,,,,,,,,,,,,,,,,,,
2022,7,2,28,150110,,,,,,,,,,,,,,,,,,
2022,7,2,28,150111,,,,,,,,,,,,,,,,,,
2022,7,2,28,150112,,,,,,,,,,,,,,,,,,
2022,7,2,28,150113,,,,,,,,,,,,,,,,,,
2022,7,2,28,150114,,,,,,,,,,,,,,,,,,
2022,7,2,28,70104,,,,,,,,,,,,,,,,,,
2022,7,2,28,70105,,,,,,,,,,,,,,,,,,
2022,7,2,28,150115,,,,,,,,,,,,,,,,,,
2022,7,2,28,150101,,,,,,,,,,,,,,,,,,
2022,7,2,28,150116,,,,,,,,,,,,,,,,,,
2022,7,2,28,150117,,,,,,,,,,,,,,,,,,
2022,7,2,28,150118,,,,,,,,,,,,,,,,,,
2022,7,2,28,150119,,,,,,,,,,,,,,,,,,
2022,7,2,28,150120,,,,,,,,,,,,,,,,,,
2022,7,2,28,70107,,,,,,,,,,,,,,,,,,
2022,7,2,28,150122,,,,,,,,,,,,,,,,,,
2022,7,2,28,150123,,,,,,,,,,,,,,,,,,
2022,7,2,28,150124,,,,,,,,,,,,,,,,,,
2022,7,2,28,150121,,,,,,,,,,,,,,,,,,
2022,7,2,28,150125,,,,,,,,,,,,,,,,,,
2022,7,2,28,150126,,,,,,,,,,,,,,,,,,
2022,7,2,28,150127,,,,,,,,,,,,,,,,,,
2022,7,2,28,150128,,,,,,,,,,,,,,,,,,
2022,7,2,28,150129,,,,,,,,,,,,,,,,,,
2022,7,2,28,150130,,,,,,,,,,,,,,,,,,
2022,7,2,28,150131,,,,,,,,,,,,,,,,,,
2022,7,2,28,150132,,,,,,,,,,,,,,,,,,
2022,7,2,28,150133,,,,,,,,,,,,,,,,,,
2022,7,2,28,150134,,,,,,,,,,,,,,,,,,
2022,7,2,28,150135,,,,,,,,,,,,,,,,,,
2022,7,2,28,150136,,,,,,,,,,,,,,,,,,
2022,7,2,28,150137,,,,,,,,,,,,,,,,,,
2022,7,2,28,150138,,,,,,,,,,,,,,,,,,
2022,7,2,28,150139,,,,,,,,,,,,,,,,,,
2022,7,2,28,150140,,,,,,,,,,,,,,,,,,
2022,7,2,28,150141,,,,,,,,,,,,,,,,,,
2022,7,2,28,70106,,,,,,,,,,,,,,,,,,
2022,7,2,28,150142,,,,,,,,,,,,,,,,,,
2022,7,2,28,150143,,,,,,,,,,,,,,,,,,
2022,7,3,29,150102,,,,,,,,,,,,,,,,,,
2022,7,3,29,150103,,,,,,,,,,,,,,,,,,
2022,7,3,29,150104,,,,,,,,,,,,,,,,,,
2022,7,3,29,70102,,,,,,,,,,,,,,,,,,
2022,7,3,29,150105,,,,,,,,,,,,,,,,,,
2022,7,3,29,70101,,,,,,,,,,,,,,,,,,
2022,7,3,29,150106,,,,,,,,,,,,,,,,,,
2022,7,3,29,70103,,,,,,,,,,,,,,,,,,
2022,7,3,29,150107,,,,,,,,,,,,,,,,,,
2022,7,3,29,150108,,,,,,,,,,,,,,,,,,
2022,7,3,29,150109,,,,,,,,,,,,,,,,,,
2022,7,3,29,150110,,,,,,,,,,,,,,,,,,
2022,7,3,29,150111,,,,,,,,,,,,,,,,,,
2022,7,3,29,150112,,,,,,,,,,,,,,,,,,
2022,7,3,29,150113,,,,,,,,,,,,,,,,,,
2022,7,3,29,150114,,,,,,,,,,,,,,,,,,
2022,7,3,29,70104,,,,,,,,,,,,,,,,,,
2022,7,3,29,70105,,,,,,,,,,,,,,,,,,
2022,7,3,29,150115,,,,,,,,,,,,,,,,,,
2022,7,3,29,150101,,,,,,,,,,,,,,,,,,
2022,7,3,29,150116,,,,,,,,,,,,,,,,,,
2022,7,3,29,150117,,,,,,,,,,,,,,,,,,
2022,7,3,29,150118,,,,,,,,,,,,,,,,,,
2022,7,3,29,150119,,,,,,,,,,,,,,,,,,
2022,7,3,29,150120,,,,,,,,,,,,,,,,,,
2022,7,3,29,70107,,,,,,,,,,,,,,,,,,
2022,7,3,29,150122,,,,,,,,,,,,,,,,,,
2022,7,3,29,150123,,,,,,,,,,,,,,,,,,
2022,7,3,29,150124,,,,,,,,,,,,,,,,,,
2022,7,3,29,150121,,,,,,,,,,,,,,,,,,
2022,7,3,29,150125,,,,,,,,,,,,,,,,,,
2022,7,3,29,150126,,,,,,,,,,,,,,,,,,
2022,7,3,29,150127,,,,,,,,,,,,,,,,,,
2022,7,3,29,150128,,,,,,,,,,,,,,,,,,
2022,7,3,29,150129,,,,,,,,,,,,,,,,,,
2022,7,3,29,150130,,,,,,,,,,,,,,,,,,
2022,7,3,29,150131,,,,,,,,,,,,,,,,,,
2022,7,3,29,150132,,,,,,,,,,,,,,,,,,
2022,7,3,29,150133,,,,,,,,,,,,,,,,,,
2022,7,3,29,150134,,,,,,,,,,,,,,,,,,
2022,7,3,29,150135,,,,,,,,,,,,,,,,,,
2022,7,3,29,150136,,,,,,,,,,,,,,,,,,
2022,7,3,29,150137,,,,,,,,,,,,,,,,,,
2022,7,3,29,150138,,,,,,,,,,,,,,,,,,
2022,7,3,29,150139,,,,,,,,,,,,,,,,,,
2022,7,3,29,150140,,,,,,,,,,,,,,,,,,
2022,7,3,29,150141,,,,,,,,,,,,,,,,,,
2022,7,3,29,70106,,,,,,,,,,,,,,,,,,
2022,7,3,29,150142,,,,,,,,,,,,,,,,,,
2022,7,3,29,150143,,,,,,,,,,,,,,,,,,
2022,7,4,30,150102,,,,,,,,,,,,,,,,,,
2022,7,4,30,150103,,,,,,,,,,,,,,,,,,
2022,7,4,30,150104,,,,,,,,,,,,,,,,,,
2022,7,4,30,70102,,,,,,,,,,,,,,,,,,
2022,7,4,30,150105,,,,,,,,,,,,,,,,,,
2022,7,4,30,70101,,,,,,,,,,,,,,,,,,
2022,7,4,30,150106,,,,,,,,,,,,,,,,,,
2022,7,4,30,70103,,,,,,,,,,,,,,,,,,
2022,7,4,30,150107,,,,,,,,,,,,,,,,,,
2022,7,4,30,150108,,,,,,,,,,,,,,,,,,
2022,7,4,30,150109,,,,,,,,,,,,,,,,,,
2022,7,4,30,150110,,,,,,,,,,,,,,,,,,
2022,7,4,30,150111,,,,,,,,,,,,,,,,,,
2022,7,4,30,150112,,,,,,,,,,,,,,,,,,
2022,7,4,30,150113,,,,,,,,,,,,,,,,,,
2022,7,4,30,150114,,,,,,,,,,,,,,,,,,
2022,7,4,30,70104,,,,,,,,,,,,,,,,,,
2022,7,4,30,70105,,,,,,,,,,,,,,,,,,
2022,7,4,30,150115,,,,,,,,,,,,,,,,,,
2022,7,4,30,150101,,,,,,,,,,,,,,,,,,
2022,7,4,30,150116,,,,,,,,,,,,,,,,,,
2022,7,4,30,150117,,,,,,,,,,,,,,,,,,
2022,7,4,30,150118,,,,,,,,,,,,,,,,,,
2022,7,4,30,150119,,,,,,,,,,,,,,,,,,
2022,7,4,30,150120,,,,,,,,,,,,,,,,,,
2022,7,4,30,70107,,,,,,,,,,,,,,,,,,
2022,7,4,30,150122,,,,,,,,,,,,,,,,,,
2022,7,4,30,150123,,,,,,,,,,,,,,,,,,
2022,7,4,30,150124,,,,,,,,,,,,,,,,,,
2022,7,4,30,150121,,,,,,,,,,,,,,,,,,
2022,7,4,30,150125,,,,,,,,,,,,,,,,,,
2022,7,4,30,150126,,,,,,,,,,,,,,,,,,
2022,7,4,30,150127,,,,,,,,,,,,,,,,,,
2022,7,4,30,150128,,,,,,,,,,,,,,,,,,
2022,7,4,30,150129,,,,,,,,,,,,,,,,,,
2022,7,4,30,150130,,,,,,,,,,,,,,,,,,
2022,7,4,30,150131,,,,,,,,,,,,,,,,,,
2022,7,4,30,150132,,,,,,,,,,,,,,,,,,
2022,7,4,30,150133,,,,,,,,,,,,,,,,,,
2022,7,4,30,150134,,,,,,,,,,,,,,,,,,
2022,7,4,30,150135,,,,,,,,,,,,,,,,,,
2022,7,4,30,150136,,,,,,,,,,,,,,,,,,
2022,7,4,30,150137,,,,,,,,,,,,,,,,,,
2022,7,4,30,150138,,,,,,,,,,,,,,,,,,
2022,7,4,30,150139,,,,,,,,,,,,,,,,,,
2022,7,4,30,150140,,,,,,,,,,,,,,,,,,
2022,7,4,30,150141,,,,,,,,,,,,,,,,,,
2022,7,4,30,70106,,,,,,,,,,,,,,,,,,
2022,7,4,30,150142,,,,,,,,,,,,,,,,,,
2022,7,4,30,150143,,,,,,,,,,,,,,,,,,
2022,8,1,31,150102,,,,,,,,,,,,,,,,,,
2022,8,1,31,150103,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.1428571428571428,0.2857142857142857,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,8,1,31,150104,,,,,,,,,,,,,,,,,,
2022,8,1,31,70102,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.3,0.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,8,1,31,150105,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
2022,8,1,31,70101,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.4,0.16,1.0,0.0,0.06122448979591837,0.9795918367346939,0.04081632653061224,0.1020408163265306,0.0,0.0,0.0
2022,8,1,31,150106,,,,,,,,,,,,,,,,,,
2022,8,1,31,70103,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.125,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,8,1,31,150107,,,,,,,,,,,,,,,,,,
2022,8,1,31,150108,1.0,1.0,,3.0,1.0,0.0,1.0,0.1428571428571428,0.0,1.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.0,0.0,0.0
2022,8,1,31,150109,,,,,,,,,,,,,,,,,,
2022,8,1,31,150110,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.3888888888888889,0.1111111111111111,0.9444444444444444,0.0,0.1666666666666667,0.8888888888888888,0.0,0.0,0.0,0.0,0.0
2022,8,1,31,150111,,,,,,,,,,,,,,,,,,
2022,8,1,31,150112,,,,,,,,,,,,,,,,,,
2022,8,1,31,150113,,,,,,,,,,,,,,,,,,
2022,8,1,31,150114,,,,,,,,,,,,,,,,,,
2022,8,1,31,70104,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.25,0.375,1.0,0.0,0.0,1.0,0.0,0.125,0.0,0.0,0.0
2022,8,1,31,70105,,,,,,,,,,,,,,,,,,
2022,8,1,31,150115,1.0,1.0,3.0,3.0,0.875,1.0,1.0,0.25,0.125,1.0,0.0,0.0,1.0,0.0,0.1428571428571428,0.0,0.0,0.0
2022,8,1,31,150101,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.4,0.06666666666666667,1.0,0.0,0.0,1.0,0.06666666666666667,0.0,0.1333333333333333,0.0,0.2
2022,8,1,31,150116,,,,,,,,,,,,,,,,,,
2022,8,1,31,150117,,,,,,,,,,,,,,,,,,
2022,8,1,31,150118,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.5,0.1818181818181818,1.0,0.0,0.6190476190476191,0.5714285714285714,0.3809523809523809,0.04761904761904762,0.09523809523809523,0.04761904761904762,0.09523809523809523
2022,8,1,31,150119,,,,,,,,,,,,,,,,,,
2022,8,1,31,150120,,,,,,,,,,,,,,,,,,
2022,8,1,31,70107,1.0,1.0,3.0,3.0,1.0,0.25,1.0,0.625,0.25,0.875,0.0,0.625,0.25,0.0,0.0,0.25,0.0,0.0
2022,8,1,31,150122,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.3333333333333333,0.1666666666666667,1.0,0.3333333333333333,0.1666666666666667,1.0,0.0,0.0,0.0,0.0,0.0
2022,8,1,31,150123,1.0,5.0,2.0,3.0,0.0,1.0,1.0,0.7142857142857143,0.1428571428571428,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.1666666666666667,0.0,0.1666666666666667
2022,8,1,31,150124,,,,,,,,,,,,,,,,,,
2022,8,1,31,150121,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.2857142857142857,0.1428571428571428,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,8,1,31,150125,1.0,1.0,2.0,3.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.125,0.375,0.125,0.875,0.2916666666666667,0.625,0.0,0.0,0.0,0.08333333333333333
2022,8,1,31,150126,,,,,,,,,,,,,,,,,,
2022,8,1,31,150127,,,,,,,,,,,,,,,,,,
2022,8,1,31,150128,,,,,,,,,,,,,,,,,,
2022,8,1,31,150129,,,,,,,,,,,,,,,,,,
2022,8,1,31,150130,,,,,,,,,,,,,,,,,,
2022,8,1,31,150131,,,,,,,,,,,,,,,,,,
2022,8,1,31,150132,1.0,1.0,3.0,3.0,1.0,0.5294117647058824,1.0,0.4705882352941176,0.0,1.0,0.0,0.05882352941176471,1.0,0.0,0.05882352941176471,0.0,0.0,0.0
2022,8,1,31,150133,1.0,1.0,2.0,3.0,1.0,0.625,1.0,0.325,0.125,0.7948717948717948,0.0,0.2051282051282051,0.7692307692307693,0.2051282051282051,0.1538461538461539,0.05128205128205128,0.02564102564102564,0.1282051282051282
2022,8,1,31,150134,,,,,,,,,,,,,,,,,,
2022,8,1,31,150135,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.2,0.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,8,1,31,150136,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,8,1,31,150137,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.375,0.25,1.0,0.0,0.5,1.0,0.0,0.125,0.25,0.0,0.125
2022,8,1,31,150138,,,,,,,,,,,,,,,,,,
2022,8,1,31,150139,,,,,,,,,,,,,,,,,,
2022,8,1,31,150140,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,8,1,31,150141,,,,,,,,,,,,,,,,,,
2022,8,1,31,70106,1.0,1.0,3.0,3.0,1.0,0.8918918918918919,1.0,0.4864864864864865,0.1756756756756757,0.6575342465753424,0.0684931506849315,0.6027397260273972,0.5342465753424658,0.273972602739726,0.1232876712328767,0.1095890410958904,0.136986301369863,0.273972602739726
2022,8,1,31,150142,,,,,,,,,,,,,,,,,,
2022,8,1,31,150143,,,,,,,,,,,,,,,,,,
2022,8,2,32,150102,,,,,,,,,,,,,,,,,,
2022,8,2,32,150103,,,,,,,,,,,,,,,,,,
2022,8,2,32,150104,,,,,,,,,,,,,,,,,,
2022,8,2,32,70102,,,,,,,,,,,,,,,,,,
2022,8,2,32,150105,,,,,,,,,,,,,,,,,,
2022,8,2,32,70101,,,,,,,,,,,,,,,,,,
2022,8,2,32,150106,,,,,,,,,,,,,,,,,,
2022,8,2,32,70103,,,,,,,,,,,,,,,,,,
2022,8,2,32,150107,,,,,,,,,,,,,,,,,,
2022,8,2,32,150108,,,,,,,,,,,,,,,,,,
2022,8,2,32,150109,,,,,,,,,,,,,,,,,,
2022,8,2,32,150110,,,,,,,,,,,,,,,,,,
2022,8,2,32,150111,,,,,,,,,,,,,,,,,,
2022,8,2,32,150112,,,,,,,,,,,,,,,,,,
2022,8,2,32,150113,,,,,,,,,,,,,,,,,,
2022,8,2,32,150114,,,,,,,,,,,,,,,,,,
2022,8,2,32,70104,,,,,,,,,,,,,,,,,,
2022,8,2,32,70105,,,,,,,,,,,,,,,,,,
2022,8,2,32,150115,,,,,,,,,,,,,,,,,,
2022,8,2,32,150101,,,,,,,,,,,,,,,,,,
2022,8,2,32,150116,,,,,,,,,,,,,,,,,,
2022,8,2,32,150117,,,,,,,,,,,,,,,,,,
2022,8,2,32,150118,,,,,,,,,,,,,,,,,,
2022,8,2,32,150119,,,,,,,,,,,,,,,,,,
2022,8,2,32,150120,,,,,,,,,,,,,,,,,,
2022,8,2,32,70107,,,,,,,,,,,,,,,,,,
2022,8,2,32,150122,,,,,,,,,,,,,,,,,,
2022,8,2,32,150123,,,,,,,,,,,,,,,,,,
2022,8,2,32,150124,,,,,,,,,,,,,,,,,,
2022,8,2,32,150121,,,,,,,,,,,,,,,,,,
2022,8,2,32,150125,,,,,,,,,,,,,,,,,,
2022,8,2,32,150126,,,,,,,,,,,,,,,,,,
2022,8,2,32,150127,,,,,,,,,,,,,,,,,,
2022,8,2,32,150128,,,,,,,,,,,,,,,,,,
2022,8,2,32,150129,,,,,,,,,,,,,,,,,,
2022,8,2,32,150130,,,,,,,,,,,,,,,,,,
2022,8,2,32,150131,,,,,,,,,,,,,,,,,,
2022,8,2,32,150132,,,,,,,,,,,,,,,,,,
2022,8,2,32,150133,,,,,,,,,,,,,,,,,,
2022,8,2,32,150134,,,,,,,,,,,,,,,,,,
2022,8,2,32,150135,,,,,,,,,,,,,,,,,,
2022,8,2,32,150136,,,,,,,,,,,,,,,,,,
2022,8,2,32,150137,,,,,,,,,,,,,,,,,,
2022,8,2,32,150138,,,,,,,,,,,,,,,,,,
2022,8,2,32,150139,,,,,,,,,,,,,,,,,,
2022,8,2,32,150140,,,,,,,,,,,,,,,,,,
2022,8,2,32,150141,,,,,,,,,,,,,,,,,,
2022,8,2,32,70106,,,,,,,,,,,,,,,,,,
2022,8,2,32,150142,,,,,,,,,,,,,,,,,,
2022,8,2,32,150143,,,,,,,,,,,,,,,,,,
2022,8,3,33,150102,,,,,,,,,,,,,,,,,,
2022,8,3,33,150103,,,,,,,,,,,,,,,,,,
2022,8,3,33,150104,,,,,,,,,,,,,,,,,,
2022,8,3,33,70102,,,,,,,,,,,,,,,,,,
2022,8,3,33,150105,,,,,,,,,,,,,,,,,,
2022,8,3,33,70101,,,,,,,,,,,,,,,,,,
2022,8,3,33,150106,,,,,,,,,,,,,,,,,,
2022,8,3,33,70103,,,,,,,,,,,,,,,,,,
2022,8,3,33,150107,,,,,,,,,,,,,,,,,,
2022,8,3,33,150108,,,,,,,,,,,,,,,,,,
2022,8,3,33,150109,,,,,,,,,,,,,,,,,,
2022,8,3,33,150110,,,,,,,,,,,,,,,,,,
2022,8,3,33,150111,,,,,,,,,,,,,,,,,,
2022,8,3,33,150112,,,,,,,,,,,,,,,,,,
2022,8,3,33,150113,,,,,,,,,,,,,,,,,,
2022,8,3,33,150114,,,,,,,,,,,,,,,,,,
2022,8,3,33,70104,,,,,,,,,,,,,,,,,,
2022,8,3,33,70105,,,,,,,,,,,,,,,,,,
2022,8,3,33,150115,,,,,,,,,,,,,,,,,,
2022,8,3,33,150101,,,,,,,,,,,,,,,,,,
2022,8,3,33,150116,,,,,,,,,,,,,,,,,,
2022,8,3,33,150117,,,,,,,,,,,,,,,,,,
2022,8,3,33,150118,,,,,,,,,,,,,,,,,,
2022,8,3,33,150119,,,,,,,,,,,,,,,,,,
2022,8,3,33,150120,,,,,,,,,,,,,,,,,,
2022,8,3,33,70107,,,,,,,,,,,,,,,,,,
2022,8,3,33,150122,,,,,,,,,,,,,,,,,,
2022,8,3,33,150123,,,,,,,,,,,,,,,,,,
2022,8,3,33,150124,,,,,,,,,,,,,,,,,,
2022,8,3,33,150121,,,,,,,,,,,,,,,,,,
2022,8,3,33,150125,,,,,,,,,,,,,,,,,,
2022,8,3,33,150126,,,,,,,,,,,,,,,,,,
2022,8,3,33,150127,,,,,,,,,,,,,,,,,,
2022,8,3,33,150128,,,,,,,,,,,,,,,,,,
2022,8,3,33,150129,,,,,,,,,,,,,,,,,,
2022,8,3,33,150130,,,,,,,,,,,,,,,,,,
2022,8,3,33,150131,,,,,,,,,,,,,,,,,,
2022,8,3,33,150132,,,,,,,,,,,,,,,,,,
2022,8,3,33,150133,,,,,,,,,,,,,,,,,,
2022,8,3,33,150134,,,,,,,,,,,,,,,,,,
2022,8,3,33,150135,,,,,,,,,,,,,,,,,,
2022,8,3,33,150136,,,,,,,,,,,,,,,,,,
2022,8,3,33,150137,,,,,,,,,,,,,,,,,,
2022,8,3,33,150138,,,,,,,,,,,,,,,,,,
2022,8,3,33,150139,,,,,,,,,,,,,,,,,,
2022,8,3,33,150140,,,,,,,,,,,,,,,,,,
2022,8,3,33,150141,,,,,,,,,,,,,,,,,,
2022,8,3,33,70106,,,,,,,,,,,,,,,,,,
2022,8,3,33,150142,,,,,,,,,,,,,,,,,,
2022,8,3,33,150143,,,,,,,,,,,,,,,,,,
2022,8,4,34,150102,,,,,,,,,,,,,,,,,,
2022,8,4,34,150103,,,,,,,,,,,,,,,,,,
2022,8,4,34,150104,,,,,,,,,,,,,,,,,,
2022,8,4,34,70102,,,,,,,,,,,,,,,,,,
2022,8,4,34,150105,,,,,,,,,,,,,,,,,,
2022,8,4,34,70101,,,,,,,,,,,,,,,,,,
2022,8,4,34,150106,,,,,,,,,,,,,,,,,,
2022,8,4,34,70103,,,,,,,,,,,,,,,,,,
2022,8,4,34,150107,,,,,,,,,,,,,,,,,,
2022,8,4,34,150108,,,,,,,,,,,,,,,,,,
2022,8,4,34,150109,,,,,,,,,,,,,,,,,,
2022,8,4,34,150110,,,,,,,,,,,,,,,,,,
2022,8,4,34,150111,,,,,,,,,,,,,,,,,,
2022,8,4,34,150112,,,,,,,,,,,,,,,,,,
2022,8,4,34,150113,,,,,,,,,,,,,,,,,,
2022,8,4,34,150114,,,,,,,,,,,,,,,,,,
2022,8,4,34,70104,,,,,,,,,,,,,,,,,,
2022,8,4,34,70105,,,,,,,,,,,,,,,,,,
2022,8,4,34,150115,,,,,,,,,,,,,,,,,,
2022,8,4,34,150101,,,,,,,,,,,,,,,,,,
2022,8,4,34,150116,,,,,,,,,,,,,,,,,,
2022,8,4,34,150117,,,,,,,,,,,,,,,,,,
2022,8,4,34,150118,,,,,,,,,,,,,,,,,,
2022,8,4,34,150119,,,,,,,,,,,,,,,,,,
2022,8,4,34,150120,,,,,,,,,,,,,,,,,,
2022,8,4,34,70107,,,,,,,,,,,,,,,,,,
2022,8,4,34,150122,,,,,,,,,,,,,,,,,,
2022,8,4,34,150123,,,,,,,,,,,,,,,,,,
2022,8,4,34,150124,,,,,,,,,,,,,,,,,,
2022,8,4,34,150121,,,,,,,,,,,,,,,,,,
2022,8,4,34,150125,,,,,,,,,,,,,,,,,,
2022,8,4,34,150126,,,,,,,,,,,,,,,,,,
2022,8,4,34,150127,,,,,,,,,,,,,,,,,,
2022,8,4,34,150128,,,,,,,,,,,,,,,,,,
2022,8,4,34,150129,,,,,,,,,,,,,,,,,,
2022,8,4,34,150130,,,,,,,,,,,,,,,,,,
2022,8,4,34,150131,,,,,,,,,,,,,,,,,,
2022,8,4,34,150132,,,,,,,,,,,,,,,,,,
2022,8,4,34,150133,,,,,,,,,,,,,,,,,,
2022,8,4,34,150134,,,,,,,,,,,,,,,,,,
2022,8,4,34,150135,,,,,,,,,,,,,,,,,,
2022,8,4,34,150136,,,,,,,,,,,,,,,,,,
2022,8,4,34,150137,,,,,,,,,,,,,,,,,,
2022,8,4,34,150138,,,,,,,,,,,,,,,,,,
2022,8,4,34,150139,,,,,,,,,,,,,,,,,,
2022,8,4,34,150140,,,,,,,,,,,,,,,,,,
2022,8,4,34,150141,,,,,,,,,,,,,,,,,,
2022,8,4,34,70106,,,,,,,,,,,,,,,,,,
2022,8,4,34,150142,,,,,,,,,,,,,,,,,,
2022,8,4,34,150143,,,,,,,,,,,,,,,,,,
2022,8,5,35,150102,,,,,,,,,,,,,,,,,,
2022,8,5,35,150103,,,,,,,,,,,,,,,,,,
2022,8,5,35,150104,,,,,,,,,,,,,,,,,,
2022,8,5,35,70102,,,,,,,,,,,,,,,,,,
2022,8,5,35,150105,,,,,,,,,,,,,,,,,,
2022,8,5,35,70101,,,,,,,,,,,,,,,,,,
2022,8,5,35,150106,,,,,,,,,,,,,,,,,,
2022,8,5,35,70103,,,,,,,,,,,,,,,,,,
2022,8,5,35,150107,,,,,,,,,,,,,,,,,,
2022,8,5,35,150108,,,,,,,,,,,,,,,,,,
2022,8,5,35,150109,,,,,,,,,,,,,,,,,,
2022,8,5,35,150110,,,,,,,,,,,,,,,,,,
2022,8,5,35,150111,,,,,,,,,,,,,,,,,,
2022,8,5,35,150112,,,,,,,,,,,,,,,,,,
2022,8,5,35,150113,,,,,,,,,,,,,,,,,,
2022,8,5,35,150114,,,,,,,,,,,,,,,,,,
2022,8,5,35,70104,,,,,,,,,,,,,,,,,,
2022,8,5,35,70105,,,,,,,,,,,,,,,,,,
2022,8,5,35,150115,,,,,,,,,,,,,,,,,,
2022,8,5,35,150101,,,,,,,,,,,,,,,,,,
2022,8,5,35,150116,,,,,,,,,,,,,,,,,,
2022,8,5,35,150117,,,,,,,,,,,,,,,,,,
2022,8,5,35,150118,,,,,,,,,,,,,,,,,,
2022,8,5,35,150119,,,,,,,,,,,,,,,,,,
2022,8,5,35,150120,,,,,,,,,,,,,,,,,,
2022,8,5,35,70107,,,,,,,,,,,,,,,,,,
2022,8,5,35,150122,,,,,,,,,,,,,,,,,,
2022,8,5,35,150123,,,,,,,,,,,,,,,,,,
2022,8,5,35,150124,,,,,,,,,,,,,,,,,,
2022,8,5,35,150121,,,,,,,,,,,,,,,,,,
2022,8,5,35,150125,,,,,,,,,,,,,,,,,,
2022,8,5,35,150126,,,,,,,,,,,,,,,,,,
2022,8,5,35,150127,,,,,,,,,,,,,,,,,,
2022,8,5,35,150128,,,,,,,,,,,,,,,,,,
2022,8,5,35,150129,,,,,,,,,,,,,,,,,,
2022,8,5,35,150130,,,,,,,,,,,,,,,,,,
2022,8,5,35,150131,,,,,,,,,,,,,,,,,,
2022,8,5,35,150132,,,,,,,,,,,,,,,,,,
2022,8,5,35,150133,,,,,,,,,,,,,,,,,,
2022,8,5,35,150134,,,,,,,,,,,,,,,,,,
2022,8,5,35,150135,,,,,,,,,,,,,,,,,,
2022,8,5,35,150136,,,,,,,,,,,,,,,,,,
2022,8,5,35,150137,,,,,,,,,,,,,,,,,,
2022,8,5,35,150138,,,,,,,,,,,,,,,,,,
2022,8,5,35,150139,,,,,,,,,,,,,,,,,,
2022,8,5,35,150140,,,,,,,,,,,,,,,,,,
2022,8,5,35,150141,,,,,,,,,,,,,,,,,,
2022,8,5,35,70106,,,,,,,,,,,,,,,,,,
2022,8,5,35,150142,,,,,,,,,,,,,,,,,,
2022,8,5,35,150143,,,,,,,,,,,,,,,,,,
2022,9,1,36,150102,,,,,,,,,,,,,,,,,,
2022,9,1,36,150103,1.0,1.0,3.0,3.0,0.9523809523809523,0.9523809523809523,1.0,0.5238095238095238,0.0,0.8095238095238095,0.0,0.2857142857142857,0.8571428571428571,0.3809523809523809,0.1904761904761905,0.1904761904761905,0.1428571428571428,0.1904761904761905
2022,9,1,36,150104,,,,,,,,,,,,,,,,,,
