Fecha,Semana,Provincia,Distrito,Clima,Pluvio_Min,Pluvio_Max,Nubosidad,Presión,Viento_Min,Viento_Max,Temp_Min,Temp_Max,Punto_Rocío
2022-09-08,36,LIMA,SANTA ANITA,Niebla,0.0,0.0,0.7,1015.0,5.0,10.0,13.0,16.0,11.0
2022-09-08,36,LIMA,SANTA MARIA DEL MAR,Niebla,0.0,0.0,0.8,1019.0,7.0,10.0,13.0,14.0,13.0
2022-09-08,36,LIMA,SANTA ROSA,Niebla,0.0,0.0,0.4,1017.0,8.0,15.0,14.0,17.0,11.0
2022-09-08,36,LIMA,SANTIAGO DE SURCO,Despejado,0.0,0.0,,1017.0,8.0,9.0,,15.0,13.0
2022-09-08,36,LIMA,SURQUILLO,Niebla,0.0,0.0,,1017.0,8.0,8.0,,16.0,12.0
2022-09-08,36,LIMA,VILLA EL SALVADOR,Despejado,0.0,0.0,0.9,1017.0,9.0,11.0,15.0,15.0,14.0
2022-09-08,36,LIMA,VILLA MARIA DEL TRIUNFO,Despejado,0.0,0.0,0.9,1017.0,6.0,12.0,15.0,14.0,13.0
2022-09-15,37,CALLAO,BELLAVISTA,Despejado,0.0,0.0,0.9,1015.0,8.0,13.0,15.0,16.0,13.0
2022-09-15,37,CALLAO,CALLAO,Despejado,0.0,0.0,0.9,1015.0,7.0,13.0,14.666666666666666,16.0,13.0
2022-09-15,37,CALLAO,CARMEN DE LA LEGUA REYNOSO,Despejado,0.0,0.0,0.6,1014.0,7.0,13.0,14.0,17.0,13.0
2022-09-15,37,CALLAO,LA PERLA,Despejado,0.0,0.0,0.5,1015.0,8.0,13.0,15.0,16.0,14.0
2022-09-15,37,CALLAO,LA PUNTA,Despejado,0.0,0.0,0.3,1015.0,10.0,13.0,15.0,16.0,13.0
2022-09-15,37,CALLAO,MI PERU,Niebla,0.0,0.0,0.7,1016.0,7.0,12.0,14.0,18.0,12.0
2022-09-15,37,CALLAO,VENTANILLA,Despejado,0.0,0.0,0.5,1015.0,7.0,13.0,14.0,17.0,13.0
2022-09-15,37,LIMA,ANCON,Niebla,0.0,0.0,0.6,1014.0,4.0,11.0,15.0,18.0,12.0
2022-09-15,37,LIMA,ATE,Niebla,0.0,0.0,0.1,1016.0,4.0,12.0,15.0,19.0,13.0
2022-09-15,37,LIMA,BARRANCO,Despejado,0.0,0.0,0.6,1016.0,6.0,13.0,14.0,17.0,12.0
2022-09-15,37,LIMA,BREÑA,Niebla,0.0,0.0,,1014.0,6.0,12.0,14.0,17.0,12.0
2022-09-15,37,LIMA,CARABAYLLO,Despejado,0.0,0.0,0.7,1014.0,0.0,10.0,17.0,19.0,13.0
2022-09-15,37,LIMA,CHACLACAYO,Despejado,0.0,0.0,0.1,1014.0,2.0,12.0,16.0,20.0,9.0
2022-09-15,37,LIMA,CHORRILLOS,Despejado,0.0,0.0,0.9,1015.0,7.0,14.0,14.0,17.0,13.0
2022-09-15,37,LIMA,CIENEGUILLA,Despejado,0.0,0.0,0.2,1015.0,3.0,9.0,16.0,18.0,11.0
2022-09-15,37,LIMA,COMAS,Despejado,0.0,0.0,0.5,1017.0,5.0,11.0,,18.0,12.0
2022-09-15,37,LIMA,EL AGUSTINO,Niebla,0.0,0.0,0.8,1016.0,4.0,11.0,13.0,18.0,12.0
2022-09-15,37,LIMA,INDEPENDENCIA,Despejado,0.0,0.0,0.7,1014.0,5.0,12.0,14.0,18.0,12.0
2022-09-15,37,LIMA,JESUS MARIA,Niebla,0.0,0.0,,1017.0,6.0,12.0,14.0,17.0,12.0
2022-09-15,37,LIMA,LA MOLINA,Niebla,0.0,0.0,0.7,1014.0,5.0,11.0,14.0,17.0,14.0
2022-09-15,37,LIMA,LA VICTORIA,Niebla,0.0,0.0,,1014.0,5.0,12.0,13.0,18.0,12.0
2022-09-15,37,LIMA,LIMA,Niebla,0.0,0.0,0.6,1014.0,6.0,12.0,,17.0,12.0
2022-09-15,37,LIMA,LINCE,Niebla,0.0,0.0,1.0,1014.0,6.0,12.0,14.0,17.0,12.0
2022-09-15,37,LIMA,LOS OLIVOS,Despejado,0.0,0.0,0.5,1015.0,6.0,12.0,14.0,17.0,12.0
2022-09-15,37,LIMA,LURIGANCHO,Despejado,0.0,0.0,,1016.0,2.0,13.0,16.0,21.0,13.0
2022-09-15,37,LIMA,LURIN,Despejado,0.0,0.0,0.7,1016.0,4.0,8.0,15.0,16.0,12.0
2022-09-15,37,LIMA,MAGDALENA DEL MAR,Despejado,0.0,0.0,,1015.0,7.0,13.0,14.0,17.0,12.0
2022-09-15,37,LIMA,MIRAFLORES,Despejado,0.0,0.0,1.0,1015.0,6.0,13.0,14.0,17.0,13.0
2022-09-15,37,LIMA,PACHACAMAC,Despejado,0.0,0.0,0.7,1016.0,3.0,8.0,16.0,17.0,11.0
2022-09-15,37,LIMA,PUCUSANA,Niebla,0.0,0.0,0.6,1017.0,6.0,12.0,13.0,17.0,14.0
2022-09-15,37,LIMA,PUEBLO LIBRE,Despejado,0.0,0.0,0.7,1016.0,7.0,13.0,14.0,17.0,13.0
2022-09-15,37,LIMA,PUENTE PIEDRA,Despejado,0.0,0.0,,1015.0,5.0,12.0,15.0,18.0,12.0
2022-09-15,37,LIMA,PUNTA HERMOSA,Despejado,0.0,0.0,0.3,1016.0,2.0,7.0,15.0,17.0,12.0
2022-09-15,37,LIMA,PUNTA NEGRA,Despejado,0.0,0.0,0.6,1016.0,2.0,8.0,15.0,18.0,11.0
2022-09-15,37,LIMA,RIMAC,Niebla,0.0,0.0,0.5,1014.0,5.0,11.0,13.0,18.0,12.0
2022-09-15,37,LIMA,SAN BARTOLO,Niebla,0.0,0.0,0.4,1015.0,3.0,10.0,14.0,18.0,11.0
2022-09-15,37,LIMA,SAN BORJA,Niebla,0.0,0.0,0.8,1016.0,5.0,12.0,13.0,18.0,12.0
2022-09-15,37,LIMA,SAN ISIDRO,Niebla,0.0,0.0,0.6,1015.0,6.0,13.0,14.0,17.0,12.0
2022-09-15,37,LIMA,SAN JUAN DE LURIGANCHO,Despejado,0.0,0.0,0.7,1013.0,3.25,11.0,12.333333333333334,19.0,11.0
2022-09-15,37,LIMA,SAN JUAN DE MIRAFLORES,Despejado,0.0,0.0,0.9,1015.0,5.0,12.0,14.0,17.0,13.0
2022-09-15,37,LIMA,SAN LUIS,Niebla,0.0,0.0,0.2,1014.0,5.0,12.0,13.0,18.0,12.0
2022-09-15,37,LIMA,SAN MARTIN DE PORRES,Despejado,0.0,0.0,0.5,1015.0,6.0,13.0,14.333333333333334,17.0,13.0
2022-09-15,37,LIMA,SAN MIGUEL,Despejado,0.0,0.0,0.6,1015.0,8.0,13.0,15.0,16.0,13.0
2022-09-15,37,LIMA,SANTA ANITA,Niebla,0.0,0.0,0.4,1014.0,4.0,11.0,14.0,18.0,12.0
2022-09-15,37,LIMA,SANTA MARIA DEL MAR,Niebla,0.0,0.0,0.6,1017.0,5.0,11.0,12.0,17.0,14.0
2022-09-15,37,LIMA,SANTA ROSA,Niebla,0.0,0.0,0.6,1015.0,8.0,11.0,14.0,19.0,13.0
2022-09-15,37,LIMA,SANTIAGO DE SURCO,Despejado,0.0,0.0,,1015.0,5.0,12.0,,17.0,12.0
2022-09-15,37,LIMA,SURQUILLO,Niebla,0.0,0.0,,1014.0,6.0,12.0,,18.0,12.0
2022-09-15,37,LIMA,VILLA EL SALVADOR,Despejado,0.0,0.0,0.8,1015.0,7.0,12.0,15.0,16.0,13.0
2022-09-15,37,LIMA,VILLA MARIA DEL TRIUNFO,Despejado,0.0,0.0,0.6,1016.0,5.0,10.0,15.0,16.0,13.0
2022-09-22,38,CALLAO,BELLAVISTA,Despejado,0.0,0.0,1.0,1015.0,11.0,16.0,14.666666666666666,17.0,13.0
2022-09-22,38,CALLAO,CALLAO,Despejado,0.0,0.0,1.0,1016.0,11.0,16.0,15.0,17.0,13.0
2022-09-22,38,CALLAO,CARMEN DE LA LEGUA REYNOSO,Despejado,0.0,0.0,0.6,1014.0,10.0,15.0,14.0,17.0,13.0
2022-09-22,38,CALLAO,LA PERLA,Despejado,0.0,0.0,0.9,1015.0,12.0,16.0,15.0,17.0,13.0
2022-09-22,38,CALLAO,LA PUNTA,Despejado,0.0,0.0,0.5,1016.0,14.0,17.0,15.0,17.0,13.0
2022-09-22,38,CALLAO,MI PERU,Niebla,0.0,0.0,1.0,1015.0,7.0,14.0,14.0,18.0,12.0
2022-09-22,38,CALLAO,VENTANILLA,Despejado,0.0,0.0,0.5,1016.0,9.0,15.0,14.0,18.0,13.0
2022-09-22,38,LIMA,ANCON,Niebla,0.0,0.0,0.5,1014.0,2.0,14.0,15.0,19.0,12.0
2022-09-22,38,LIMA,ATE,Niebla,0.0,0.0,0.7,1016.0,3.0,13.0,13.0,19.0,12.0
2022-09-22,38,LIMA,BARRANCO,Despejado,0.0,0.0,0.8,1015.0,7.0,16.0,14.0,17.0,11.0
2022-09-22,38,LIMA,BREÑA,Niebla,0.0,0.0,,1017.0,8.333333333333334,8.5,14.0,18.0,12.0
2022-09-22,38,LIMA,CARABAYLLO,Despejado,0.0,0.0,0.6,1016.0,3.0,10.0,14.0,20.0,12.0
2022-09-22,38,LIMA,CHACLACAYO,Despejado,0.0,0.0,0.1,1014.0,0.0,13.0,12.0,20.0,9.0
2022-09-22,38,LIMA,CHORRILLOS,Despejado,0.0,0.0,1.0,1017.0,7.0,17.0,15.0,17.0,13.0
2022-09-22,38,LIMA,CIENEGUILLA,Despejado,0.0,0.0,0.3,1015.0,1.0,11.0,13.0,18.0,9.0
2022-09-22,38,LIMA,COMAS,Niebla,0.0,0.0,0.5,1015.0,6.0,14.0,,18.0,13.0
2022-09-22,38,LIMA,EL AGUSTINO,Niebla,0.0,0.0,0.9,1016.0,4.0,13.0,13.0,18.0,12.0
2022-09-22,38,LIMA,INDEPENDENCIA,Niebla,0.0,0.0,1.0,1014.0,7.0,14.0,14.0,18.0,12.0
2022-09-22,38,LIMA,JESUS MARIA,Niebla,0.0,0.0,,1015.0,8.0,15.0,14.0,17.0,13.0
2022-09-22,38,LIMA,LA MOLINA,Niebla,0.0,0.0,1.0,1014.0,4.0,13.0,14.0,18.0,13.0
2022-09-22,38,LIMA,LA VICTORIA,Niebla,0.0,0.0,,1014.0,6.0,14.0,13.0,18.0,12.0
2022-09-22,38,LIMA,LIMA,Niebla,0.0,0.0,0.7,1014.0,8.0,8.5,,18.0,12.0
2022-09-22,38,LIMA,LINCE,Niebla,0.0,0.0,1.0,1017.0,7.0,15.0,14.0,17.0,10.0
2022-09-22,38,LIMA,LOS OLIVOS,Despejado,0.0,0.0,0.6,1016.0,8.0,15.0,14.0,17.0,12.0
2022-09-22,38,LIMA,LURIGANCHO,Despejado,0.0,0.0,,1015.0,0.0,14.0,12.0,20.0,11.0
2022-09-22,38,LIMA,LURIN,Despejado,0.0,0.0,0.7,1016.0,4.0,11.0,15.0,16.0,10.0
2022-09-22,38,LIMA,MAGDALENA DEL MAR,Despejado,0.0,0.0,,1015.0,9.0,16.0,14.0,17.0,13.0
2022-09-22,38,LIMA,MIRAFLORES,Despejado,0.0,0.0,1.0,1017.0,7.0,16.0,14.0,17.0,12.0
2022-09-22,38,LIMA,PACHACAMAC,Despejado,0.0,0.0,0.7,1015.0,3.0,10.0,15.0,17.0,12.0
2022-09-22,38,LIMA,PUCUSANA,Niebla,0.0,0.0,0.7,1015.0,7.0,10.0,13.0,16.0,13.0
2022-09-22,38,LIMA,PUEBLO LIBRE,Despejado,0.0,0.0,0.9,1017.0,9.0,15.0,14.0,17.0,11.0
2022-09-22,38,LIMA,PUENTE PIEDRA,Despejado,0.0,0.0,,1016.0,7.0,14.0,14.0,18.0,12.0
2022-09-22,38,LIMA,PUNTA HERMOSA,Niebla,0.0,0.0,0.8,1016.0,4.0,10.0,15.0,17.0,11.0
2022-09-22,38,LIMA,PUNTA NEGRA,Niebla,0.0,0.0,0.6,1014.0,4.0,10.0,15.0,18.0,8.0
2022-09-22,38,LIMA,RIMAC,Niebla,0.0,0.0,0.6,1014.0,6.0,14.0,13.0,18.0,12.0
2022-09-22,38,LIMA,SAN BARTOLO,Niebla,0.0,0.0,0.7,1015.0,3.0,12.0,14.0,18.0,11.0
2022-09-22,38,LIMA,SAN BORJA,Niebla,0.0,0.0,1.0,1016.0,5.0,14.0,14.0,18.0,12.0
2022-09-22,38,LIMA,SAN ISIDRO,Niebla,0.0,0.0,0.8,1017.0,7.0,15.0,13.75,17.0,11.0
2022-09-22,38,LIMA,SAN JUAN DE LURIGANCHO,Niebla,0.0,0.0,0.9,1014.0,3.0,13.0,13.0,19.0,11.0
2022-09-22,38,LIMA,SAN JUAN DE MIRAFLORES,Despejado,0.0,0.0,1.0,1014.0,5.0,15.0,15.0,17.0,13.0
2022-09-22,38,LIMA,SAN LUIS,Niebla,0.0,0.0,1.0,1017.0,5.0,14.0,13.0,18.0,12.0
2022-09-22,38,LIMA,SAN MARTIN DE PORRES,Despejado,0.0,0.0,0.7,1015.0,9.0,15.0,15.0,17.0,13.0
2022-09-22,38,LIMA,SAN MIGUEL,Despejado,0.0,0.0,0.7,1016.0,11.0,16.0,15.0,17.0,12.0
2022-09-22,38,LIMA,SANTA ANITA,Niebla,0.0,0.0,0.7,1014.0,4.0,13.0,13.0,18.0,12.0
2022-09-22,38,LIMA,SANTA MARIA DEL MAR,Niebla,0.0,0.0,0.9,1015.0,3.0,16.0,13.0,17.0,12.0
2022-09-22,38,LIMA,SANTA ROSA,Niebla,0.0,0.0,0.3,1014.0,7.0,13.0,14.0,19.0,12.0
2022-09-22,38,LIMA,SANTIAGO DE SURCO,Despejado,0.0,0.0,,1017.0,5.0,15.0,,17.0,12.0
2022-09-22,38,LIMA,SURQUILLO,Niebla,0.0,0.0,,1017.0,6.0,15.0,,18.0,12.0
2022-09-22,38,LIMA,VILLA EL SALVADOR,Despejado,0.0,0.0,0.9,1017.0,7.0,15.0,15.0,16.0,12.0
2022-09-22,38,LIMA,VILLA MARIA DEL TRIUNFO,Despejado,0.0,0.0,0.9,1015.0,5.0,13.0,15.0,16.0,12.0
2022-09-30,39,CALLAO,BELLAVISTA,Niebla,0.0,0.0,0.9,1014.0,8.0,13.0,14.0,16.0,13.0
2022-09-30,39,CALLAO,CALLAO,Niebla,0.0,0.0,0.9,1015.0,7.0,13.0,14.0,16.0,13.0
2022-09-30,39,CALLAO,CARMEN DE LA LEGUA REYNOSO,Niebla,0.0,0.0,0.6,1014.0,6.0,13.0,14.0,17.0,13.0
2022-09-30,39,CALLAO,LA PERLA,Niebla,0.0,0.0,1.0,1014.0,8.0,13.0,14.0,16.0,13.0
2022-09-30,39,CALLAO,LA PUNTA,Niebla,0.0,0.0,0.7,1015.0,9.0,13.0,14.0,16.0,13.0
2022-09-30,39,CALLAO,MI PERU,Niebla,0.0,0.0,0.8,1015.0,5.0,13.0,14.0,17.0,13.0
2022-09-30,39,CALLAO,VENTANILLA,Niebla,0.0,0.0,0.2,1014.0,5.0,13.0,14.0,17.0,13.0
2022-09-30,39,LIMA,ANCON,Despejado,0.0,0.0,0.2,1014.0,1.0,12.0,15.0,19.0,11.0
2022-09-30,39,LIMA,ATE,Despejado,0.0,0.0,0.2,1015.0,2.0,14.0,15.0,20.0,12.0
2022-09-30,39,LIMA,BARRANCO,Niebla,0.0,0.0,0.7,1014.0,5.0,12.0,14.0,17.0,12.0
2022-09-30,39,LIMA,BREÑA,Despejado,0.0,0.0,,1015.0,8.333333333333334,0.0,14.0,18.0,12.0
2022-09-30,39,LIMA,CARABAYLLO,Despejado,0.0,0.0,0.7,1016.0,1.0,13.0,16.0,21.0,11.0
2022-09-30,39,LIMA,CHACLACAYO,Despejado,0.0,0.0,0.1,1014.0,1.0,14.0,16.0,21.0,10.0
2022-09-30,39,LIMA,CHORRILLOS,Niebla,0.0,0.0,0.6,1015.0,7.0,12.0,14.0,16.0,12.0
2022-09-30,39,LIMA,CIENEGUILLA,Despejado,0.0,0.0,0.4,1015.0,3.0,11.0,17.0,20.0,11.0
2022-09-30,39,LIMA,COMAS,Niebla,0.0,0.0,0.1,1015.0,3.0,15.0,,19.0,12.0
2022-09-30,39,LIMA,EL AGUSTINO,Despejado,0.0,0.0,0.6,1016.0,2.0,13.0,14.0,19.0,11.0
2022-09-30,39,LIMA,INDEPENDENCIA,Niebla,0.0,0.0,0.7,1014.0,4.0,14.0,14.0,18.0,12.0
2022-09-30,39,LIMA,JESUS MARIA,Despejado,0.0,0.0,,1015.0,5.0,13.0,14.0,17.0,13.0
2022-09-30,39,LIMA,LA MOLINA,Despejado,0.0,0.0,0.6,1014.0,3.0,13.0,15.0,19.0,13.0
2022-09-30,39,LIMA,LA VICTORIA,Despejado,0.0,0.0,,1014.0,3.0,13.0,13.0,18.0,11.0
2022-09-30,39,LIMA,LIMA,Despejado,0.0,0.0,0.5,1014.0,8.0,0.0,,18.0,13.0
2022-09-30,39,LIMA,LINCE,Despejado,0.0,0.0,0.8,1014.0,5.0,12.0,14.0,17.0,13.0
2022-09-30,39,LIMA,LOS OLIVOS,Niebla,0.0,0.0,0.3,1015.0,5.0,14.0,14.0,18.0,13.0
2022-09-30,39,LIMA,LURIGANCHO,Despejado,0.0,0.0,,1015.0,0.0,15.0,13.333333333333334,21.0,11.0
2022-09-30,39,LIMA,LURIN,Despejado,0.0,0.0,0.8,1015.0,3.0,10.0,16.0,18.0,11.0
2022-09-30,39,LIMA,MAGDALENA DEL MAR,Niebla,0.0,0.0,,1014.0,6.0,12.0,14.0,17.0,13.0
2022-09-30,39,LIMA,MIRAFLORES,Niebla,0.0,0.0,0.8,1015.0,5.0,12.0,14.0,17.0,13.0
2022-09-30,39,LIMA,PACHACAMAC,Despejado,0.0,0.0,0.7,1015.0,2.0,10.0,17.0,18.0,11.0
2022-09-30,39,LIMA,PUCUSANA,Despejado,0.0,0.0,0.7,1016.0,7.0,0.0,13.0,17.0,12.0
2022-09-30,39,LIMA,PUEBLO LIBRE,Niebla,0.0,0.0,0.8,1016.0,6.0,13.0,14.0,17.0,13.0
2022-09-30,39,LIMA,PUENTE PIEDRA,Niebla,0.0,0.0,,1015.0,4.0,13.0,14.0,18.0,13.0
2022-09-30,39,LIMA,PUNTA HERMOSA,Despejado,0.0,0.0,0.6,1015.0,3.0,9.0,14.5,18.0,12.0
2022-09-30,39,LIMA,PUNTA NEGRA,Despejado,0.0,0.0,0.8,1014.0,2.0,10.0,16.0,19.0,10.0
2022-09-30,39,LIMA,RIMAC,Despejado,0.0,0.0,0.3,1014.0,3.0,13.0,14.0,19.0,11.0
2022-09-30,39,LIMA,SAN BARTOLO,Despejado,0.0,0.0,0.7,1015.0,2.0,12.0,14.0,18.0,12.0
2022-09-30,39,LIMA,SAN BORJA,Despejado,0.0,0.0,0.6,1016.0,3.0,12.0,14.0,18.0,12.0
2022-09-30,39,LIMA,SAN ISIDRO,Despejado,0.0,0.0,0.6,1015.0,5.0,12.0,14.0,17.0,13.0
2022-09-30,39,LIMA,SAN JUAN DE LURIGANCHO,Niebla,0.0,0.0,0.5,1014.0,2.0,15.0,12.333333333333334,20.0,11.0
2022-09-30,39,LIMA,SAN JUAN DE MIRAFLORES,Niebla,0.0,0.0,0.6,1014.0,5.0,12.0,14.0,17.0,12.0
2022-09-30,39,LIMA,SAN LUIS,Despejado,0.0,0.0,0.6,1015.0,2.0,13.0,14.0,19.0,11.0
2022-09-30,39,LIMA,SAN MARTIN DE PORRES,Niebla,0.0,0.0,0.4,1014.0,6.0,13.0,14.0,17.0,13.0
2022-09-30,39,LIMA,SAN MIGUEL,Niebla,0.0,0.0,0.7,1014.0,7.0,12.0,14.0,17.0,13.0
2022-09-30,39,LIMA,SANTA ANITA,Despejado,0.0,0.0,0.2,1014.0,2.0,13.0,14.0,20.0,13.0
2022-09-30,39,LIMA,SANTA MARIA DEL MAR,Despejado,0.0,0.0,0.6,1015.0,3.0,14.0,13.0,18.0,13.0
2022-09-30,39,LIMA,SANTA ROSA,Niebla,0.0,0.0,0.7,1015.0,5.0,12.0,14.0,17.0,11.0
2022-09-30,39,LIMA,SANTIAGO DE SURCO,Niebla,0.0,0.0,,1015.0,4.0,12.0,,17.0,13.0
2022-09-30,39,LIMA,SURQUILLO,Despejado,0.0,0.0,,1015.0,4.0,12.0,,18.0,13.0
2022-09-30,39,LIMA,VILLA EL SALVADOR,Niebla,0.0,0.0,0.9,1015.0,6.0,11.0,15.0,16.0,13.0
2022-09-30,39,LIMA,VILLA MARIA DEL TRIUNFO,Despejado,0.0,0.0,0.7,1015.0,4.0,12.0,15.0,17.0,12.0
2022-10-01,39,CALLAO,BELLAVISTA,Despejado,0.0,0.0,1.0,1013.0,14.0,16.0,15.0,16.0,13.0
2022-10-01,39,CALLAO,CALLAO,Despejado,0.0,0.0,1.0,1015.0,14.0,16.0,14.666666666666666,16.0,13.0
2022-10-01,39,CALLAO,CARMEN DE LA LEGUA REYNOSO,Despejado,0.0,0.0,0.2,1013.0,12.0,15.0,15.0,17.0,13.0
2022-10-01,39,CALLAO,LA PERLA,Despejado,0.0,0.0,0.8,1013.0,15.0,16.0,15.0,16.0,13.0
2022-10-01,39,CALLAO,LA PUNTA,Despejado,0.0,0.0,0.4,1015.0,16.0,17.0,15.0,16.0,13.0
2022-10-01,39,CALLAO,MI PERU,Niebla,0.0,0.0,0.5,1014.0,8.0,13.0,14.0,19.0,12.0
2022-10-01,39,CALLAO,VENTANILLA,Despejado,0.0,0.0,0.2,1013.0,10.0,15.0,15.0,17.0,13.0
2022-10-01,39,LIMA,ANCON,Niebla,0.0,0.0,0.2,1013.0,3.0,13.0,14.0,21.0,12.0
2022-10-01,39,LIMA,ATE,Despejado,0.0,0.0,0.2,1016.0,3.0,14.0,15.0,21.0,12.0
2022-10-01,39,LIMA,BARRANCO,Despejado,0.0,0.0,0.2,1015.0,10.0,14.0,14.0,17.0,12.0
2022-10-01,39,LIMA,BREÑA,Despejado,0.0,0.0,,1014.0,10.0,13.0,14.0,18.0,12.0
2022-10-01,39,LIMA,CARABAYLLO,Despejado,0.0,0.0,0.2,1015.0,6.0,14.0,16.0,23.0,11.0
2022-10-01,39,LIMA,CHACLACAYO,Despejado,0.0,0.0,0.2,1014.0,3.0,15.0,16.0,22.0,12.0
2022-10-01,39,LIMA,CHORRILLOS,Despejado,0.0,0.0,0.8,1014.0,11.0,15.0,14.0,16.0,12.0
2022-10-01,39,LIMA,CIENEGUILLA,Despejado,0.0,0.0,0.3,1014.0,3.0,12.0,16.0,20.0,11.0
2022-10-01,39,LIMA,COMAS,Niebla,0.0,0.0,0.1,1016.0,7.0,12.0,,20.0,12.0
2022-10-01,39,LIMA,EL AGUSTINO,Despejado,0.0,0.0,0.4,1016.0,6.0,11.0,14.0,19.0,13.0
2022-10-01,39,LIMA,INDEPENDENCIA,Niebla,0.0,0.0,0.6,1013.0,8.0,13.0,14.0,19.0,13.0
2022-10-01,39,LIMA,JESUS MARIA,Despejado,0.0,0.0,,1016.0,10.0,14.0,14.0,17.0,12.0
2022-10-01,39,LIMA,LA MOLINA,Despejado,0.0,0.0,0.5,1013.0,5.0,12.0,15.0,19.0,13.0
2022-10-01,39,LIMA,LA VICTORIA,Despejado,0.0,0.0,,1013.0,8.0,12.0,13.5,18.0,12.0
2022-10-01,39,LIMA,LIMA,Despejado,0.0,0.0,0.1,1013.0,9.0,13.0,13.0,18.0,12.0
2022-10-01,39,LIMA,LINCE,Despejado,0.0,0.0,0.8,1013.0,10.0,14.0,14.0,17.0,12.0
2022-10-01,39,LIMA,LOS OLIVOS,Despejado,0.0,0.0,0.2,1015.0,9.0,14.0,15.0,18.0,12.0
2022-10-01,39,LIMA,LURIGANCHO,Despejado,0.0,0.0,,1014.0,3.0,17.0,15.666666666666666,23.0,12.0
2022-10-01,39,LIMA,LURIN,Despejado,0.0,0.0,0.7,1016.0,5.0,11.0,15.0,18.0,11.0
2022-10-01,39,LIMA,MAGDALENA DEL MAR,Despejado,0.0,0.0,,1013.0,12.0,14.0,15.0,17.0,12.0
2022-10-01,39,LIMA,MIRAFLORES,Despejado,0.0,0.0,0.9,1014.0,10.0,14.0,14.0,17.0,13.0
2022-10-01,39,LIMA,PACHACAMAC,Despejado,0.0,0.0,0.6,1016.0,3.0,11.0,16.0,18.0,12.0
2022-10-01,39,LIMA,PUCUSANA,Niebla,0.0,0.0,0.2,1016.0,7.0,12.0,13.0,17.0,12.0
2022-10-01,39,LIMA,PUEBLO LIBRE,Despejado,0.0,0.0,0.3,1016.0,12.0,14.0,15.0,17.0,13.0
2022-10-01,39,LIMA,PUENTE PIEDRA,Despejado,0.0,0.0,,1015.0,8.0,13.0,15.0,19.0,13.0
2022-10-01,39,LIMA,PUNTA HERMOSA,Despejado,0.0,0.0,0.3,1016.0,5.0,11.0,15.0,20.0,13.0
2022-10-01,39,LIMA,PUNTA NEGRA,Despejado,0.0,0.0,0.4,1012.0,4.0,11.0,16.0,20.0,10.0
2022-10-01,39,LIMA,RIMAC,Despejado,0.0,0.0,0.1,1014.0,7.0,12.0,14.0,19.0,13.0
2022-10-01,39,LIMA,SAN BARTOLO,Niebla,0.0,0.0,0.3,1015.0,5.0,11.0,14.0,20.0,12.0
2022-10-01,39,LIMA,SAN BORJA,Despejado,0.0,0.0,0.6,1016.0,8.0,13.0,14.0,18.0,13.0
2022-10-01,39,LIMA,SAN ISIDRO,Despejado,0.0,0.0,0.2,1014.0,10.0,14.0,14.0,17.0,12.0
2022-10-01,39,LIMA,SAN JUAN DE LURIGANCHO,Niebla,0.0,0.0,0.2,1014.0,4.0,11.0,14.0,22.0,13.0
2022-10-01,39,LIMA,SAN JUAN DE MIRAFLORES,Despejado,0.0,0.0,0.7,1013.0,8.0,13.0,14.0,16.0,12.0
2022-10-01,39,LIMA,SAN LUIS,Despejado,0.0,0.0,0.4,1014.0,7.0,12.0,14.0,19.0,12.0
2022-10-01,39,LIMA,SAN MARTIN DE PORRES,Despejado,0.0,0.0,0.2,1013.0,11.0,15.0,14.5,17.0,13.0
2022-10-01,39,LIMA,SAN MIGUEL,Despejado,0.0,0.0,0.2,1013.0,13.0,15.0,15.0,16.0,13.0
2022-10-01,39,LIMA,SANTA ANITA,Despejado,0.0,0.0,0.1,1014.0,5.0,12.0,14.0,20.0,11.0
2022-10-01,39,LIMA,SANTA MARIA DEL MAR,Niebla,0.0,0.0,0.3,1015.0,7.0,12.0,13.0,19.0,13.0
2022-10-01,39,LIMA,SANTA ROSA,Niebla,0.0,0.0,0.5,1014.0,8.0,12.0,14.0,19.0,13.0
2022-10-01,39,LIMA,SANTIAGO DE SURCO,Despejado,0.0,0.0,,1014.0,8.0,13.0,14.0,17.0,12.0
2022-10-01,39,LIMA,SURQUILLO,Despejado,0.0,0.0,,1014.0,9.0,13.0,14.0,18.0,13.0
2022-10-01,39,LIMA,VILLA EL SALVADOR,Despejado,0.0,0.0,0.4,1014.0,9.0,13.0,15.0,16.0,12.0
2022-10-01,39,LIMA,VILLA MARIA DEL TRIUNFO,Despejado,0.0,0.0,0.5,1014.0,6.0,12.0,15.0,16.0,12.0
2022-10-08,40,CALLAO,BELLAVISTA,Despejado,0.0,0.0,0.9,1014.0,11.25,16.0,15.0,16.0,13.0
2022-10-08,40,CALLAO,CALLAO,Despejado,0.0,0.0,0.9,1015.0,13.0,17.0,14.0,16.0,13.0
2022-10-08,40,CALLAO,CARMEN DE LA LEGUA REYNOSO,Despejado,0.0,0.0,0.2,1013.0,12.0,16.0,14.0,17.0,13.0
2022-10-08,40,CALLAO,LA PERLA,Despejado,0.0,0.0,0.3,1014.0,14.0,16.0,14.0,16.0,13.0
2022-10-08,40,CALLAO,LA PUNTA,Despejado,0.0,0.0,0.1,1015.0,15.0,17.0,14.0,16.0,13.0
