Fecha,Ubigeo,Semana,Clima,Pluvio_Min,Pluvio_Max,Nubosidad,Presión,Viento_Min,Viento_Max,Temp_Min,Temp_Max,Punto_Rocío
2023-02-01,150137,5,Despejado,0.0,0.0,0.3,1011.0,5.0,15.0,21.0,28.0,20.0
2023-02-07,150137,6,Despejado,0.0,0.0,0.1,,,,22.0,28.0,19.0
2023-02-08,150137,6,,,,,1009.0,6.0,15.0,,,
2023-02-14,150137,7,Despejado,0.1,0.0,0.8,,,,22.0,28.0,20.0
2023-02-15,150137,7,,,,,1011.0,3.0,16.0,,,
2023-02-21,150137,8,Despejado,0.0,0.0,0.5,,,,21.0,29.0,20.0
2023-02-22,150137,8,,,,,1013.0,5.0,17.0,,,
2023-02-28,150137,9,Despejado,0.0,0.0,0.7,1012.0,4.0,14.0,22.0,31.0,20.0
2023-03-01,150137,9,Despejado,0.0,0.0,0.1,1011.0,5.0,16.0,21.0,29.0,19.0
2023-03-08,150137,10,Despejado,0.0,0.0,0.1,1011.0,5.0,17.0,23.0,31.0,19.0
2023-03-15,150137,11,,,,,1012.0,3.0,14.0,,,
2023-03-16,150137,11,Despejado,0.0,0.0,0.6,,,,24.0,29.0,21.0
2023-03-22,150137,12,,,,,1010.0,4.0,13.0,,,
2023-03-23,150137,12,Despejado,0.0,0.0,0.1,,,,23.0,30.0,20.0
2023-03-31,150137,13,Despejado,0.0,0.0,0.6,1010.0,6.0,18.0,23.0,29.0,21.0
2023-04-01,150137,13,Niebla,0.1,0.0,0.3,1011.0,6.0,14.0,23.0,29.0,21.0
2023-04-08,150137,14,Niebla,0.0,0.0,0.3,1009.0,6.0,16.0,22.0,30.0,21.0
2023-04-15,150137,15,Despejado,0.0,0.0,0.4,1009.0,5.0,11.0,22.0,28.0,21.0
2023-04-22,150137,16,Despejado,0.0,0.0,0.3,1013.0,5.0,14.0,21.0,29.0,20.0
2023-04-30,150137,17,Niebla,0.0,0.0,0.3,1012.0,5.5,12.0,21.0,26.0,19.0
2023-05-01,150137,18,Niebla,0.0,0.0,0.3,1014.0,5.75,0.0,20.0,27.0,19.0
2023-05-08,150137,19,Niebla,0.0,0.0,0.7,1011.0,7.0,14.0,20.0,23.0,18.0
2023-05-15,150137,20,,,,,1014.0,6.0,12.0,,,
2023-05-16,150137,20,Niebla,0.0,0.0,0.3,,,,21.0,25.0,18.0
2023-05-22,150137,21,,,,,1013.0,4.0,12.0,,,
2023-05-23,150137,21,Niebla,0.0,0.0,0.4,,,,20.0,26.0,18.0
2023-05-31,150137,22,Niebla,0.0,0.0,0.2,1013.0,6.0,13.0,18.0,22.0,17.0
2023-06-01,150137,22,Despejado,0.0,0.0,0.4,1015.0,5.0,15.0,18.0,22.0,15.0
2023-06-08,150137,23,Niebla,0.0,0.0,0.2,1015.0,5.0,11.0,18.0,23.0,18.0
2023-06-15,150137,24,Niebla,0.0,0.0,0.2,1012.0,6.0,14.0,18.0,23.0,15.0
2024-01-01,150137,1,Despejado,0.0,0.0,0.9,1016.0,8.0,10.0,20.0,25.0,19.0
2024-01-08,150137,2,Despejado,0.0,0.0,1.0,1012.0,5.0,16.0,20.0,27.0,20.0
2024-01-15,150137,3,,,,,1012.0,8.0,14.0,,,
2024-01-16,150137,3,Despejado,0.0,0.0,0.9,,,,21.0,28.0,18.0
2024-01-22,150137,4,,,,,1012.0,6.0,16.0,,,
2024-01-23,150137,4,Despejado,0.0,0.0,1.0,,,,22.0,28.0,20.0
2024-01-31,150137,5,Despejado,0.0,0.0,1.0,1013.0,7.0,19.0,23.0,30.0,21.0
2024-02-01,150137,5,Despejado,0.4,0.0,1.0,1013.0,5.0,15.0,23.0,30.0,19.0
2024-02-08,150137,6,Despejado,0.0,0.0,0.7,1010.0,5.0,17.0,22.0,30.0,22.0
2024-02-15,150137,7,Despejado,0.0,0.0,0.5,1011.0,4.0,13.0,23.0,30.0,21.0
2024-02-22,150137,8,Despejado,0.0,0.0,0.4,1014.0,7.0,18.0,23.0,29.0,21.0
2024-02-29,150137,9,Niebla,0.0,0.0,0.6,1012.0,5.25,15.75,22.0,29.0,21.0
2024-03-01,150137,9,Niebla,0.0,0.0,0.9,1015.0,7.0,13.0,22.0,27.0,21.0
2024-03-08,150137,10,Despejado,0.0,0.0,0.6,1013.0,6.0,15.0,22.0,29.0,18.0
2024-03-15,150137,11,,,,,1009.0,4.0,14.0,,,
2024-03-16,150137,11,Despejado,0.0,0.0,0.5,,,,20.0,28.0,19.0
2024-03-22,150137,12,,,,,1015.0,6.0,17.0,,,
2024-03-23,150137,12,Niebla,0.0,0.0,0.6,,,,21.0,29.0,20.0
2024-03-31,150137,13,Despejado,0.0,0.0,0.5,1013.0,7.0,16.0,21.0,27.0,20.0
2024-04-01,150137,14,Despejado,0.2,0.0,0.6,1012.0,5.0,16.0,21.0,27.0,18.0
2024-04-08,150137,15,Niebla,0.0,0.0,0.7,1011.0,5.0,13.0,20.0,25.0,18.0
2024-04-15,150137,16,Niebla,0.0,0.0,0.3,1013.0,5.0,15.0,19.0,26.0,18.0
2024-04-22,150137,17,Niebla,0.0,0.0,0.5,1014.0,6.0,16.0,20.0,28.0,17.0
2024-04-30,150137,18,Despejado,0.0,0.0,0.3,1011.0,6.0,14.0,20.0,27.0,17.0
2020-01-01,150138,1,Niebla,0.0,0.0,0.7,1014.0,4.0,11.0,19.0,24.0,18.0
2020-01-08,150138,2,Niebla,0.0,0.0,0.6,1015.0,4.0,12.0,19.0,24.0,20.0
2020-01-15,150138,3,,,,,1011.0,3.0,10.0,,,
2020-01-16,150138,3,Despejado,0.0,0.0,0.6,,,,21.0,25.0,19.0
2020-01-22,150138,4,,,,,1014.0,0.0,7.0,,,
2020-01-23,150138,4,Despejado,0.0,0.0,1.0,,,,22.0,24.0,19.0
2020-01-31,150138,5,Niebla,0.0,0.0,1.0,1013.0,2.0,10.0,21.0,25.0,20.0
2020-02-01,150138,5,Despejado,0.0,0.0,1.0,1013.0,3.0,11.0,20.0,24.0,20.0
2020-02-08,150138,6,Despejado,0.0,0.0,1.0,1013.0,3.0,10.0,22.0,26.0,20.0
2020-02-15,150138,7,Niebla,0.0,0.0,0.8,1011.0,2.0,10.0,21.0,25.0,20.0
2020-02-22,150138,8,Niebla,0.0,0.0,1.0,1014.0,3.0,10.0,21.0,27.0,19.0
2020-02-29,150138,9,Despejado,0.0,0.0,1.0,1014.0,2.0,12.0,23.0,27.0,21.0
2020-03-01,150138,9,Niebla,0.0,0.0,1.0,1013.0,3.0,13.0,22.0,24.0,20.0
2020-03-08,150138,10,Despejado,0.0,0.0,0.4,1013.0,3.0,11.0,22.0,27.0,19.0
2020-03-15,150138,11,,,,,1014.0,5.0,7.0,,,
2020-03-16,150138,12,Niebla,0.0,0.0,0.9,,,,22.0,25.0,20.0
2020-03-22,150138,12,,,,,1014.0,3.0,11.0,,,
2020-03-23,150138,13,Despejado,0.0,0.0,1.0,,,,22.0,27.0,17.0
2020-03-31,150138,14,Despejado,0.0,0.0,1.0,1011.0,2.0,9.0,20.0,25.0,18.0
2020-04-01,150138,14,Despejado,0.0,0.0,1.0,1013.0,4.0,11.0,21.0,26.0,20.0
2020-04-08,150138,15,Niebla,0.0,0.0,0.9,1014.0,3.0,11.0,19.0,24.0,19.0
2020-04-15,150138,16,Despejado,0.0,0.0,0.2,1014.0,2.0,9.0,21.0,26.0,18.0
2020-04-22,150138,17,Niebla,0.0,0.0,0.2,1016.0,3.0,11.0,17.0,22.0,17.0
2020-04-30,150138,18,Despejado,0.0,0.0,0.2,1014.0,0.0,8.0,19.0,23.0,16.0
2020-05-01,150138,18,Niebla,0.0,0.0,0.2,1015.0,1.0,9.0,19.0,24.0,18.0
2020-05-08,150138,19,Despejado,0.0,0.0,0.4,1014.0,3.0,12.0,18.0,22.0,17.0
2020-05-15,150138,20,,,,,1013.0,5.0,10.0,,,
2020-05-16,150138,20,Niebla,0.0,0.0,0.8,,,,16.0,20.0,16.0
2020-05-22,150138,21,,,,,1015.0,3.0,9.0,,,
2020-05-23,150138,21,Niebla,0.0,0.0,0.8,,,,16.0,19.0,15.0
2020-05-31,150138,22,Despejado,0.0,0.0,0.7,1017.0,7.0,12.0,15.0,20.0,15.0
2020-06-01,150138,23,Niebla,0.0,0.0,0.7,1016.0,2.0,11.0,17.0,20.0,15.0
2020-06-08,150138,24,Niebla,0.0,0.0,1.0,1015.0,4.0,9.0,15.0,19.0,14.0
2021-01-08,150138,1,Niebla,0.0,0.0,0.7,1014.0,1.0,12.0,20.0,24.0,19.0
2021-01-15,150138,2,,,,,1013.0,2.0,7.0,,,
2021-01-16,150138,2,Niebla,0.0,0.0,0.5,,,,20.0,24.0,20.0
2021-01-22,150138,3,,,,,1012.0,2.0,9.0,,,
2021-01-23,150138,3,Despejado,0.0,0.0,0.6,,,,19.0,25.0,19.0
2021-01-31,150138,4,Despejado,0.0,0.0,0.9,1012.0,0.0,10.0,20.0,23.0,16.0
2021-02-01,150138,5,Despejado,0.0,0.0,0.8,1012.0,2.0,12.0,18.0,24.0,16.0
2021-02-07,150138,5,Despejado,0.0,0.0,0.7,,,,20.0,24.0,18.0
2021-02-08,150138,6,,,,,1012.0,4.0,11.0,,,
2021-02-14,150138,6,Despejado,0.0,0.0,0.2,,,,20.0,25.0,20.0
2021-02-15,150138,7,,,,,1014.0,2.0,10.0,,,
2021-02-21,150138,7,Despejado,0.0,0.0,0.3,,,,18.0,24.0,19.0
2021-02-22,150138,8,,,,,1014.0,3.0,14.0,,,
2021-02-28,150138,8,Niebla,0.0,0.0,0.2,1011.0,2.0,10.0,20.0,25.0,20.0
2021-03-01,150138,9,Despejado,0.0,0.0,0.5,1010.0,5.0,10.0,21.0,26.0,17.0
2021-03-08,150138,10,Niebla,0.0,0.0,0.1,1012.0,3.0,10.0,22.0,27.0,20.0
2021-03-15,150138,11,,,,,1011.0,3.0,11.0,,,
2021-03-16,150138,11,Despejado,0.0,0.0,0.8,,,,23.0,25.0,21.0
2021-03-22,150138,12,,,,,1012.0,5.0,10.0,,,
2021-03-23,150138,12,Despejado,0.0,0.0,0.5,,,,20.0,24.0,18.0
2021-03-31,150138,13,Despejado,0.0,0.0,0.2,1011.0,3.0,11.0,19.0,24.0,18.0
2021-04-01,150138,13,Despejado,0.0,0.0,0.0,1012.0,2.0,11.0,18.0,23.0,17.0
2021-04-08,150138,14,Niebla,0.0,0.0,0.7,1014.0,2.0,11.0,20.0,24.0,18.0
2021-04-15,150138,15,Niebla,0.0,0.0,1.0,1012.0,7.0,12.0,17.0,23.0,17.0
2021-04-22,150138,16,Niebla,0.0,0.0,0.2,1013.0,3.0,13.0,18.0,21.0,17.0
2021-04-30,150138,17,Niebla,0.0,0.0,0.6,1015.0,0.0,9.0,16.0,21.0,15.0
2021-05-01,150138,17,Niebla,0.0,0.0,0.3,1016.0,5.0,12.0,18.0,22.0,16.0
2021-05-08,150138,18,Niebla,0.0,0.0,0.2,1015.0,7.0,17.0,16.0,20.0,15.0
2021-05-15,150138,19,,,,,1015.0,3.0,11.0,,,
2021-05-16,150138,19,Niebla,0.0,0.0,0.2,,,,13.0,18.0,14.0
2021-05-22,150138,20,,,,,1013.0,3.0,11.0,,,
2021-05-23,150138,20,Niebla,0.0,0.0,0.6,,,,16.0,19.0,14.0
2021-05-31,150138,22,Niebla,0.0,0.0,1.0,1014.0,7.0,10.0,17.0,19.0,15.0
2021-06-01,150138,22,Niebla,0.0,0.0,1.0,1015.0,6.0,14.0,16.0,16.0,15.0
2021-06-08,150138,23,Niebla,0.0,0.0,0.7,1016.0,2.0,11.0,14.0,19.0,14.0
2021-06-15,150138,24,Niebla,0.0,0.0,0.4,1017.0,5.0,13.0,15.0,20.0,13.0
2022-01-08,150138,1,Niebla,0.0,0.0,0.2,1015.0,3.0,12.0,19.0,23.0,18.0
2022-01-15,150138,2,,,,,1015.0,5.0,11.0,,,
2022-01-16,150138,2,Niebla,0.0,0.0,0.7,,,,20.0,25.0,20.0
2022-01-22,150138,3,,,,,1012.0,6.0,10.0,,,
2022-01-23,150138,3,Niebla,0.0,0.0,0.2,,,,19.0,26.0,20.0
2022-01-31,150138,5,Despejado,0.0,0.0,0.2,1014.0,4.0,13.0,20.0,24.0,18.0
2022-02-01,150138,5,Despejado,0.0,0.0,0.6,1013.0,6.0,15.0,20.0,24.0,18.0
2022-02-07,150138,6,Niebla,0.0,0.0,0.6,,,,19.0,22.0,17.0
2022-02-08,150138,6,,,,,1013.0,0.0,14.0,,,
2022-02-14,150138,7,Despejado,0.0,0.0,0.4,,,,21.0,25.0,19.0
2022-02-15,150138,7,,,,,1013.0,3.0,14.0,,,
2022-02-21,150138,8,Niebla,0.0,0.0,1.0,,,,19.0,23.0,19.0
2022-02-22,150138,8,,,,,1013.0,4.0,10.0,,,
2022-02-28,150138,9,Despejado,0.0,0.0,0.6,1013.0,3.0,12.0,19.0,26.0,18.0
2022-03-01,150138,9,Despejado,0.0,0.0,0.8,1014.0,2.0,13.0,21.0,24.0,19.0
2022-03-08,150138,10,Despejado,0.0,0.0,0.8,1013.0,3.0,11.0,22.0,26.0,18.0
2022-03-15,150138,11,,,,,1013.0,3.0,14.0,,,
2022-03-16,150138,11,Despejado,0.0,0.0,0.4,,,,21.0,25.0,18.0
2022-03-22,150138,12,,,,,1011.0,3.0,13.0,,,
2022-03-23,150138,12,Niebla,0.0,0.0,0.7,,,,19.0,22.0,17.0
2022-03-31,150138,13,Despejado,0.0,0.0,0.6,1011.0,3.0,12.0,18.0,22.0,16.0
2022-04-01,150138,13,Despejado,0.0,0.0,0.3,1013.0,3.0,12.0,19.0,22.0,15.0
2022-04-08,150138,14,Niebla,0.0,0.0,0.3,1012.0,3.0,10.0,18.0,21.0,17.0
2022-04-15,150138,15,Niebla,0.0,0.0,0.6,1014.0,4.0,13.0,18.0,20.0,15.0
2022-04-22,150138,16,Niebla,0.0,0.0,0.4,1014.0,4.0,12.0,18.0,21.0,15.0
2022-04-30,150138,17,Despejado,0.0,0.0,0.5,1011.0,3.0,11.0,18.0,21.0,17.0
2022-05-01,150138,17,Niebla,0.0,0.0,0.3,1011.0,4.0,12.0,16.0,20.0,17.0
2022-05-08,150138,18,Niebla,0.0,0.0,0.3,1016.0,7.0,14.0,15.0,19.0,14.0
2022-05-15,150138,19,,,,,1015.0,5.0,10.0,,,
2022-05-16,150138,20,Despejado,0.0,0.0,0.1,,,,14.0,21.0,13.0
2022-05-22,150138,20,,,,,1018.0,5.0,9.0,,,
2022-05-23,150138,21,Niebla,0.0,0.0,0.8,,,,15.0,18.0,14.0
2022-05-31,150138,22,Niebla,0.0,0.0,0.2,1016.0,4.0,11.0,15.0,19.0,13.0
2022-06-01,150138,22,Niebla,0.0,0.0,0.5,1017.0,3.0,13.0,15.0,19.0,12.0
2022-06-08,150138,23,Niebla,0.0,0.0,0.7,1018.0,6.0,10.0,15.0,18.0,14.0
2022-06-15,150138,24,Despejado,0.0,0.0,0.0,1020.0,5.0,11.0,14.0,18.0,13.0
2023-01-08,150138,1,Despejado,0.0,0.0,0.5,1016.0,2.0,14.0,20.0,23.0,17.0
2023-01-15,150138,2,,,,,1014.0,2.0,13.0,,,
2023-01-16,150138,3,Niebla,0.0,0.0,0.6,,,,19.0,23.0,17.0
2023-01-22,150138,3,,,,,1012.0,5.0,14.0,,,
2023-01-23,150138,4,Despejado,0.0,0.0,0.1,,,,20.0,25.0,18.0
2023-01-31,150138,5,Niebla,0.0,0.0,0.4,1013.0,2.0,11.0,22.0,26.0,21.0
2023-02-01,150138,5,Despejado,0.0,0.0,1.0,1012.0,2.0,11.0,22.0,26.0,20.0
2023-02-07,150138,6,Despejado,0.0,0.0,0.9,,,,21.0,27.0,21.0
2023-02-08,150138,6,,,,,1011.0,5.0,15.0,,,
2023-02-14,150138,7,Despejado,0.0,0.0,0.8,,,,22.0,27.0,22.0
2023-02-15,150138,7,,,,,1012.0,2.0,17.0,,,
2023-02-21,150138,8,Despejado,0.0,0.0,0.6,,,,22.0,27.0,23.0
2023-02-22,150138,8,,,,,1012.0,6.0,17.0,,,
2023-02-28,150138,9,Despejado,0.0,0.0,0.5,1013.0,5.0,17.0,23.0,28.0,22.0
2023-03-01,150138,9,Despejado,0.0,0.0,0.7,1012.0,5.0,17.0,22.5,27.0,19.0
2023-03-08,150138,10,Despejado,0.0,0.0,0.5,1012.0,2.0,15.0,23.0,28.0,20.0
2023-03-15,150138,11,,,,,1015.0,4.0,10.0,,,
2023-03-16,150138,11,Niebla,0.0,0.0,0.6,,,,23.0,28.0,21.0
2023-03-22,150138,12,,,,,1012.0,3.0,14.0,,,
2023-03-23,150138,12,Despejado,0.0,0.0,0.8,,,,21.0,28.0,21.0
2023-03-31,150138,13,Despejado,4.3,0.0,0.6,1012.0,6.0,12.0,23.0,27.0,22.0
2023-04-01,150138,13,Despejado,1.0,0.0,0.5,1012.0,5.0,14.0,23.0,27.0,20.0
2023-04-08,150138,14,Niebla,0.0,0.0,0.2,1011.0,7.0,15.0,22.0,29.0,22.0
2023-04-15,150138,15,Despejado,0.0,0.0,0.8,1011.0,2.0,11.0,23.0,26.0,20.0
2023-04-22,150138,16,Despejado,0.0,0.0,0.1,1012.0,7.0,15.0,22.0,26.0,19.0
2023-04-30,150138,17,Niebla,0.0,0.0,0.2,1015.0,9.0,14.0,21.0,25.0,19.0
2023-05-01,150138,18,Niebla,0.0,0.0,0.3,1014.0,5.0,15.0,21.0,26.0,20.0
2023-05-08,150138,19,Niebla,0.0,0.0,0.8,1014.0,8.0,14.0,19.0,23.0,19.0
2023-05-15,150138,20,,,,,1015.0,9.0,11.0,,,
2023-05-16,150138,20,Despejado,0.0,0.0,0.2,,,,20.0,24.0,20.0
2023-05-22,150138,21,,,,,1014.0,7.0,15.0,,,
2023-05-23,150138,21,Despejado,0.0,0.0,0.5,,,,18.0,24.0,20.0
2023-05-31,150138,22,Despejado,0.0,0.0,0.6,1014.0,11.0,13.0,18.0,22.0,16.0
2023-06-01,150138,22,Despejado,0.0,0.0,0.1,1015.0,7.0,16.0,17.25,23.0,17.0
2023-06-08,150138,23,Niebla,0.0,0.0,0.2,1017.0,9.0,14.0,18.0,23.0,18.0
2023-06-15,150138,24,Niebla,0.0,0.0,0.2,1014.0,7.0,13.0,18.0,22.0,18.0
2024-01-01,150138,1,Niebla,0.0,0.0,1.0,1015.0,9.0,13.0,21.75,23.0,20.0
2024-01-08,150138,2,Despejado,0.0,0.0,1.0,1012.0,3.0,15.0,21.0,26.0,21.0
2024-01-15,150138,3,,,,,1012.0,10.0,17.0,,,
2024-01-16,150138,3,Despejado,0.8,0.0,0.8,,,,21.0,26.0,20.0
2024-01-22,150138,4,,,,,1013.0,8.0,18.0,,,
2024-01-23,150138,4,Despejado,0.0,0.0,0.8,,,,22.0,26.0,20.0
2024-01-31,150138,5,Despejado,0.0,0.0,0.9,1013.0,7.0,16.0,23.0,29.0,22.0
2024-02-01,150138,5,Despejado,0.0,0.0,1.0,1011.0,7.0,15.0,23.0,29.0,21.0
2024-02-08,150138,6,Despejado,0.0,0.0,0.7,1011.0,6.0,15.0,23.0,29.0,20.0
2024-02-15,150138,7,Despejado,0.0,0.0,0.9,1011.0,5.0,13.0,23.0,28.0,22.0
2024-02-22,150138,8,Despejado,0.0,0.0,0.4,1013.0,7.0,18.0,23.0,30.0,21.0
2024-02-29,150138,9,Niebla,0.0,0.0,0.7,1012.0,3.0,15.0,22.0,27.0,22.0
2024-03-01,150138,9,Niebla,0.0,0.0,1.0,1014.0,7.0,13.0,23.0,26.0,23.0
2024-03-08,150138,10,Niebla,0.0,0.0,0.9,1012.0,5.0,17.0,23.0,28.0,21.0
2024-03-15,150138,11,,,,,1011.0,3.0,13.0,,,
2024-03-16,150138,11,Niebla,0.0,0.0,0.5,,,,21.0,26.0,21.0
2024-03-22,150138,12,,,,,1015.0,8.0,14.0,,,
2024-03-23,150138,12,Niebla,0.0,0.0,0.8,,,,21.0,27.0,21.0
2024-03-31,150138,13,Despejado,0.0,0.0,0.5,1013.0,5.0,14.0,21.0,26.0,20.0
2024-04-01,150138,14,Despejado,0.0,0.0,0.5,1012.0,3.0,12.0,21.0,25.0,20.0
2024-04-08,150138,15,Niebla,0.0,0.0,0.7,1012.0,6.0,12.0,21.0,24.0,20.0
2024-04-15,150138,16,Despejado,0.0,0.0,0.6,1014.0,5.0,13.0,19.0,24.0,19.0
2024-04-22,150138,17,Despejado,0.0,0.0,0.6,1013.0,7.0,13.0,20.0,25.0,18.0
2024-04-30,150138,18,Despejado,0.0,0.0,0.3,1013.0,5.0,11.0,20.0,24.0,19.0
2020-01-01,150139,1,Niebla,0.0,0.0,0.5,1014.0,3.0,10.0,19.0,24.0,19.0
2020-01-08,150139,2,Despejado,0.0,0.0,0.3,1014.0,7.0,15.0,19.0,24.0,19.0
2020-01-15,150139,3,,,,,1012.0,3.0,9.0,,,
2020-01-16,150139,3,Despejado,0.0,0.0,0.7,,,,20.0,24.0,17.0
2020-01-22,150139,4,,,,,1013.0,4.0,6.0,,,
2020-01-23,150139,4,Despejado,0.0,0.0,1.0,,,,23.0,25.0,18.0
2020-01-31,150139,5,Niebla,0.0,0.0,1.0,1012.0,5.0,13.0,21.0,25.0,20.0
2020-02-01,150139,5,Despejado,0.0,0.0,1.0,1012.0,5.0,8.0,21.0,26.0,19.0
2020-02-08,150139,6,Niebla,0.0,0.0,1.0,1013.0,3.0,9.0,21.0,25.0,19.0
2020-02-15,150139,7,Niebla,0.0,0.0,0.8,1010.0,7.0,11.0,21.0,25.0,20.0
2020-02-22,150139,8,Despejado,0.0,0.0,0.8,1014.0,0.0,8.0,22.0,26.0,20.0
2020-02-29,150139,9,Despejado,0.0,0.0,1.0,1014.0,5.0,11.0,22.0,26.0,21.0
2020-03-01,150139,9,Niebla,0.0,0.0,0.9,1012.0,2.0,13.0,22.0,25.0,20.0
2020-03-08,150139,10,Despejado,0.0,0.0,0.3,1012.0,2.0,13.0,22.0,27.0,20.0
2020-03-15,150139,11,,,,,1013.0,6.0,8.0,,,
2020-03-16,150139,12,Niebla,0.0,0.0,0.9,,,,21.0,23.0,20.0
2020-03-22,150139,12,,,,,1013.0,3.0,12.0,,,
2020-03-23,150139,13,Despejado,0.0,0.0,0.4,,,,21.25,26.0,18.0
2020-03-31,150139,14,Niebla,0.1,0.0,1.0,1010.0,3.0,9.0,20.0,24.0,19.0
2020-04-01,150139,14,Niebla,0.0,0.0,1.0,1012.0,3.0,10.0,20.0,25.0,19.0
2020-04-08,150139,15,Niebla,0.0,0.0,1.0,1013.0,2.0,14.0,19.0,24.0,19.0
2020-04-15,150139,16,Despejado,0.0,0.0,0.0,1014.0,3.0,9.0,20.0,25.0,19.0
2020-04-22,150139,17,Despejado,0.0,0.0,0.1,1015.0,3.0,9.0,18.0,21.0,17.0
2020-04-30,150139,18,Despejado,0.0,0.0,0.4,1013.0,0.0,9.0,17.0,22.0,17.0
2020-05-01,150139,18,Despejado,0.0,0.0,0.2,1015.0,6.0,6.0,18.0,23.0,17.0
2020-05-08,150139,19,Despejado,0.0,0.0,0.5,1014.0,2.0,10.0,18.0,23.0,18.0
2020-05-15,150139,20,,,,,1013.0,6.0,8.0,,,
2020-05-16,150139,20,Niebla,0.0,0.0,0.5,,,,17.0,20.0,16.0
2020-05-22,150139,21,,,,,1014.0,4.0,11.0,,,
2020-05-23,150139,21,Niebla,0.0,0.0,1.0,,,,14.0,19.0,14.0
2020-05-31,150139,22,Despejado,0.0,0.0,0.6,1017.0,9.0,13.0,16.0,21.0,16.0
2020-06-01,150139,23,Niebla,0.0,0.0,0.6,1017.0,5.0,14.0,17.0,20.0,15.0
2020-06-08,150139,24,Niebla,0.0,0.0,0.9,1016.0,6.0,8.0,16.0,19.0,15.0
2021-01-08,150139,1,Despejado,0.0,0.0,0.9,1014.0,7.0,9.0,21.0,24.0,18.0
2021-01-15,150139,2,,,,,1013.0,2.0,10.0,,,
2021-01-16,150139,2,Despejado,0.0,0.0,0.3,,,,19.0,24.0,18.0
2021-01-22,150139,3,,,,,1012.0,1.0,12.0,,,
2021-01-23,150139,3,Despejado,0.0,0.0,0.2,,,,20.0,24.0,18.0
2021-01-31,150139,4,Despejado,0.0,0.0,0.8,1010.0,5.0,10.0,18.0,25.0,17.0
2021-02-01,150139,5,Despejado,0.0,0.0,0.8,1012.0,3.0,10.0,19.0,23.0,18.0
2021-02-07,150139,5,Despejado,0.6,0.0,0.7,,,,20.0,25.0,18.0
2021-02-08,150139,6,,,,,1012.0,1.0,11.0,,,
2021-02-14,150139,6,Despejado,0.0,0.0,0.1,,,,20.0,24.0,18.0
2021-02-15,150139,7,,,,,1013.0,3.0,10.0,,,
2021-02-21,150139,7,Niebla,0.0,0.0,0.1,,,,19.0,24.0,18.0
2021-02-22,150139,8,,,,,1014.0,4.0,9.0,,,
2021-02-28,150139,8,Niebla,0.0,0.0,0.2,1010.0,4.0,8.0,18.0,25.0,17.0
2021-03-01,150139,9,Despejado,0.1,0.0,0.4,1010.0,3.0,11.0,21.0,25.0,18.0
2021-03-08,150139,10,Despejado,0.0,0.0,0.0,1012.0,3.0,12.0,20.0,28.0,19.0
2021-03-15,150139,11,,,,,1010.0,3.0,11.0,,,
2021-03-16,150139,11,Despejado,0.0,0.0,0.5,,,,22.0,25.0,19.0
2021-03-22,150139,12,,,,,1011.0,5.0,10.0,,,
2021-03-23,150139,12,Despejado,0.0,0.0,0.6,,,,19.0,26.0,18.0
2021-03-31,150139,13,Despejado,0.0,0.1,0.1,1010.0,3.0,11.0,19.0,22.0,18.0
2021-04-01,150139,13,Despejado,0.0,0.0,0.0,1012.0,3.0,11.0,17.0,24.0,18.0
2021-04-08,150139,14,Niebla,0.0,0.0,0.5,1015.0,5.0,12.0,20.0,22.0,18.0
2021-04-15,150139,15,Niebla,0.0,0.0,0.8,1013.0,7.0,12.0,19.0,24.0,16.0
2021-04-22,150139,16,Niebla,0.0,0.0,0.3,1014.0,5.0,8.0,18.0,20.0,16.0
2021-04-30,150139,17,Niebla,0.0,0.0,0.2,1015.0,4.0,11.0,17.0,21.0,15.0
2021-05-01,150139,17,Niebla,0.0,0.0,0.5,1016.0,4.0,11.0,17.0,21.0,16.0
2021-05-08,150139,18,Despejado,0.0,0.0,0.3,1014.0,6.0,13.0,16.0,20.0,16.0
2021-05-15,150139,19,,,,,1014.0,4.0,11.0,,,
2021-05-16,150139,19,Niebla,0.0,0.0,0.1,,,,15.0,20.0,14.0
2021-05-22,150139,20,,,,,1013.0,5.0,9.0,,,
2021-05-23,150139,20,Niebla,0.0,0.0,0.5,,,,15.0,20.0,15.0
2021-05-31,150139,22,Niebla,0.0,0.0,1.0,1015.0,0.0,10.0,17.0,20.0,16.0
2021-06-01,150139,22,Niebla,0.0,0.0,0.8,1014.0,5.0,14.0,16.0,19.0,14.0
2021-06-08,150139,23,Despejado,0.0,0.0,0.6,1016.0,3.0,12.0,16.0,21.0,15.0
2021-06-15,150139,24,Despejado,0.0,0.0,0.1,1017.0,3.0,14.0,17.0,21.0,15.0
2022-01-08,150139,1,Despejado,0.0,0.0,0.1,1014.0,5.0,12.0,19.0,23.0,19.0
2022-01-15,150139,2,,,,,1015.0,7.0,11.0,,,
2022-01-16,150139,2,Niebla,0.0,0.0,0.4,,,,21.0,25.0,20.0
2022-01-22,150139,3,,,,,1013.0,9.0,13.0,,,
2022-01-23,150139,3,Despejado,0.0,0.0,0.2,,,,20.0,25.0,18.0
2022-01-31,150139,5,Despejado,0.0,0.0,0.6,1014.0,7.0,12.0,18.0,24.0,18.0
2022-02-01,150139,5,Despejado,0.0,0.0,0.6,1013.0,3.0,13.0,18.0,25.0,18.0
2022-02-07,150139,6,Niebla,0.0,0.0,0.5,,,,18.0,24.0,17.0
