Año,Provincia,Distrito,Mes,Casos
2020,LIMA,VILLA MARIA DEL TRIUNFO,Enero,0.0
2020,LIMA,RIMAC,Enero,0.0
2020,LIMA,PUENTE PIEDRA,Enero,0.0
2020,LIMA,PUNTA HERMOSA,Enero,0.0
2020,LIMA,CHACLACAYO,Enero,0.0
2020,HUAROCHIRI,RICARDO PALMA,Enero,0.0
2020,CAÑETE,CERRO AZUL,Enero,0.0
2020,YAUYOS,HUANCAYA,Enero,0.0
2020,HUAROCHIRI,SANTA EULALIA,Enero,0.0
2020,LIMA,INDEPENDENCIA,Enero,0.0
2020,LIMA,SAN LUIS,Enero,0.0
2020,LIMA,ANCON,Enero,0.0
2020,LIMA,SANTA ROSA,Enero,0.0
2020,LIMA,LIMA,Enero,0.0
2020,HUAURA,HUALMAY,Enero,0.0
2020,CAÑETE,MALA,Enero,0.0
2020,LIMA,SAN ISIDRO,Enero,0.0
2020,LIMA,BREÑA,Enero,0.0
2020,OYON,OYON,Enero,0.0
2020,HUAURA,SANTA MARIA,Enero,0.0
2020,LIMA,EL AGUSTINO,Enero,0.0
2020,LIMA,ATE,Enero,0.0
2020,BARRANCA,BARRANCA,Enero,0.0
2020,CAÑETE,QUILMANA,Enero,0.0
2020,LIMA,CIENEGUILLA,Enero,0.0
2020,CAÑETE,COAYLLO,Enero,0.0
2020,LIMA,LINCE,Enero,0.0
2020,LIMA,SAN BORJA,Enero,0.0
2020,CAÑETE,IMPERIAL,Enero,0.0
2020,CAÑETE,NUEVO IMPERIAL,Enero,0.0
2020,LIMA,PACHACAMAC,Enero,0.0
2020,CAÑETE,SAN LUIS,Enero,0.0
2020,CAÑETE,PACARAN,Enero,0.0
2020,LIMA,BARRANCO,Enero,0.0
2020,LIMA,LURIGANCHO,Enero,0.0
2020,HUARAL,CHANCAY,Enero,0.0
2020,CAÑETE,SANTA CRUZ DE FLORES,Enero,0.0
2020,LIMA,VILLA EL SALVADOR,Enero,0.0
2020,OYON,PACHANGARA,Enero,0.0
2020,CANTA,SANTA ROSA DE QUIVES,Enero,0.0
2020,CAJATAMBO,CAJATAMBO,Enero,0.0
2020,HUAURA,HUAURA,Enero,0.0
2020,LIMA,PUNTA NEGRA,Enero,0.0
2020,LIMA,SANTA ANITA,Enero,0.0
2020,LIMA,LURIN,Enero,0.0
2020,LIMA,SAN BARTOLO,Enero,0.0
2020,LIMA,LA VICTORIA,Enero,0.0
2020,HUARAL,HUARAL,Enero,0.0
2020,HUAURA,HUACHO,Enero,0.0
2020,BARRANCA,PATIVILCA,Enero,0.0
2020,CANTA,CANTA,Enero,0.0
2020,HUAURA,CALETA DE CARQUIN,Enero,0.0
2020,HUAURA,VEGUETA,Enero,0.0
2020,LIMA,SANTIAGO DE SURCO,Enero,0.0
2020,LIMA,JESUS MARIA,Enero,0.0
2020,CALLAO,CALLAO,Febrero,0.0
2020,CALLAO,LA PERLA,Febrero,0.0
2020,CALLAO,CARMEN DE LA LEGUA REYNOSO,Febrero,0.0
2020,CALLAO,MI PERU,Febrero,0.0
2020,CALLAO,LA PUNTA,Febrero,0.0
2020,CALLAO,BELLAVISTA,Febrero,0.0
2020,CALLAO,VENTANILLA,Febrero,0.0
2020,CAÑETE,LUNAHUANA,Febrero,0.0
2020,HUAROCHIRI,HUAROCHIRI,Febrero,0.0
2020,CAÑETE,CHILCA,Febrero,0.0
2020,HUARAL,ATAVILLOS ALTO,Febrero,0.0
2020,CAÑETE,ASIA,Febrero,0.0
2020,LIMA,CHORRILLOS,Febrero,0.0
2020,CAÑETE,SAN ANTONIO,Febrero,0.0
2020,CAÑETE,SAN VICENTE DE CAÑETE,Febrero,0.0
2020,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS,Febrero,0.0
2020,LIMA,MIRAFLORES,Febrero,0.0
2020,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,Febrero,0.0
2020,LIMA,PUEBLO LIBRE,Febrero,0.0
2020,HUAROCHIRI,SAN ANTONIO,Febrero,0.0
2020,LIMA,LOS OLIVOS,Febrero,0.0
2020,LIMA,SAN MIGUEL,Febrero,0.0
2020,LIMA,CARABAYLLO,Febrero,0.0
2020,BARRANCA,SUPE PUERTO,Febrero,0.0
2020,BARRANCA,SUPE,Febrero,0.0
2020,HUAROCHIRI,CARAMPOMA,Febrero,0.0
2020,LIMA,MAGDALENA DEL MAR,Febrero,0.0
2020,LIMA,SAN JUAN DE LURIGANCHO,Febrero,0.0
2020,HUARAL,AUCALLAMA,Febrero,0.0
2020,LIMA,SURQUILLO,Febrero,0.0
2020,HUAROCHIRI,MATUCANA,Febrero,0.0
2020,LIMA,COMAS,Febrero,0.0
2020,CAÑETE,CALANGO,Febrero,0.0
2020,BARRANCA,PARAMONGA,Febrero,0.0
2020,HUAROCHIRI,CALLAHUANCA,Febrero,0.0
2020,YAUYOS,AYAVIRI,Febrero,0.0
2020,LIMA,PUCUSANA,Febrero,0.0
2020,LIMA,SAN MARTIN DE PORRES,Febrero,0.0
2020,HUAURA,SAYAN,Febrero,0.0
2020,LIMA,SAN JUAN DE MIRAFLORES,Febrero,0.0
2020,HUAROCHIRI,SAN BARTOLOME,Febrero,0.0
2020,LIMA,VILLA MARIA DEL TRIUNFO,Febrero,0.0
2020,LIMA,RIMAC,Febrero,0.0
2020,LIMA,PUNTA HERMOSA,Febrero,0.0
2020,LIMA,CHACLACAYO,Febrero,0.0
2020,HUAROCHIRI,RICARDO PALMA,Febrero,0.0
2020,CAÑETE,CERRO AZUL,Febrero,0.0
2020,YAUYOS,HUANCAYA,Febrero,0.0
2020,HUAROCHIRI,SANTA EULALIA,Febrero,0.0
2020,LIMA,INDEPENDENCIA,Febrero,0.0
2020,LIMA,SAN LUIS,Febrero,0.0
2020,LIMA,ANCON,Febrero,0.0
2020,LIMA,SANTA ROSA,Febrero,0.0
2020,LIMA,LIMA,Febrero,0.0
2020,HUAURA,HUALMAY,Febrero,0.0
2020,CAÑETE,MALA,Febrero,0.0
2020,LIMA,SAN ISIDRO,Febrero,0.0
2020,LIMA,BREÑA,Febrero,0.0
2020,OYON,OYON,Febrero,0.0
2020,HUAURA,SANTA MARIA,Febrero,0.0
2020,LIMA,EL AGUSTINO,Febrero,0.0
2020,LIMA,ATE,Febrero,0.0
2020,BARRANCA,BARRANCA,Febrero,0.0
2020,CAÑETE,QUILMANA,Febrero,0.0
2020,LIMA,CIENEGUILLA,Febrero,0.0
2020,CAÑETE,COAYLLO,Febrero,0.0
2020,LIMA,LINCE,Febrero,0.0
2020,LIMA,SAN BORJA,Febrero,0.0
2020,CAÑETE,IMPERIAL,Febrero,0.0
2020,CAÑETE,NUEVO IMPERIAL,Febrero,0.0
2020,LIMA,PACHACAMAC,Febrero,0.0
2020,CAÑETE,SAN LUIS,Febrero,0.0
2020,CAÑETE,PACARAN,Febrero,0.0
2020,LIMA,BARRANCO,Febrero,0.0
2020,LIMA,LURIGANCHO,Febrero,0.0
2020,HUARAL,CHANCAY,Febrero,0.0
2020,CAÑETE,SANTA CRUZ DE FLORES,Febrero,0.0
2020,LIMA,VILLA EL SALVADOR,Febrero,0.0
2020,OYON,PACHANGARA,Febrero,0.0
2020,CANTA,SANTA ROSA DE QUIVES,Febrero,0.0
2020,CAJATAMBO,CAJATAMBO,Febrero,0.0
2020,HUAURA,HUAURA,Febrero,0.0
2020,LIMA,PUNTA NEGRA,Febrero,0.0
2020,LIMA,SANTA ANITA,Febrero,0.0
2020,LIMA,LURIN,Febrero,0.0
2020,LIMA,SAN BARTOLO,Febrero,0.0
2020,LIMA,LA VICTORIA,Febrero,0.0
2020,HUARAL,HUARAL,Febrero,0.0
2020,HUAURA,HUACHO,Febrero,0.0
2020,BARRANCA,PATIVILCA,Febrero,0.0
2020,CANTA,CANTA,Febrero,0.0
2020,HUAURA,CALETA DE CARQUIN,Febrero,0.0
2020,HUAURA,VEGUETA,Febrero,0.0
2020,LIMA,SANTIAGO DE SURCO,Febrero,0.0
2020,LIMA,JESUS MARIA,Febrero,0.0
2020,CALLAO,CALLAO,Marzo,0.0
2020,CALLAO,LA PERLA,Marzo,0.0
2020,CALLAO,CARMEN DE LA LEGUA REYNOSO,Marzo,0.0
2020,CALLAO,MI PERU,Marzo,0.0
2020,CALLAO,LA PUNTA,Marzo,0.0
2020,CALLAO,BELLAVISTA,Marzo,0.0
2020,CAÑETE,LUNAHUANA,Marzo,0.0
2020,HUAROCHIRI,HUAROCHIRI,Marzo,0.0
2020,CAÑETE,CHILCA,Marzo,0.0
2020,HUARAL,ATAVILLOS ALTO,Marzo,0.0
2020,CAÑETE,ASIA,Marzo,0.0
2020,LIMA,CHORRILLOS,Marzo,0.0
2020,CAÑETE,SAN ANTONIO,Marzo,0.0
2020,CAÑETE,SAN VICENTE DE CAÑETE,Marzo,0.0
2020,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS,Marzo,0.0
2020,LIMA,MIRAFLORES,Marzo,0.0
2020,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,Marzo,0.0
2020,LIMA,PUEBLO LIBRE,Marzo,0.0
2020,HUAROCHIRI,SAN ANTONIO,Marzo,0.0
2020,LIMA,SAN MIGUEL,Marzo,0.0
2020,BARRANCA,SUPE PUERTO,Marzo,0.0
2020,BARRANCA,SUPE,Marzo,0.0
2020,HUAROCHIRI,CARAMPOMA,Marzo,0.0
2020,LIMA,MAGDALENA DEL MAR,Marzo,0.0
2020,LIMA,SAN JUAN DE LURIGANCHO,Marzo,0.0
2020,HUARAL,AUCALLAMA,Marzo,0.0
2020,LIMA,SURQUILLO,Marzo,0.0
2020,HUAROCHIRI,MATUCANA,Marzo,0.0
2020,CAÑETE,CALANGO,Marzo,0.0
2020,BARRANCA,PARAMONGA,Marzo,0.0
2020,HUAROCHIRI,CALLAHUANCA,Marzo,0.0
2020,YAUYOS,AYAVIRI,Marzo,0.0
2020,LIMA,PUCUSANA,Marzo,0.0
2020,LIMA,SAN MARTIN DE PORRES,Marzo,0.0
2020,HUAURA,SAYAN,Marzo,0.0
2020,LIMA,SAN JUAN DE MIRAFLORES,Marzo,0.0
2020,HUAROCHIRI,SAN BARTOLOME,Marzo,0.0
2020,LIMA,VILLA MARIA DEL TRIUNFO,Marzo,0.0
2020,LIMA,RIMAC,Marzo,0.0
2020,LIMA,PUNTA HERMOSA,Marzo,0.0
2020,LIMA,CHACLACAYO,Marzo,0.0
2020,HUAROCHIRI,RICARDO PALMA,Marzo,0.0
2020,CAÑETE,CERRO AZUL,Marzo,0.0
2020,YAUYOS,HUANCAYA,Marzo,0.0
2020,HUAROCHIRI,SANTA EULALIA,Marzo,0.0
2020,LIMA,SAN LUIS,Marzo,0.0
2020,LIMA,ANCON,Marzo,0.0
2020,LIMA,SANTA ROSA,Marzo,0.0
2020,HUAURA,HUALMAY,Marzo,0.0
2020,CAÑETE,MALA,Marzo,0.0
2020,LIMA,SAN ISIDRO,Marzo,0.0
2020,LIMA,BREÑA,Marzo,0.0
2020,OYON,OYON,Marzo,0.0
2020,HUAURA,SANTA MARIA,Marzo,0.0
2020,LIMA,EL AGUSTINO,Marzo,0.0
2020,BARRANCA,BARRANCA,Marzo,0.0
2020,CAÑETE,QUILMANA,Marzo,0.0
2020,LIMA,CIENEGUILLA,Marzo,0.0
2020,CAÑETE,COAYLLO,Marzo,0.0
2020,LIMA,LINCE,Marzo,0.0
2020,LIMA,SAN BORJA,Marzo,0.0
2020,CAÑETE,IMPERIAL,Marzo,0.0
2020,CAÑETE,NUEVO IMPERIAL,Marzo,0.0
2020,LIMA,PACHACAMAC,Marzo,0.0
2020,CAÑETE,SAN LUIS,Marzo,0.0
2020,CAÑETE,PACARAN,Marzo,0.0
2020,LIMA,BARRANCO,Marzo,0.0
2020,LIMA,LURIGANCHO,Marzo,0.0
2020,HUARAL,CHANCAY,Marzo,0.0
2020,CAÑETE,SANTA CRUZ DE FLORES,Marzo,0.0
2020,LIMA,VILLA EL SALVADOR,Marzo,0.0
2020,OYON,PACHANGARA,Marzo,0.0
2020,CANTA,SANTA ROSA DE QUIVES,Marzo,0.0
2020,CAJATAMBO,CAJATAMBO,Marzo,0.0
2020,HUAURA,HUAURA,Marzo,0.0
2020,LIMA,PUNTA NEGRA,Marzo,0.0
2020,LIMA,SANTA ANITA,Marzo,0.0
2020,LIMA,LURIN,Marzo,0.0
2020,LIMA,SAN BARTOLO,Marzo,0.0
2020,LIMA,LA VICTORIA,Marzo,0.0
2020,HUARAL,HUARAL,Marzo,0.0
2020,HUAURA,HUACHO,Marzo,0.0
2020,BARRANCA,PATIVILCA,Marzo,0.0
2020,CANTA,CANTA,Marzo,0.0
2020,HUAURA,CALETA DE CARQUIN,Marzo,0.0
2020,HUAURA,VEGUETA,Marzo,0.0
2020,LIMA,SANTIAGO DE SURCO,Marzo,0.0
2020,LIMA,JESUS MARIA,Marzo,0.0
2020,CALLAO,CALLAO,Abril,0.0
2020,CALLAO,LA PERLA,Abril,0.0
2020,CALLAO,CARMEN DE LA LEGUA REYNOSO,Abril,0.0
2020,CALLAO,MI PERU,Abril,0.0
2020,CALLAO,LA PUNTA,Abril,0.0
2020,CALLAO,BELLAVISTA,Abril,0.0
2020,CAÑETE,LUNAHUANA,Abril,0.0
2020,HUAROCHIRI,HUAROCHIRI,Abril,0.0
2020,CAÑETE,CHILCA,Abril,0.0
2020,HUARAL,ATAVILLOS ALTO,Abril,0.0
2020,CAÑETE,ASIA,Abril,0.0
2020,LIMA,CHORRILLOS,Abril,0.0
2020,CAÑETE,SAN ANTONIO,Abril,0.0
2020,CAÑETE,SAN VICENTE DE CAÑETE,Abril,0.0
2020,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS,Abril,0.0
2020,LIMA,MIRAFLORES,Abril,0.0
2020,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,Abril,0.0
2020,LIMA,PUEBLO LIBRE,Abril,0.0
2020,HUAROCHIRI,SAN ANTONIO,Abril,0.0
2020,LIMA,LOS OLIVOS,Abril,0.0
2020,LIMA,CARABAYLLO,Abril,0.0
2020,BARRANCA,SUPE PUERTO,Abril,0.0
2020,BARRANCA,SUPE,Abril,0.0
2020,HUAROCHIRI,CARAMPOMA,Abril,0.0
2020,LIMA,MAGDALENA DEL MAR,Abril,0.0
2020,LIMA,SAN JUAN DE LURIGANCHO,Abril,0.0
2020,HUARAL,AUCALLAMA,Abril,0.0
2020,LIMA,SURQUILLO,Abril,0.0
2020,HUAROCHIRI,MATUCANA,Abril,0.0
2020,CAÑETE,CALANGO,Abril,0.0
2020,BARRANCA,PARAMONGA,Abril,0.0
2020,HUAROCHIRI,CALLAHUANCA,Abril,0.0
2020,YAUYOS,AYAVIRI,Abril,0.0
2020,LIMA,PUCUSANA,Abril,0.0
2020,HUAURA,SAYAN,Abril,0.0
2020,LIMA,SAN JUAN DE MIRAFLORES,Abril,0.0
2020,HUAROCHIRI,SAN BARTOLOME,Abril,0.0
2020,LIMA,VILLA MARIA DEL TRIUNFO,Abril,0.0
2020,LIMA,RIMAC,Abril,0.0
2020,LIMA,PUNTA HERMOSA,Abril,0.0
2020,LIMA,CHACLACAYO,Abril,0.0
2020,HUAROCHIRI,RICARDO PALMA,Abril,0.0
2020,CAÑETE,CERRO AZUL,Abril,0.0
2020,YAUYOS,HUANCAYA,Abril,0.0
2020,HUAROCHIRI,SANTA EULALIA,Abril,0.0
2020,LIMA,SAN LUIS,Abril,0.0
2020,LIMA,ANCON,Abril,0.0
2020,LIMA,SANTA ROSA,Abril,0.0
2020,HUAURA,HUALMAY,Abril,0.0
2020,CAÑETE,MALA,Abril,0.0
2020,LIMA,SAN ISIDRO,Abril,0.0
2020,LIMA,BREÑA,Abril,0.0
2020,OYON,OYON,Abril,0.0
2020,HUAURA,SANTA MARIA,Abril,0.0
2020,LIMA,EL AGUSTINO,Abril,0.0
2020,BARRANCA,BARRANCA,Abril,0.0
2020,CAÑETE,QUILMANA,Abril,0.0
2020,LIMA,CIENEGUILLA,Abril,0.0
2020,CAÑETE,COAYLLO,Abril,0.0
2020,LIMA,LINCE,Abril,0.0
2020,LIMA,SAN BORJA,Abril,0.0
2020,CAÑETE,IMPERIAL,Abril,0.0
2020,CAÑETE,NUEVO IMPERIAL,Abril,0.0
2020,LIMA,PACHACAMAC,Abril,0.0
2020,CAÑETE,SAN LUIS,Abril,0.0
2020,CAÑETE,PACARAN,Abril,0.0
2020,LIMA,BARRANCO,Abril,0.0
2020,LIMA,LURIGANCHO,Abril,0.0
2020,HUARAL,CHANCAY,Abril,0.0
2020,CAÑETE,SANTA CRUZ DE FLORES,Abril,0.0
2020,LIMA,VILLA EL SALVADOR,Abril,0.0
2020,OYON,PACHANGARA,Abril,0.0
2020,CANTA,SANTA ROSA DE QUIVES,Abril,0.0
2020,CAJATAMBO,CAJATAMBO,Abril,0.0
2020,HUAURA,HUAURA,Abril,0.0
2020,LIMA,PUNTA NEGRA,Abril,0.0
2020,LIMA,SANTA ANITA,Abril,0.0
2020,LIMA,LURIN,Abril,0.0
2020,LIMA,SAN BARTOLO,Abril,0.0
2020,LIMA,LA VICTORIA,Abril,0.0
2020,HUARAL,HUARAL,Abril,0.0
2020,HUAURA,HUACHO,Abril,0.0
2020,BARRANCA,PATIVILCA,Abril,0.0
2020,CANTA,CANTA,Abril,0.0
2020,HUAURA,CALETA DE CARQUIN,Abril,0.0
2020,HUAURA,VEGUETA,Abril,0.0
2020,LIMA,SANTIAGO DE SURCO,Abril,0.0
2020,LIMA,JESUS MARIA,Abril,0.0
2020,CALLAO,CALLAO,Mayo,0.0
2020,CALLAO,LA PERLA,Mayo,0.0
2020,CALLAO,CARMEN DE LA LEGUA REYNOSO,Mayo,0.0
2020,CALLAO,MI PERU,Mayo,0.0
2020,CALLAO,LA PUNTA,Mayo,0.0
2020,CALLAO,BELLAVISTA,Mayo,0.0
2020,CALLAO,VENTANILLA,Mayo,0.0
2020,CAÑETE,LUNAHUANA,Mayo,0.0
2020,HUAROCHIRI,HUAROCHIRI,Mayo,0.0
2020,CAÑETE,CHILCA,Mayo,0.0
2020,HUARAL,ATAVILLOS ALTO,Mayo,0.0
2020,CAÑETE,ASIA,Mayo,0.0
2020,LIMA,CHORRILLOS,Mayo,0.0
2020,CAÑETE,SAN ANTONIO,Mayo,0.0
2020,CAÑETE,SAN VICENTE DE CAÑETE,Mayo,0.0
2020,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS,Mayo,0.0
2020,LIMA,MIRAFLORES,Mayo,0.0
2020,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,Mayo,0.0
2020,LIMA,PUEBLO LIBRE,Mayo,0.0
2020,HUAROCHIRI,SAN ANTONIO,Mayo,0.0
2020,LIMA,LOS OLIVOS,Mayo,0.0
2020,LIMA,SAN MIGUEL,Mayo,0.0
2020,LIMA,CARABAYLLO,Mayo,0.0
2020,BARRANCA,SUPE PUERTO,Mayo,0.0
2020,BARRANCA,SUPE,Mayo,0.0
2020,HUAROCHIRI,CARAMPOMA,Mayo,0.0
2020,LIMA,MAGDALENA DEL MAR,Mayo,0.0
2020,LIMA,SAN JUAN DE LURIGANCHO,Mayo,0.0
2020,HUARAL,AUCALLAMA,Mayo,0.0
2020,LIMA,SURQUILLO,Mayo,0.0
2020,HUAROCHIRI,MATUCANA,Mayo,0.0
2020,CAÑETE,CALANGO,Mayo,0.0
2020,BARRANCA,PARAMONGA,Mayo,0.0
2020,HUAROCHIRI,CALLAHUANCA,Mayo,0.0
2020,YAUYOS,AYAVIRI,Mayo,0.0
2020,LIMA,PUCUSANA,Mayo,0.0
2020,LIMA,SAN MARTIN DE PORRES,Mayo,0.0
2020,HUAURA,SAYAN,Mayo,0.0
2020,LIMA,SAN JUAN DE MIRAFLORES,Mayo,0.0
2020,HUAROCHIRI,SAN BARTOLOME,Mayo,0.0
2020,LIMA,VILLA MARIA DEL TRIUNFO,Mayo,0.0
2020,LIMA,RIMAC,Mayo,0.0
2020,LIMA,PUENTE PIEDRA,Mayo,0.0
2020,LIMA,PUNTA HERMOSA,Mayo,0.0
2020,LIMA,CHACLACAYO,Mayo,0.0
2020,HUAROCHIRI,RICARDO PALMA,Mayo,0.0
2020,CAÑETE,CERRO AZUL,Mayo,0.0
2020,YAUYOS,HUANCAYA,Mayo,0.0
2020,HUAROCHIRI,SANTA EULALIA,Mayo,0.0
2020,LIMA,SAN LUIS,Mayo,0.0
2020,LIMA,ANCON,Mayo,0.0
2020,LIMA,SANTA ROSA,Mayo,0.0
2020,HUAURA,HUALMAY,Mayo,0.0
2020,CAÑETE,MALA,Mayo,0.0
2020,LIMA,SAN ISIDRO,Mayo,0.0
2020,LIMA,BREÑA,Mayo,0.0
2020,OYON,OYON,Mayo,0.0
2020,HUAURA,SANTA MARIA,Mayo,0.0
2020,LIMA,EL AGUSTINO,Mayo,0.0
2020,BARRANCA,BARRANCA,Mayo,0.0
2020,CAÑETE,QUILMANA,Mayo,0.0
2020,LIMA,CIENEGUILLA,Mayo,0.0
2020,CAÑETE,COAYLLO,Mayo,0.0
2020,LIMA,LINCE,Mayo,0.0
2020,LIMA,SAN BORJA,Mayo,0.0
2020,CAÑETE,IMPERIAL,Mayo,0.0
2020,CAÑETE,NUEVO IMPERIAL,Mayo,0.0
2020,LIMA,PACHACAMAC,Mayo,0.0
2020,CAÑETE,SAN LUIS,Mayo,0.0
2020,CAÑETE,PACARAN,Mayo,0.0
2020,LIMA,BARRANCO,Mayo,0.0
2020,LIMA,LURIGANCHO,Mayo,0.0
2020,HUARAL,CHANCAY,Mayo,0.0
2020,CAÑETE,SANTA CRUZ DE FLORES,Mayo,0.0
2020,LIMA,VILLA EL SALVADOR,Mayo,0.0
2020,OYON,PACHANGARA,Mayo,0.0
2020,CANTA,SANTA ROSA DE QUIVES,Mayo,0.0
2020,CAJATAMBO,CAJATAMBO,Mayo,0.0
2020,HUAURA,HUAURA,Mayo,0.0
2020,LIMA,PUNTA NEGRA,Mayo,0.0
2020,LIMA,SANTA ANITA,Mayo,0.0
2020,LIMA,LURIN,Mayo,0.0
2020,LIMA,SAN BARTOLO,Mayo,0.0
2020,LIMA,LA VICTORIA,Mayo,0.0
2020,HUARAL,HUARAL,Mayo,0.0
2020,HUAURA,HUACHO,Mayo,0.0
2020,BARRANCA,PATIVILCA,Mayo,0.0
2020,CANTA,CANTA,Mayo,0.0
2020,HUAURA,CALETA DE CARQUIN,Mayo,0.0
2020,HUAURA,VEGUETA,Mayo,0.0
2020,LIMA,SANTIAGO DE SURCO,Mayo,0.0
2020,LIMA,JESUS MARIA,Mayo,0.0
2020,CALLAO,CALLAO,Junio,0.0
2020,CALLAO,LA PERLA,Junio,0.0
2020,CALLAO,CARMEN DE LA LEGUA REYNOSO,Junio,0.0
2020,CALLAO,MI PERU,Junio,0.0
2020,CALLAO,LA PUNTA,Junio,0.0
2020,CALLAO,BELLAVISTA,Junio,0.0
2020,CALLAO,VENTANILLA,Junio,0.0
2020,CAÑETE,LUNAHUANA,Junio,0.0
2020,HUAROCHIRI,HUAROCHIRI,Junio,0.0
2020,CAÑETE,CHILCA,Junio,0.0
2020,HUARAL,ATAVILLOS ALTO,Junio,0.0
2020,CAÑETE,ASIA,Junio,0.0
2020,LIMA,CHORRILLOS,Junio,0.0
2020,CAÑETE,SAN ANTONIO,Junio,0.0
2020,CAÑETE,SAN VICENTE DE CAÑETE,Junio,0.0
2020,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS,Junio,0.0
2020,LIMA,MIRAFLORES,Junio,0.0
2020,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,Junio,0.0
2020,LIMA,PUEBLO LIBRE,Junio,0.0
2020,HUAROCHIRI,SAN ANTONIO,Junio,0.0
2020,LIMA,LOS OLIVOS,Junio,0.0
2020,LIMA,SAN MIGUEL,Junio,0.0
2020,LIMA,CARABAYLLO,Junio,0.0
2020,BARRANCA,SUPE PUERTO,Junio,0.0
2020,BARRANCA,SUPE,Junio,0.0
2020,HUAROCHIRI,CARAMPOMA,Junio,0.0
2020,LIMA,MAGDALENA DEL MAR,Junio,0.0
2020,LIMA,SAN JUAN DE LURIGANCHO,Junio,0.0
2020,HUARAL,AUCALLAMA,Junio,0.0
2020,LIMA,SURQUILLO,Junio,0.0
2020,HUAROCHIRI,MATUCANA,Junio,0.0
2020,CAÑETE,CALANGO,Junio,0.0
2020,BARRANCA,PARAMONGA,Junio,0.0
2020,HUAROCHIRI,CALLAHUANCA,Junio,0.0
2020,YAUYOS,AYAVIRI,Junio,0.0
2020,LIMA,PUCUSANA,Junio,0.0
2020,HUAURA,SAYAN,Junio,0.0
2020,LIMA,SAN JUAN DE MIRAFLORES,Junio,0.0
2020,HUAROCHIRI,SAN BARTOLOME,Junio,0.0
2020,LIMA,VILLA MARIA DEL TRIUNFO,Junio,0.0
2020,LIMA,RIMAC,Junio,0.0
2020,LIMA,PUENTE PIEDRA,Junio,0.0
2020,LIMA,PUNTA HERMOSA,Junio,0.0
2020,LIMA,CHACLACAYO,Junio,0.0
2020,HUAROCHIRI,RICARDO PALMA,Junio,0.0
2020,CAÑETE,CERRO AZUL,Junio,0.0
2020,YAUYOS,HUANCAYA,Junio,0.0
2020,HUAROCHIRI,SANTA EULALIA,Junio,0.0
2020,LIMA,SAN LUIS,Junio,0.0
2020,LIMA,ANCON,Junio,0.0
2020,LIMA,SANTA ROSA,Junio,0.0
2020,LIMA,LIMA,Junio,0.0
2020,HUAURA,HUALMAY,Junio,0.0
2020,CAÑETE,MALA,Junio,0.0
2020,LIMA,SAN ISIDRO,Junio,0.0
2020,LIMA,BREÑA,Junio,0.0
2020,OYON,OYON,Junio,0.0
2020,HUAURA,SANTA MARIA,Junio,0.0
2020,LIMA,EL AGUSTINO,Junio,0.0
2020,LIMA,ATE,Junio,0.0
2020,BARRANCA,BARRANCA,Junio,0.0
2020,CAÑETE,QUILMANA,Junio,0.0
2020,LIMA,CIENEGUILLA,Junio,0.0
2020,CAÑETE,COAYLLO,Junio,0.0
2020,LIMA,LINCE,Junio,0.0
2020,LIMA,SAN BORJA,Junio,0.0
2020,CAÑETE,IMPERIAL,Junio,0.0
2020,CAÑETE,NUEVO IMPERIAL,Junio,0.0
2020,LIMA,PACHACAMAC,Junio,0.0
2020,CAÑETE,SAN LUIS,Junio,0.0
2020,CAÑETE,PACARAN,Junio,0.0
2020,LIMA,BARRANCO,Junio,0.0
2020,LIMA,LURIGANCHO,Junio,0.0
2020,HUARAL,CHANCAY,Junio,0.0
2020,CAÑETE,SANTA CRUZ DE FLORES,Junio,0.0
2020,LIMA,VILLA EL SALVADOR,Junio,0.0
2020,OYON,PACHANGARA,Junio,0.0
2020,CANTA,SANTA ROSA DE QUIVES,Junio,0.0
2020,CAJATAMBO,CAJATAMBO,Junio,0.0
2020,HUAURA,HUAURA,Junio,0.0
2020,LIMA,PUNTA NEGRA,Junio,0.0
2020,LIMA,LURIN,Junio,0.0
2020,LIMA,SAN BARTOLO,Junio,0.0
2020,LIMA,LA VICTORIA,Junio,0.0
2020,HUARAL,HUARAL,Junio,0.0
2020,HUAURA,HUACHO,Junio,0.0
2020,BARRANCA,PATIVILCA,Junio,0.0
2020,CANTA,CANTA,Junio,0.0
2020,HUAURA,CALETA DE CARQUIN,Junio,0.0
2020,HUAURA,VEGUETA,Junio,0.0
2020,LIMA,SANTIAGO DE SURCO,Junio,0.0
2020,LIMA,JESUS MARIA,Junio,0.0
2020,CALLAO,CALLAO,Julio,0.0
2020,CALLAO,LA PERLA,Julio,0.0
2020,CALLAO,CARMEN DE LA LEGUA REYNOSO,Julio,0.0
2020,CALLAO,MI PERU,Julio,0.0
2020,CALLAO,LA PUNTA,Julio,0.0
2020,CALLAO,BELLAVISTA,Julio,0.0
