Año,Semana,Ubigeo,P129G,P142A,P172C_1,P172C_2,P129B,P172B_1,P172B_2,P172D,P172G,P908_5,P908_6,P908_7,P908_8,P908_9,P910_1,P910_2,P910_3,P910_4
2022,40,70101,1,1,3,3,1.0,1.0,1.0,0.4153846153846154,0.1076923076923077,1.0,0.0,0.01587301587301587,1.0,0.0,0.1111111111111111,0.0,0.0,0.0
2022,40,150106,6,5,2,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2022,40,70103,1,1,3,3,1.0,0.9320885311871229,0.9991747848882582,0.34316734874011423,0.20595427531729224,0.9707359307359306,0.06855,0.16276497695852535,0.9541818181818181,0.07436363636363637,0.08333333333333333,0.0022727272727272726,0.00461038961038961,0.068323185909073
2022,40,150107,1,1,3,3,1.0,0.8499067130053048,0.9985993247744368,0.43682763213304127,0.1448523882599303,0.9539826839826838,0.06855,0.36664758180887214,0.8899488898198578,0.20145957268537912,0.11267467299725364,0.01008169250104734,0.004291998324256389,0.0742164196710751
2022,40,150108,1,1,3,3,1.0,0.8993612584598503,0.9988401288036022,0.4327265705464248,0.1405848206011768,0.9658441558441556,0.06855,0.3455604431410883,0.9096497695852536,0.16337997486384584,0.09045021645021645,0.0053896103896103895,0.0025324675324675324,0.07162226382691926
2022,40,150109,1,1,3,3,1.0,0.8972306566672767,0.9983636814337163,0.4766079158709317,0.1320525217626535,0.9109956709956709,0.06855,0.42493925429409307,0.7621362938137133,0.23665605362379555,0.12042130987292278,0.01274821952241307,0.010854629241726014,0.0984371650417305
2022,40,150110,1,1,2,3,1.0,0.64,1.0,0.28,0.16,0.8,0.04,0.4,0.76,0.28,0.04,0.0,0.0,0.16
2022,40,150111,1,1,3,3,1.0,0.8732833363819281,0.9975926640431844,0.40158899602526466,0.21780265652869019,0.9719480519480518,0.06855,0.25660498999208675,0.9395112414467253,0.1630293255131965,0.05609193315644929,0.0038311688311688315,0.0025324675324675324,0.07162226382691926
2022,40,150112,1,1,3,3,1.0,0.0,1.0,0.25,0.0,0.75,0.375,0.25,0.75,0.875,0.125,0.125,0.125,0.5
2022,40,150113,1,1,3,3,1.0,0.9045560636546555,0.9991747848882582,0.37132541269646596,0.26338884075185764,0.9703896103896101,0.06855,0.15276497695852537,0.957090909090909,0.11085714285714285,0.05767676767676767,0.0038311688311688306,0.00461038961038961,0.07162226382691926
2022,40,150114,1,1,3,3,1.0,0.868088531187123,0.9991747848882582,0.4408110074033753,0.1613128667485778,0.9622077922077921,0.06855,0.34318996415770614,0.8969831029185868,0.17126309174696272,0.0945196667132151,0.007735651445328865,0.0028592375366568914,0.07162226382691926
2022,40,70104,1,1,3,3,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.125,0.0,0.0,0.0
2022,40,70105,1,1,3,3,1.0,0.9245187488567773,0.9991747848882582,0.3635566992971847,0.1743625337255506,0.9654545454545452,0.06855,0.17080086580086584,0.9420692640692641,0.08137662337662337,0.10652236652236652,0.003831168831168831,0.0053896103896103895,0.068323185909073
2022,40,150115,1,1,3,3,1.0,0.9045560636546555,0.9991747848882582,0.3735470726890153,0.3076112849743018,0.9703896103896101,0.06855,0.15276497695852537,0.9595151515151514,0.09905362379555928,0.05287878787878788,0.0022727272727272726,0.00461038961038961,0.07162226382691926
2022,40,150101,1,1,3,3,1.0,0.8877248948234866,0.9988401288036022,0.4063565669693767,0.16230056026057846,0.9564502164502162,0.06855,0.2794621328492296,0.9254506353861193,0.15674193548387097,0.07621645021645021,0.0053896103896103895,0.0025324675324675324,0.07162226382691926
2022,40,150116,1,1,3,3,1.0,0.9045560636546555,0.9991747848882582,0.3485201962576983,0.21499057235358923,0.9703896103896101,0.06855,0.15276497695852537,0.957090909090909,0.09905362379555928,0.06676767676767677,0.0038311688311688306,0.00461038961038961,0.07162226382691926
2022,40,150117,1,1,3,3,1.0,0.8760885311871229,0.9984304058555178,0.4171703981781918,0.12310962912598532,0.9279220779220778,0.06855,0.3128459712330681,0.8954632034632036,0.20506661080854627,0.10785858585858588,0.0050041893590280695,0.0043506493506493505,0.07091734175322885
2022,40,150118,1,1,3,3,1.0,0.8566892262666914,0.9973982084930514,0.47783622697342437,0.13282488222061145,0.813073593073593,0.06855,0.4911353162966066,0.6339285016059211,0.34501968998743204,0.09901955034213097,0.013921240050272305,0.007023460410557187,0.10153437761035684
2022,40,150119,1,1,3,3,1.0,0.9143808304371689,0.9983636814337163,0.4692964044494086,0.12389429289474722,0.8839826839826839,0.06855,0.46068077084206127,0.7111146487920682,0.2659920402178466,0.1251413675929805,0.016250523669878506,0.016307080016757437,0.10662546322123101
2022,40,150120,1,1,3,3,1.0,0.9320885311871229,0.9991747848882582,0.3490006866317067,0.21417805154106845,0.9703896103896101,0.06855,0.15276497695852537,0.957090909090909,0.10618181818181818,0.07404040404040403,0.0022727272727272726,0.00461038961038961,0.068323185909073
2022,40,70107,1,1,3,3,1.0,0.8605187488567773,0.9985993247744368,0.4119310806248492,0.13968015507134088,0.8970995670995671,0.06855,0.24152399571754415,0.7983636363636364,0.20180687054880603,0.12472294372294375,0.005783410138248848,0.01155844155844156,0.10078237790967064
2022,40,150122,1,1,3,3,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,40,150123,1,1,3,3,1.0,0.9106405706969091,0.9983636814337163,0.47087154752674687,0.1299514760568827,0.8843290043290042,0.06855,0.46522622538751585,0.7156601033375227,0.27949853372434014,0.11516734161895452,0.014306661080854627,0.01065982404692082,0.10562791399626242
2022,40,150124,1,1,3,3,1.0,0.8819286628864097,0.9991747848882582,0.46469473976430653,0.14098104107009152,0.9567099567099566,0.06855,0.3942794302471721,0.8668367546432063,0.25025345622119816,0.10047265279523344,0.012025555090071218,0.014289903644742355,0.08060270938660039
2022,40,150121,1,1,3,3,1.0,0.9045560636546555,0.9991747848882582,0.3596797925428513,0.2493295666925836,0.9703896103896101,0.06855,0.15276497695852537,0.957090909090909,0.10618181818181818,0.06494949494949495,0.0038311688311688306,0.00461038961038961,0.07162226382691926
2022,40,150125,1,1,3,3,1.0,1.0,1.0,0.6666666666666666,0.06666666666666667,0.7333333333333333,0.0,0.6666666666666666,0.6,0.6,0.0,0.0,0.0,0.0
2022,40,150126,1,1,3,3,1.0,0.9131194439363456,0.9989435449147026,0.4719774476670849,0.11602332515281173,0.9567099567099566,0.06855,0.44418726434855477,0.8038899595028627,0.26603602848764135,0.1314522180328632,0.016258902387934645,0.018001675743611226,0.09617032403002147
2022,40,150127,1,1,3,3,1.0,0.9159246387415404,0.9989435449147026,0.47285094315768433,0.12276819318800236,0.9567099567099566,0.06855,0.44418726434855477,0.7951020807149839,0.29330875576036863,0.12417949076013593,0.015865102639296184,0.01708839547549225,0.09894196905166648
2022,40,150128,1,1,3,3,1.0,0.8732833363819281,0.997874314049426,0.37745875969719966,0.21486392480758684,0.9661904761904759,0.06855,0.22433389191453712,0.9230263929618768,0.14493841642228739,0.08958008658008658,0.0053896103896103895,0.00461038961038961,0.07162226382691926
2022,40,150129,1,1,3,3,1.0,1.0,1.0,0.5,0.25,1.0,0.125,0.125,0.75,0.5,0.0,0.0,0.0,0.0
2022,40,150130,1,1,3,3,1.0,0.9045560636546555,0.9991747848882582,0.4066963042630225,0.3128060901691071,0.9716017316017315,0.06855,0.16412861332216172,0.9595151515151514,0.09905362379555928,0.0521049201694363,0.0022727272727272726,0.00461038961038961,0.07162226382691926
2022,40,150131,1,1,3,3,1.0,0.9045560636546555,0.9991747848882582,0.35997662197770885,0.2286243939310728,0.9658441558441556,0.06855,0.20650397989107672,0.9370869990224829,0.11515751989945539,0.060411255411255416,0.00461038961038961,0.00461038961038961,0.07162226382691926
2022,40,150132,1,1,3,3,1.0,0.9011421254801539,0.9981956710077776,0.49289327504414354,0.1315044177388566,0.9221645021645021,0.06855,0.4339819857561793,0.8056553553972909,0.2845018852115626,0.10248792068146907,0.008129451193967324,0.005590699622957687,0.08413713444017697
2022,40,150133,1,1,3,2,1.0,0.0,1.0,0.625,0.0,1.0,0.75,0.875,1.0,0.875,0.0,0.0,0.0,0.125
2022,40,150134,1,1,3,3,1.0,0.9045560636546555,0.9991747848882582,0.3680317534448389,0.2492762866393035,0.9716017316017315,0.06855,0.16412861332216172,0.9595151515151514,0.09905362379555928,0.06196969696969697,0.0038311688311688306,0.00461038961038961,0.07162226382691926
2022,40,150135,1,1,2,3,1.0,1.0,1.0,0.2,0.0,0.9333333333333333,0.06666666666666667,0.4,0.8666666666666667,0.0,0.4,0.0,0.0,0.0
2022,40,150136,1,1,3,3,1.0,1.0,1.0,0.5,0.4285714285714285,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,40,150137,1,1,3,3,1.0,1.0,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,40,150138,1,1,3,3,1.0,0.8046226449606734,0.9991747848882582,0.4327483711326673,0.22495166502435932,0.9664069264069264,0.06855,0.2703728529534981,0.9099354838709676,0.2265764558022623,0.09721291253549318,0.010852534562211979,0.011757436112274821,0.08060270938660039
2022,40,150139,1,1,3,3,1.0,0.7654084507042258,0.9983817257406967,0.46084148112886736,0.15471759135911797,0.7739826839826839,0.06855,0.3201387143322627,0.7154718614718617,0.2816250523669878,0.0968196248196248,0.00961457896941768,0.012532467532467532,0.10278527249913831
2022,40,150140,1,1,3,3,1.0,1.0,1.0,0.75,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,40,150141,1,1,3,3,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,40,70106,1,1,3,3,1.0,0.971830985915493,0.9859154929577465,0.5633802816901409,0.1830985915492958,0.7285714285714285,0.05714285714285714,0.6571428571428571,0.4571428571428571,0.2857142857142857,0.05714285714285714,0.04285714285714286,0.01428571428571429,0.1
2022,40,150142,1,1,2,2,1.0,0.4857142857142857,1.0,0.4,0.1714285714285714,0.7142857142857143,0.02857142857142857,0.6571428571428571,0.5142857142857142,0.2571428571428571,0.1142857142857143,0.08571428571428572,0.1142857142857143,0.1428571428571428
2022,40,150143,1,1,2,3,1.0,1.0,1.0,0.375,0.0,1.0,0.0,0.75,1.0,0.0,0.125,0.0,0.0,0.0
2022,45,150102,1,1,3,3,0.9875484528583336,0.8186182607458958,0.9970991861412275,0.46318944496363856,0.16441116443993697,0.8991374946515449,0.0268062492645492,0.17197847345112416,0.8157810873777113,0.11076001955034209,0.08312115096111157,0.019555222599702667,0.014222873900293255,0.0969144235853826
2022,45,150103,1,1,3,3,1.0,0.9583333333333334,0.9583333333333334,0.4166666666666667,0.125,0.9565217391304348,0.04347826086956522,0.4782608695652174,0.6956521739130435,0.0,0.1739130434782609,0.08695652173913043,0.0,0.0
2022,45,150104,1,1,3,3,0.9927561159735994,0.8668879250363869,0.9991747848882582,0.32403314127692884,0.17641033399559503,0.8991374946515449,0.0268062492645492,0.07527805527805528,0.8157810873777113,0.016666666666666663,0.08312115096111157,0.019555222599702667,0.00909090909090909,0.04195782826139612
2022,45,70102,1,1,3,3,1.0,1.0,1.0,0.5263157894736842,0.2631578947368421,1.0,0.0,0.05555555555555555,0.9444444444444444,0.0,0.05555555555555555,0.0,0.0,0.0
2022,45,150105,1,1,3,3,0.9942868023011607,0.8796601123654868,0.9991747848882582,0.30711344481177777,0.1664999980474303,0.8991374946515449,0.0268062492645492,0.07431013431013431,0.8157810873777113,0.016666666666666663,0.08312115096111157,0.019555222599702667,0.00909090909090909,0.04195782826139612
2022,45,70101,1,1,3,3,0.8709677419354839,0.9428571428571428,0.9571428571428572,0.3857142857142857,0.1714285714285714,0.8857142857142857,0.08571428571428572,0.1142857142857143,0.8857142857142857,0.05714285714285714,0.08571428571428572,0.02857142857142857,0.0,0.0
2022,45,150106,1,1,2,3,1.0,0.8,0.9333333333333333,0.6,0.5333333333333333,1.0,0.0,0.0,1.0,0.0,0.07142857142857142,0.0,0.0,0.0
2022,45,70103,1,1,3,3,0.875,1.0,1.0,0.25,0.1875,0.96875,0.03125,0.125,1.0,0.0,0.03125,0.0,0.0,0.0
2022,45,150107,1,1,3,3,0.9909441690279147,0.8617270510033888,0.9985993247744368,0.34837280086276845,0.16687544157259573,0.8991374946515449,0.0268062492645492,0.11174805870458046,0.8157810873777113,0.07435064935064933,0.08312115096111157,0.019555222599702667,0.010303030303030303,0.04636619766976552
2022,45,150108,1,1,3,3,0.9955431978125067,0.8595449091027544,0.9991747848882582,0.34774764580483053,0.18373011574588463,0.8991374946515449,0.0268062492645492,0.07523476523476526,0.8157810873777113,0.04015151515151515,0.08312115096111157,0.019555222599702667,0.010303030303030303,0.04158264788621575
2022,45,150109,1,1,3,3,0.9841880288150516,0.8611987003697827,0.9983636814337163,0.40564698742118105,0.1595253446927591,0.8991374946515449,0.0268062492645492,0.18337303650066616,0.8157810873777113,0.08795454545454547,0.08312115096111157,0.019555222599702667,0.010889540566959921,0.05245431436805775
2022,45,150110,1,1,2,3,1.0,1.0,1.0,0.25,0.125,1.0,0.0,0.0,1.0,0.0,0.125,0.0,0.0,0.0
2022,45,150111,1,1,2,3,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1666666666666667,0.0,0.0,0.0
2022,45,150112,1,1,2,3,1.0,0.875,1.0,0.375,0.25,1.0,0.0,0.25,0.6875,0.6875,0.0,0.0,0.0,0.125
2022,45,150113,1,1,3,3,0.9955431978125067,0.8852171962243561,0.9991747848882582,0.3212627458031841,0.17185408958621728,0.8991374946515449,0.0268062492645492,0.06527805527805527,0.8157810873777113,0.016666666666666663,0.08312115096111157,0.019555222599702667,0.00909090909090909,0.04195782826139612
2022,45,150114,1,1,3,3,0.9955431978125067,0.8660665984950715,0.9991747848882582,0.347226295852627,0.16309414324648847,0.8991374946515449,0.0268062492645492,0.10387112887112884,0.8157810873777113,0.05738095238095237,0.08312115096111157,0.019555222599702667,0.010303030303030303,0.04636619766976552
2022,45,70104,1,1,3,3,1.0,1.0,1.0,0.1111111111111111,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,45,70105,1,1,3,3,0.9927561159735994,0.8687010703548691,0.9991747848882582,0.31442730054668616,0.17634472219773695,0.8991374946515449,0.0268062492645492,0.08760850260850261,0.8157810873777113,0.025259740259740267,0.08312115096111157,0.019555222599702667,0.00909090909090909,0.04195782826139612
2022,45,150115,1,1,3,3,0.9955431978125067,0.8836279624013624,0.9991747848882582,0.32144640053229334,0.1725238529161466,0.8991374946515449,0.0268062492645492,0.06563159063159064,0.8157810873777113,0.016666666666666663,0.08312115096111157,0.019555222599702667,0.00909090909090909,0.04195782826139612
2022,45,150101,1,1,3,3,1.0,1.0,1.0,0.2307692307692308,0.1538461538461539,1.0,0.0,0.07692307692307693,1.0,0.0,0.07692307692307693,0.0,0.0,0.0
2022,45,150116,1,1,3,3,0.9927561159735994,0.8758116333747302,0.9991747848882582,0.30492119261952566,0.1651311336856238,0.8991374946515449,0.0268062492645492,0.07345987345987345,0.8157810873777113,0.016666666666666663,0.08312115096111157,0.019555222599702667,0.00909090909090909,0.04195782826139612
2022,45,150117,1,1,2,3,1.0,1.0,1.0,0.3,0.05,1.0,0.0,0.0,1.0,0.0,0.05263157894736842,0.0,0.0,0.0
2022,45,150118,1,1,3,3,0.9836114614871316,0.8474093679509995,0.9976158075267915,0.42869994863396627,0.15666037496704727,0.8991374946515449,0.0268062492645492,0.2010467964324906,0.8157810873777113,0.20263720150816925,0.08312115096111157,0.019555222599702667,0.010889540566959921,0.07000100367196267
2022,45,150119,1,1,3,3,0.9841880288150516,0.8599687322995287,0.9983636814337163,0.41457298566536116,0.16821328681167952,0.8991374946515449,0.0268062492645492,0.18837303650066617,0.8157810873777113,0.13866289624354142,0.08312115096111157,0.019555222599702667,0.012727272727272726,0.05245431436805775
2022,45,150120,1,1,3,3,0.9955431978125067,0.8829300449848697,0.9991747848882582,0.3073847312074661,0.1706947433033817,0.8991374946515449,0.0268062492645492,0.06527805527805527,0.8157810873777113,0.016666666666666663,0.08312115096111157,0.019555222599702667,0.00909090909090909,0.04195782826139612
2022,45,70107,1,1,3,3,0.9921795486456795,0.8389101010783738,0.9985993247744368,0.4057308694289711,0.18276674661345557,0.8991374946515449,0.0268062492645492,0.16667975393781842,0.8157810873777113,0.11139854768887023,0.08312115096111157,0.019555222599702667,0.013636363636363636,0.09120148726227076
2022,45,150122,1,1,3,3,0.9955431978125067,0.8852280729373784,0.9991747848882582,0.3365542910468825,0.17355039482832946,0.8991374946515449,0.0268062492645492,0.06643967143967144,0.8157810873777113,0.04280303030303031,0.08312115096111157,0.019555222599702667,0.00909090909090909,0.04195782826139612
2022,45,150123,1,1,3,3,0.9841880288150516,0.8515045043181438,0.9983636814337163,0.41457298566536116,0.1684006481271193,0.8991374946515449,0.0268062492645492,0.18564576377339345,0.8157810873777113,0.09297619047619046,0.08312115096111157,0.019555222599702667,0.011515151515151515,0.05245431436805775
2022,45,150124,1,1,3,3,0.9915207363558347,0.8843826306266962,0.9991747848882582,0.37697222376841144,0.1789462181784523,0.8991374946515449,0.0268062492645492,0.12860509056161226,0.8157810873777113,0.06666666666666667,0.08312115096111157,0.019555222599702667,0.011515151515151515,0.051687268913512295
2022,45,150121,1,1,3,3,0.9955431978125067,0.8845715338167157,0.9991747848882582,0.316238822358208,0.17163870412443696,0.8991374946515449,0.0268062492645492,0.06527805527805527,0.8157810873777113,0.016666666666666663,0.08312115096111157,0.019555222599702667,0.00909090909090909,0.04195782826139612
2022,45,150125,4,5,2,3,1.0,0.0,1.0,0.625,0.0,0.25,0.0,0.75,0.0,0.75,0.0,0.0,0.125,0.875
2022,45,150126,1,1,3,3,0.9915207363558347,0.8672767802352028,0.9989435449147026,0.41457298566536116,0.17198277128328404,0.8991374946515449,0.0268062492645492,0.18837303650066617,0.8157810873777113,0.13810012568077087,0.08312115096111157,0.019555222599702667,0.012727272727272726,0.05245431436805775
2022,45,150127,1,1,3,3,0.9915207363558347,0.8702648951944493,0.9989435449147026,0.41457298566536116,0.17198277128328404,0.8991374946515449,0.0268062492645492,0.18837303650066617,0.8157810873777113,0.13810012568077087,0.08312115096111157,0.019555222599702667,0.012727272727272726,0.05245431436805775
2022,45,150128,1,1,3,3,0.9949666304845867,0.8866517642066949,0.997874314049426,0.3198751275734607,0.1739640410270621,0.8991374946515449,0.0268062492645492,0.0672899322899323,0.8157810873777113,0.04566017316017316,0.08312115096111157,0.019555222599702667,0.00909090909090909,0.04195782826139612
2022,45,150129,1,1,3,3,0.9915207363558347,0.8725592624840043,0.9989435449147026,0.3943522215809606,0.18433341287199762,0.8991374946515449,0.0268062492645492,0.15275528819007075,0.8157810873777113,0.08058441558441558,0.08312115096111157,0.019555222599702667,0.012727272727272726,0.04636619766976552
2022,45,150130,1,1,3,3,0.9955431978125067,0.879216797499233,0.9991747848882582,0.32338407609437086,0.18011882584109004,0.8991374946515449,0.0268062492645492,0.06664169164169165,0.8157810873777113,0.016666666666666663,0.08312115096111157,0.019555222599702667,0.00909090909090909,0.04195782826139612
2022,45,150131,1,1,3,3,0.9955431978125067,0.8834180728350582,0.9991747848882582,0.32341804133168545,0.1755686242124577,0.8991374946515449,0.0268062492645492,0.06381340881340881,0.8157810873777113,0.04280303030303031,0.08312115096111157,0.019555222599702667,0.00909090909090909,0.04195782826139612
2022,45,150132,1,1,2,2,1.0,0.4838709677419355,1.0,0.5806451612903226,0.06451612903225806,0.3548387096774194,0.06451612903225806,0.7741935483870968,0.3225806451612903,0.8709677419354839,0.06451612903225806,0.06451612903225806,0.03225806451612903,0.4838709677419355
2022,45,150133,1,1,2,3,1.0,0.625,1.0,0.4375,0.0625,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,45,150134,1,1,3,3,0.9955431978125067,0.883334064230599,0.9991747848882582,0.3176837158485561,0.17062632612300946,0.8991374946515449,0.0268062492645492,0.06664169164169165,0.8157810873777113,0.016666666666666663,0.08312115096111157,0.019555222599702667,0.00909090909090909,0.04195782826139612
2022,45,150135,1,1,2,2,1.0,0.2857142857142857,1.0,0.4285714285714285,0.4285714285714285,1.0,0.0,0.0,1.0,0.0,0.1428571428571428,0.0,0.0,0.0
2022,45,150136,1,1,3,3,1.0,1.0,1.0,0.2142857142857143,0.1428571428571428,0.8461538461538461,0.0,0.0,0.8461538461538461,0.0,0.0,0.0,0.0,0.0
2022,45,150137,1,1,3,3,1.0,1.0,1.0,0.1538461538461539,0.1538461538461539,1.0,0.0,0.0,1.0,0.0,0.0,0.1538461538461539,0.0,0.0
2022,45,150138,1,1,3,3,0.9915207363558347,0.8599860472682831,0.9991747848882582,0.34812074430688417,0.18323421967823447,0.8991374946515449,0.0268062492645492,0.12321770017422189,0.8157810873777113,0.06439393939393939,0.08312115096111157,0.019555222599702667,0.011515151515151515,0.046741378044945894
2022,45,150139,1,1,3,3,0.9949666304845867,0.8429059399432064,0.9985993247744368,0.42496041181640815,0.17242033942434046,0.8991374946515449,0.0268062492645492,0.17758884484690934,0.8157810873777113,0.12503491132523387,0.08312115096111157,0.019555222599702667,0.013636363636363636,0.09120148726227076
2022,45,150140,1,1,3,3,1.0,1.0,1.0,0.4545454545454545,0.4545454545454545,1.0,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.0
2022,45,150141,1,1,3,3,0.9955431978125067,0.8769931814916184,0.9991747848882582,0.3263755290858239,0.17949285352483002,0.8991374946515449,0.0268062492645492,0.06845987345987346,0.8157810873777113,0.016666666666666663,0.08312115096111157,0.019555222599702667,0.00909090909090909,0.04195782826139612
2022,45,70106,1,1,3,3,1.0,0.9090909090909091,1.0,0.6818181818181818,0.09090909090909091,0.65,0.05,0.85,0.1,0.1,0.15,0.05,0.0,0.05
2022,45,150142,1,1,2,2,1.0,0.3333333333333333,1.0,0.4166666666666667,0.2083333333333333,0.875,0.04166666666666666,0.125,0.875,0.04166666666666666,0.375,0.04166666666666666,0.0,0.0
2022,45,150143,1,1,2,2,1.0,0.4666666666666667,1.0,0.7333333333333333,0.06666666666666667,1.0,0.4,0.9333333333333333,0.7333333333333333,1.0,0.2,0.0,0.06666666666666667,0.2666666666666667
2022,49,150102,1,1,2,3,0.9875484528583336,0.7533405987727978,0.9970991861412275,0.43686064343709835,0.12433168464391524,0.8777615388830962,0.022178988529766033,0.25642713962451824,0.8425723118160748,0.1734271865702005,0.12118438610181795,0.037988408231962964,0.007404502313906971,0.04355916527743868
2022,49,150103,1,1,2,3,1.0,1.0,1.0,0.5,0.0,1.0,0.0,0.375,1.0,0.0,0.0,0.0,0.0,0.0
2022,49,150104,1,1,3,3,0.9927561159735994,0.7533405987727978,0.9988401288036022,0.3760718073989014,0.17176435688577207,0.9587345987345985,0.022178988529766033,0.09855371900826446,0.963044020326539,0.09819554956232678,0.12118438610181795,0.037988408231962964,0.0,0.0025608194622279124
2022,49,70102,1,1,3,3,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,49,150105,1,1,3,3,0.9942868023011607,0.7533405987727978,0.9988401288036022,0.3834186609165401,0.14127511046594643,0.9454799745708835,0.022178988529766033,0.08387556745431267,0.9614295563591339,0.08160696856314716,0.12118438610181795,0.037988408231962964,0.0,0.002816901408450704
2022,49,70101,1,1,3,3,0.9857142857142858,1.0,1.0,0.3661971830985916,0.04225352112676056,0.9577464788732394,0.04225352112676056,0.05633802816901409,0.9577464788732394,0.02816901408450704,0.08450704225352113,0.02816901408450704,0.0,0.01408450704225352
2022,49,150106,1,1,2,3,1.0,0.0,1.0,0.25,0.0,1.0,0.0,0.0,1.0,0.0,0.125,0.125,0.0,0.0
2022,49,70103,1,1,3,3,1.0,1.0,1.0,0.3571428571428572,0.3571428571428572,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,49,150107,1,1,2,3,0.9909441690279147,0.7533405987727978,0.9984304058555178,0.4352241795925497,0.09156389580966967,0.8889602871913002,0.022178988529766033,0.331027891285658,0.896024435164539,0.2134752479319325,0.12118438610181795,0.037988408231962964,0.018058279080712215,0.07572015222035273
2022,49,150108,1,1,3,3,0.9955431978125067,0.7533405987727978,0.9988401288036022,0.34529221673380894,0.13825420801340557,0.9830557321466412,0.022178988529766033,0.17617152385094967,0.9897956945015767,0.10533194044953102,0.12118438610181795,0.037988408231962964,0.0,0.0023047375160051213
2022,49,150109,1,1,2,3,0.9841880288150516,0.7533405987727978,0.9983636814337163,0.47886432334938095,0.11037702846669045,0.8365086788292032,0.022178988529766033,0.4030409935326035,0.8144358236278179,0.2722531666160073,0.12118438610181795,0.037988408231962964,0.02045062357831987,0.07067893937736809
2022,49,150110,1,1,2,3,0.9949666304845867,0.7533405987727978,0.9984304058555178,0.34527177359848343,0.08922564355908286,0.9428420861435216,0.022178988529766033,0.15135563125016588,0.9819946053452355,0.09310277654992244,0.12118438610181795,0.037988408231962964,0.005614165816926817,0.01985353173239768
2022,49,150111,1,1,2,3,0.9949666304845867,0.7533405987727978,0.9974237451242655,0.36695494623352926,0.10531428125940824,0.9867935891859336,0.022178988529766033,0.08884297520661158,0.9903057726587139,0.08626081762759483,0.12118438610181795,0.037988408231962964,0.0,0.0025608194622279124
2022,49,150112,1,1,2,3,1.0,1.0,1.0,0.375,0.0,1.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0
2022,49,150113,1,1,3,3,1.0,1.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,49,150114,1,1,3,3,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,49,70104,1,1,3,3,0.9955431978125067,0.7533405987727978,0.9988401288036022,0.389746304695819,0.1793797596482799,0.9414671045039844,0.022178988529766033,0.08509777674310325,0.9353346722545522,0.08245215837120509,0.12118438610181795,0.037988408231962964,0.0,0.0038412291933418697
2022,49,70105,1,1,3,3,0.9927561159735994,0.7533405987727978,0.9988401288036022,0.38606747009230585,0.1916910008327605,0.9299107919640653,0.022178988529766033,0.11728853680271577,0.917706398888574,0.08759381311887145,0.12118438610181795,0.037988408231962964,0.0011922503725782414,0.00626771058542012
2022,49,150115,1,1,3,3,0.9955431978125067,0.7533405987727978,0.9988401288036022,0.37048186828606655,0.12898302151933277,0.9892107892107891,0.022178988529766033,0.08037190082644627,0.9897435897435899,0.08626081762759483,0.12118438610181795,0.037988408231962964,0.0,0.0023047375160051213
2022,49,150101,1,1,3,3,1.0,1.0,1.0,0.1739130434782609,0.0,0.9090909090909091,0.09090909090909091,0.04545454545454546,1.0,0.04545454545454546,0.09090909090909091,0.0,0.0,0.0
2022,49,150116,1,1,3,3,1.0,1.0,1.0,0.3333333333333333,0.1666666666666667,0.8,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0
2022,49,150117,1,1,2,3,1.0,0.5384615384615384,1.0,0.4615384615384616,0.3076923076923077,0.8461538461538461,0.0,0.0,0.9230769230769231,0.07692307692307693,0.1538461538461539,0.0,0.0,0.0
2022,49,150118,1,1,2,3,1.0,1.0,1.0,0.75,0.375,0.125,0.0,1.0,0.0,0.75,0.25,0.0,0.125,0.375
2022,49,150119,1,1,2,3,0.9839407765302994,0.7533405987727978,0.9983636814337163,0.48653559805710095,0.12349335976531134,0.8183268606473851,0.022178988529766033,0.4228220883952403,0.7570791080458372,0.32345554426169887,0.12118438610181795,0.037988408231962964,0.020929092477841395,0.07950803100823152
